StateCountyFips,CatID,CatVal,Year,Population
1013,2,1,2013,9461
1013,2,2,2013,10868
1013,4,1,2013,11161
1013,4,2,2013,8500
1013,4,3,2013,263
1013,4,4,2013,194
1013,4,5,2013,72
1013,4,6,2013,139
1015,0,0,2013,114196
1015,1,1,2013,26014
1015,1,2,2013,38408
1015,1,3,2013,31625
1015,1,4,2013,18149
1015,2,1,2013,55089
1015,2,2,2013,59107
1015,4,1,2013,83915
1015,4,2,2013,23199
1015,4,3,2013,3965
1015,4,4,2013,991
1015,4,5,2013,465
1015,4,6,2013,1661
1017,0,0,2013,33872
1017,1,1,2013,7248
1017,1,2,2013,10863
1017,1,3,2013,9667
1017,1,4,2013,6094
1017,2,1,2013,16239
1017,2,2,2013,17633
1017,4,1,2013,19717
1017,4,2,2013,12838
1017,4,3,2013,675
1017,4,4,2013,231
1017,4,5,2013,65
1017,4,6,2013,346
1019,0,0,2013,26178
1019,1,1,2013,5361
1019,1,2,2013,7695
1019,1,3,2013,7858
1019,1,4,2013,5264
1019,2,1,2013,12980
1019,2,2,2013,13198
1019,4,1,2013,24066
1019,4,2,2013,1142
1019,4,3,2013,409
1019,4,4,2013,57
1019,4,5,2013,128
1019,4,6,2013,376
1021,0,0,2013,43438
1021,1,1,2013,10509
1021,1,2,2013,14681
1021,1,3,2013,11695
1021,1,4,2013,6553
1021,2,1,2013,21333
1021,2,2,2013,22105
1021,4,1,2013,35164
1021,4,2,2013,4225
1021,4,3,2013,3305
1021,4,4,2013,175
1021,4,5,2013,142
1021,4,6,2013,427
1023,0,0,2013,13658
1023,1,1,2013,2764
1023,1,2,2013,4216
1023,1,3,2013,3948
1023,1,4,2013,2730
1023,2,1,2013,6503
1023,2,2,2013,7155
1023,4,1,2013,7846
1023,4,2,2013,5555
1023,4,3,2013,109
1023,4,4,2013,39
1023,4,5,2013,31
1023,4,6,2013,78
1025,0,0,2013,25030
1025,1,1,2013,5733
1025,1,2,2013,7887
1025,1,3,2013,6996
1025,1,4,2013,4414
1025,2,1,2013,11847
1025,2,2,2013,13183
1025,4,1,2013,13624
1025,4,2,2013,10648
1025,4,3,2013,344
1025,4,4,2013,134
1025,4,5,2013,97
1025,4,6,2013,183
1027,0,0,2013,13715
1027,1,1,2013,2860
1027,1,2,2013,4437
1027,1,3,2013,3849
1027,1,4,2013,2569
1027,2,1,2013,6745
1027,2,2,2013,6970
1027,4,1,2013,11064
1027,4,2,2013,1862
1027,4,3,2013,447
1027,4,4,2013,30
1027,4,5,2013,74
1027,4,6,2013,238
1029,0,0,2013,15209
1029,1,1,2013,3369
1029,1,2,2013,5035
1029,1,3,2013,4104
1029,1,4,2013,2701
1029,2,1,2013,7543
1029,2,2,2013,7666
1029,4,1,2013,14089
1029,4,2,2013,529
1029,4,3,2013,345
1029,4,4,2013,29
1029,4,5,2013,57
1029,4,6,2013,160
1031,0,0,2013,50169
1031,1,1,2013,11887
1031,1,2,2013,17159
1031,1,3,2013,13177
1031,1,4,2013,7946
1031,2,1,2013,24907
1031,2,2,2013,25262
1031,4,1,2013,36079
1031,4,2,2013,8392
1031,4,3,2013,3276
1031,4,4,2013,805
1031,4,5,2013,561
1031,4,6,2013,1056
1033,0,0,2013,53740
1033,1,1,2013,11719
1033,1,2,2013,16895
1033,1,3,2013,15237
1033,1,4,2013,9889
1033,2,1,2013,25809
1033,2,2,2013,27931
1033,4,1,2013,42510
1033,4,2,2013,8539
1033,4,3,2013,1324
1033,4,4,2013,291
1033,4,5,2013,277
1033,4,6,2013,799
1035,0,0,2013,13133
1035,1,1,2013,2797
1035,1,2,2013,4108
1035,1,3,2013,3686
1035,1,4,2013,2542
1035,2,1,2013,6343
1035,2,2,2013,6790
1035,4,1,2013,7002
1035,4,2,2013,5681
1035,4,3,2013,231
1035,4,4,2013,24
1035,4,5,2013,52
1035,4,6,2013,143
1037,0,0,2013,11205
1037,1,1,2013,2038
1037,1,2,2013,3631
1037,1,3,2013,3557
1037,1,4,2013,1979
1037,2,1,2013,5571
1037,2,2,2013,5634
1037,4,1,2013,7486
1037,4,2,2013,3279
1037,4,3,2013,251
1037,4,4,2013,21
1037,4,5,2013,55
1037,4,6,2013,113
1039,0,0,2013,37602
1039,1,1,2013,8226
1039,1,2,2013,11435
1039,1,3,2013,10528
1039,1,4,2013,7413
1039,2,1,2013,18184
1039,2,2,2013,19418
1039,4,1,2013,31461
1039,4,2,2013,4619
1039,4,3,2013,615
1039,4,4,2013,173
1039,4,5,2013,201
1039,4,6,2013,533
1041,0,0,2013,14205
1041,1,1,2013,3191
1041,1,2,2013,4652
1041,1,3,2013,3913
1041,1,4,2013,2449
1041,2,1,2013,6889
1041,2,2,2013,7316
1041,4,1,2013,10162
1041,4,2,2013,3246
1041,4,3,2013,268
1041,4,4,2013,233
1041,4,5,2013,71
1041,4,6,2013,225
1043,0,0,2013,79413
1043,1,1,2013,18021
1043,1,2,2013,25507
1043,1,3,2013,21949
1043,1,4,2013,13936
1043,2,1,2013,39354
1043,2,2,2013,40059
1043,4,1,2013,73307
1043,4,2,2013,994
1043,4,3,2013,3425
1043,4,4,2013,433
1043,4,5,2013,399
1043,4,6,2013,855
1045,0,0,2013,49215
1045,1,1,2013,11715
1045,1,2,2013,17381
1045,1,3,2013,12686
1045,1,4,2013,7433
1045,2,1,2013,24330
1045,2,2,2013,24885
1045,4,1,2013,35078
1045,4,2,2013,9226
1045,4,3,2013,2762
1045,4,4,2013,677
1045,4,5,2013,318
1045,4,6,2013,1154
1047,0,0,2013,41322
1047,1,1,2013,10583
1047,1,2,2013,12871
1047,1,3,2013,11448
1047,1,4,2013,6420
1047,2,1,2013,19180
1047,2,2,2013,22142
1047,4,1,2013,12262
1047,4,2,2013,28096
1047,4,3,2013,403
1047,4,4,2013,193
1047,4,5,2013,84
1047,4,6,2013,284
1049,0,0,2013,69774
1049,1,1,2013,17439
1049,1,2,2013,22998
1049,1,3,2013,18571
1049,1,4,2013,10766
1049,2,1,2013,34378
1049,2,2,2013,35396
1049,4,1,2013,56482
1049,4,2,2013,1167
1049,4,3,2013,9739
1049,4,4,2013,231
1049,4,5,2013,850
1049,4,6,2013,1305
1051,0,0,2013,79385
1051,1,1,2013,18638
1051,1,2,2013,28416
1051,1,3,2013,21450
1051,1,4,2013,10881
1051,2,1,2013,38495
1051,2,2,2013,40890
1051,4,1,2013,58894
1051,4,2,2013,16331
1051,4,3,2013,2178
1051,4,4,2013,609
1051,4,5,2013,273
1051,4,6,2013,1100
1053,0,0,2013,37637
1053,1,1,2013,8334
1053,1,2,2013,13083
1053,1,3,2013,10062
1053,1,4,2013,6158
1053,2,1,2013,19368
1053,2,2,2013,18269
1053,4,1,2013,23099
1053,4,2,2013,11801
1053,4,3,2013,808
1053,4,4,2013,109
1053,4,5,2013,1254
1053,4,6,2013,566
1055,0,0,2013,101837
1055,1,1,2013,22893
1055,1,2,2013,32800
1055,1,3,2013,28632
1055,1,4,2013,17512
1055,2,1,2013,49243
1055,2,2,2013,52594
1055,4,1,2013,80300
1055,4,2,2013,15333
1055,4,3,2013,3667
1055,4,4,2013,783
1055,4,5,2013,368
1055,4,6,2013,1386
1057,0,0,2013,17063
1057,1,1,2013,3620
1057,1,2,2013,5401
1057,1,3,2013,4830
1057,1,4,2013,3212
1057,2,1,2013,8450
1057,2,2,2013,8613
1057,4,1,2013,14577
1057,4,2,2013,1922
1057,4,3,2013,273
1057,4,4,2013,51
1057,4,5,2013,60
1057,4,6,2013,180
1059,0,0,2013,31312
1059,1,1,2013,7624
1059,1,2,2013,10680
1059,1,3,2013,7987
1059,1,4,2013,5021
1059,2,1,2013,15618
1059,2,2,2013,15694
1059,4,1,2013,24776
1059,4,2,2013,1247
1059,4,3,2013,4714
1059,4,4,2013,93
1059,4,5,2013,136
1059,4,6,2013,346
1061,0,0,2013,26677
1061,1,1,2013,5861
1061,1,2,2013,8282
1061,1,3,2013,7567
1061,1,4,2013,4967
1061,2,1,2013,13061
1061,2,2,2013,13616
1061,4,1,2013,22556
1061,4,2,2013,2516
1061,4,3,2013,880
1061,4,4,2013,104
1061,4,5,2013,203
1061,4,6,2013,418
1063,0,0,2013,9071
1063,1,1,2013,2001
1063,1,2,2013,2941
1063,1,3,2013,2627
1063,1,4,2013,1502
1063,2,1,2013,4332
1063,2,2,2013,4739
1063,4,1,2013,2100
1063,4,2,2013,6769
1063,4,3,2013,103
1063,4,4,2013,26
1063,4,5,2013,19
1063,4,6,2013,54
1065,0,0,2013,15529
1065,1,1,2013,3548
1065,1,2,2013,4997
1065,1,3,2013,4387
1065,1,4,2013,2597
1065,2,1,2013,7390
1065,2,2,2013,8139
1065,4,1,2013,6594
1065,4,2,2013,8575
1065,4,3,2013,186
1065,4,4,2013,47
1065,4,5,2013,29
1065,4,6,2013,98
1067,0,0,2013,17448
1067,1,1,2013,3646
1067,1,2,2013,5444
1067,1,3,2013,4888
1067,1,4,2013,3470
1067,2,1,2013,8408
1067,2,2,2013,9040
1067,4,1,2013,12084
1067,4,2,2013,4545
1067,4,3,2013,440
1067,4,4,2013,131
1067,4,5,2013,61
1067,4,6,2013,187
1069,0,0,2013,101646
1069,1,1,2013,24559
1069,1,2,2013,33538
1069,1,3,2013,27371
1069,1,4,2013,16178
1069,2,1,2013,48688
1069,2,2,2013,52958
1069,4,1,2013,69148
1069,4,2,2013,26222
1069,4,3,2013,3366
1069,4,4,2013,919
1069,4,5,2013,411
1069,4,6,2013,1580
1071,0,0,2013,52255
1071,1,1,2013,11429
1071,1,2,2013,16179
1071,1,3,2013,15084
1071,1,4,2013,9563
1071,2,1,2013,25699
1071,2,2,2013,26556
1071,4,1,2013,46957
1071,4,2,2013,1687
1071,4,3,2013,1432
1071,4,4,2013,237
1071,4,5,2013,671
1071,4,6,2013,1271
1073,0,0,2013,642968
1073,1,1,2013,152608
1073,1,2,2013,223838
1073,1,3,2013,174831
1073,1,4,2013,91691
1073,2,1,2013,303798
1073,2,2,2013,339170
1073,4,1,2013,329412
1073,4,2,2013,271314
1073,4,3,2013,24493
1073,4,4,2013,9857
1073,4,5,2013,1481
1073,4,6,2013,6411
1075,0,0,2013,14480
1075,1,1,2013,3097
1075,1,2,2013,4499
1075,1,3,2013,4052
1075,1,4,2013,2832
1075,2,1,2013,7063
1075,2,2,2013,7417
1075,4,1,2013,12473
1075,4,2,2013,1552
1075,4,3,2013,213
1075,4,4,2013,14
1075,4,5,2013,34
1075,4,6,2013,194
1077,0,0,2013,90816
1077,1,1,2013,19575
1077,1,2,2013,29613
1077,1,3,2013,25025
1077,1,4,2013,16603
1077,2,1,2013,43463
1077,2,2,2013,47353
1077,4,1,2013,77393
1077,4,2,2013,8997
1077,4,3,2013,2187
1077,4,4,2013,735
1077,4,5,2013,353
1077,4,6,2013,1151
1079,0,0,2013,33351
1079,1,1,2013,7338
1079,1,2,2013,10666
1079,1,3,2013,9857
1079,1,4,2013,5490
1079,2,1,2013,16196
1079,2,2,2013,17155
1079,4,1,2013,25650
1079,4,2,2013,3679
1079,4,3,2013,694
1079,4,4,2013,82
1079,4,5,2013,1832
1079,4,6,2013,1414
1081,0,0,2013,146313
1081,1,1,2013,34884
1081,1,2,2013,63778
1081,1,3,2013,32651
1081,1,4,2013,15000
1081,2,1,2013,72358
1081,2,2,2013,73955
1081,4,1,2013,100133
1081,4,2,2013,33643
1081,4,3,2013,5652
1081,4,4,2013,4527
1081,4,5,2013,383
1081,4,6,2013,1975
1083,0,0,2013,87227
1083,1,1,2013,20549
1083,1,2,2013,30117
1083,1,3,2013,24586
1083,1,4,2013,11975
1083,2,1,2013,43934
1083,2,2,2013,43293
1083,4,1,2013,67938
1083,4,2,2013,11149
1083,4,3,2013,5018
1083,4,4,2013,1196
1083,4,5,2013,519
1083,4,6,2013,1407
1085,0,0,2013,10994
1085,1,1,2013,2475
1085,1,2,2013,3730
1085,1,3,2013,3009
1085,1,4,2013,1780
1085,2,1,2013,5237
1085,2,2,2013,5757
1085,4,1,2013,3182
1085,4,2,2013,7561
1085,4,3,2013,129
1085,4,4,2013,22
1085,4,5,2013,27
1085,4,6,2013,73
1087,0,0,2013,19457
1087,1,1,2013,4089
1087,1,2,2013,6934
1087,1,3,2013,5186
1087,1,4,2013,3248
1087,2,1,2013,8981
1087,2,2,2013,10476
1087,4,1,2013,3634
1087,4,2,2013,15204
1087,4,3,2013,297
1087,4,4,2013,63
1087,4,5,2013,40
1087,4,6,2013,219
1089,0,0,2013,337754
1089,1,1,2013,78882
1089,1,2,2013,115826
1089,1,3,2013,96948
1089,1,4,2013,46098
1089,2,1,2013,165047
1089,2,2,2013,172707
1089,4,1,2013,223023
1089,4,2,2013,80438
1089,4,3,2013,15750
1089,4,4,2013,8778
1089,4,5,2013,2339
1089,4,6,2013,7426
1091,0,0,2013,20164
1091,1,1,2013,4612
1091,1,2,2013,6373
1091,1,3,2013,5488
1091,1,4,2013,3691
1091,2,1,2013,9493
1091,2,2,2013,10671
1091,4,1,2013,9547
1091,4,2,2013,9904
1091,4,3,2013,450
1091,4,4,2013,65
1091,4,5,2013,48
1091,4,6,2013,150
1093,0,0,2013,30221
1093,1,1,2013,6308
1093,1,2,2013,9299
1093,1,3,2013,8599
1093,1,4,2013,6015
1093,2,1,2013,14976
1093,2,2,2013,15245
1093,4,1,2013,27750
1093,4,2,2013,1218
1093,4,3,2013,751
1093,4,4,2013,92
1093,4,5,2013,99
1093,4,6,2013,311
1095,0,0,2013,92939
1095,1,1,2013,23157
1095,1,2,2013,30146
1095,1,3,2013,24566
1095,1,4,2013,15070
1095,2,1,2013,45592
1095,2,2,2013,47347
1095,4,1,2013,76847
1095,4,2,2013,1788
1095,4,3,2013,11867
1095,4,4,2013,696
1095,4,5,2013,557
1095,4,6,2013,1184
1097,0,0,2013,403271
1097,1,1,2013,99536
1097,1,2,2013,136340
1097,1,3,2013,109001
1097,1,4,2013,58394
1097,2,1,2013,192921
1097,2,2,2013,210350
1097,4,1,2013,235898
1097,4,2,2013,140051
1097,4,3,2013,10510
1097,4,4,2013,7903
1097,4,5,2013,3546
1097,4,6,2013,5363
1099,0,0,2013,22155
1099,1,1,2013,5241
1099,1,2,2013,6797
1099,1,3,2013,6276
1099,1,4,2013,3841
1099,2,1,2013,10556
1099,2,2,2013,11599
1099,4,1,2013,12382
1099,4,2,2013,8817
1099,4,3,2013,262
1099,4,4,2013,92
1099,4,5,2013,272
1099,4,6,2013,330
1101,0,0,2013,220696
1101,1,1,2013,55135
1101,1,2,2013,79828
1101,1,3,2013,56414
1101,1,4,2013,29319
1101,2,1,2013,104557
1101,2,2,2013,116139
1101,4,1,2013,82447
1101,4,2,2013,122239
1101,4,3,2013,7623
1101,4,4,2013,5358
1101,4,5,2013,469
1101,4,6,2013,2560
1103,0,0,2013,117359
1103,1,1,2013,27431
1103,1,2,2013,38179
1103,1,3,2013,33200
1103,1,4,2013,18549
1103,2,1,2013,57626
1103,2,2,2013,59733
1103,4,1,2013,90494
1103,4,2,2013,14008
1103,4,3,2013,9078
1103,4,4,2013,873
1103,4,5,2013,896
1103,4,6,2013,2010
1105,0,0,2013,10176
1105,1,1,2013,2496
1105,1,2,2013,3498
1105,1,3,2013,2463
1105,1,4,2013,1719
1105,2,1,2013,4747
1105,2,2,2013,5429
1105,4,1,2013,3427
1105,4,2,2013,6479
1105,4,3,2013,142
1105,4,4,2013,43
1105,4,5,2013,22
1105,4,6,2013,63
1107,0,0,2013,19476
1107,1,1,2013,4187
1107,1,2,2013,6082
1107,1,3,2013,5691
1107,1,4,2013,3516
1107,2,1,2013,9333
1107,2,2,2013,10143
1107,4,1,2013,11145
1107,4,2,2013,7611
1107,4,3,2013,440
1107,4,4,2013,59
1107,4,5,2013,36
1107,4,6,2013,185
1109,0,0,2013,32761
1109,1,1,2013,7201
1109,1,2,2013,13626
1109,1,3,2013,7336
1109,1,4,2013,4598
1109,2,1,2013,15792
1109,2,2,2013,16969
1109,4,1,2013,19010
1109,4,2,2013,11655
1109,4,3,2013,782
1109,4,4,2013,661
1109,4,5,2013,204
1109,4,6,2013,449
1111,0,0,2013,22658
1111,1,1,2013,5048
1111,1,2,2013,6940
1111,1,3,2013,6394
1111,1,4,2013,4276
1111,2,1,2013,10995
1111,2,2,2013,11663
1111,4,1,2013,17113
1111,4,2,2013,4400
1111,4,3,2013,709
1111,4,4,2013,84
1111,4,5,2013,97
1111,4,6,2013,255
1113,0,0,2013,58549
1113,1,1,2013,14930
1113,1,2,2013,21602
1113,1,3,2013,14729
1113,1,4,2013,7288
1113,2,1,2013,28630
1113,2,2,2013,29919
1113,4,1,2013,29893
1113,4,2,2013,23848
1113,4,3,2013,2846
1113,4,4,2013,556
1113,4,5,2013,227
1113,4,6,2013,1179
1115,0,0,2013,84834
1115,1,1,2013,19822
1115,1,2,2013,28803
1115,1,3,2013,23500
1115,1,4,2013,12709
1115,2,1,2013,42306
1115,2,2,2013,42528
1115,4,1,2013,73214
1115,4,2,2013,7713
1115,4,3,2013,1916
1115,4,4,2013,704
1115,4,5,2013,266
1115,4,6,2013,1021
1117,0,0,2013,199253
1117,1,1,2013,49826
1117,1,2,2013,69157
1117,1,3,2013,54937
1117,1,4,2013,25333
1117,2,1,2013,97177
1117,2,2,2013,102076
1117,4,1,2013,157328
1117,4,2,2013,22989
1117,4,3,2013,11938
1117,4,4,2013,4147
1117,4,5,2013,520
1117,4,6,2013,2331
1119,0,0,2013,13450
1119,1,1,2013,2826
1119,1,2,2013,4925
1119,1,3,2013,3581
1119,1,4,2013,2118
1119,2,1,2013,6102
1119,2,2,2013,7348
1119,4,1,2013,3742
1119,4,2,2013,9415
1119,4,3,2013,153
1119,4,4,2013,52
1119,4,5,2013,21
1119,4,6,2013,67
1121,0,0,2013,79585
1121,1,1,2013,17906
1121,1,2,2013,26223
1121,1,3,2013,22736
1121,1,4,2013,12720
1121,2,1,2013,38705
1121,2,2,2013,40880
1121,4,1,2013,51094
1121,4,2,2013,25114
1121,4,3,2013,1784
1121,4,4,2013,330
1121,4,5,2013,240
1121,4,6,2013,1023
1123,0,0,2013,40786
1123,1,1,2013,8721
1123,1,2,2013,12263
1123,1,3,2013,11954
1123,1,4,2013,7848
1123,2,1,2013,19774
1123,2,2,2013,21012
1123,4,1,2013,28373
1123,4,2,2013,10654
1123,4,3,2013,1041
1123,4,4,2013,199
1123,4,5,2013,137
1123,4,6,2013,382
1125,0,0,2013,194356
1125,1,1,2013,45700
1125,1,2,2013,80093
1125,1,3,2013,45632
1125,1,4,2013,22931
1125,2,1,2013,94009
1125,2,2,2013,100347
1125,4,1,2013,124274
1125,4,2,2013,58608
1125,4,3,2013,6262
1125,4,4,2013,2759
1125,4,5,2013,481
1125,4,6,2013,1972
1127,0,0,2013,64950
1127,1,1,2013,14437
1127,1,2,2013,20278
1127,1,3,2013,18547
1127,1,4,2013,11688
1127,2,1,2013,31565
1127,2,2,2013,33385
1127,4,1,2013,58265
1127,4,2,2013,3928
1127,4,3,2013,1517
1127,4,4,2013,228
1127,4,5,2013,253
1127,4,6,2013,759
1129,0,0,2013,16975
1129,1,1,2013,3824
1129,1,2,2013,5495
1129,1,3,2013,4877
1129,1,4,2013,2779
1129,2,1,2013,8265
1129,2,2,2013,8710
1129,4,1,2013,11304
1129,4,2,2013,3960
1129,4,3,2013,237
1129,4,4,2013,31
1129,4,5,2013,1237
1129,4,6,2013,206
1131,0,0,2013,11516
1131,1,1,2013,2810
1131,1,2,2013,3730
1131,1,3,2013,3053
1131,1,4,2013,1923
1131,2,1,2013,5487
1131,2,2,2013,6029
1131,4,1,2013,3570
1131,4,2,2013,7726
1131,4,3,2013,114
1131,4,4,2013,13
1131,4,5,2013,23
1131,4,6,2013,70
1133,0,0,2013,24146
1133,1,1,2013,5015
1133,1,2,2013,7365
1133,1,3,2013,7035
1133,1,4,2013,4731
1133,2,1,2013,11836
1133,2,2,2013,12310
1133,4,1,2013,22792
1133,4,2,2013,200
1133,4,3,2013,652
1133,4,4,2013,66
1133,4,5,2013,142
1133,4,6,2013,294
2013,0,0,2013,3202
2013,1,1,2013,336
2013,1,2,2013,1449
2013,1,3,2013,1200
2013,1,4,2013,217
2013,2,1,2013,2141
2013,2,2,2013,1061
2013,4,1,2013,414
2013,4,2,2013,229
2013,4,3,2013,417
2013,4,4,2013,1272
2013,4,5,2013,755
2013,4,6,2013,115
2016,0,0,2013,5566
2016,1,1,2013,712
2016,1,2,2013,2535
2016,1,3,2013,2043
2016,1,4,2013,276
2016,2,1,2013,3758
2016,2,2,2013,1808
2016,4,1,2013,1602
2016,4,2,2013,377
2016,4,3,2013,792
2016,4,4,2013,1740
2016,4,5,2013,816
2016,4,6,2013,239
2020,0,0,2013,293279
2020,1,1,2013,75594
2020,1,2,2013,116821
2020,1,3,2013,75323
2020,1,4,2013,25541
2020,2,1,2013,150406
2020,2,2,2013,142873
2020,4,1,2013,178169
2020,4,2,2013,16549
2020,4,3,2013,25010
2020,4,4,2013,31530
2020,4,5,2013,21945
2020,4,6,2013,20076
2050,0,0,2013,17332
2050,1,1,2013,6359
2050,1,2,2013,6007
2050,1,3,2013,3820
2050,1,4,2013,1146
2050,2,1,2013,8971
2050,2,2,2013,8361
2050,4,1,2013,2042
2050,4,2,2013,124
2050,4,3,2013,269
2050,4,4,2013,194
2050,4,5,2013,14029
2050,4,6,2013,674
2060,0,0,2013,1079
2060,1,1,2013,213
2060,1,2,2013,433
2060,1,3,2013,341
2060,1,4,2013,92
2060,2,1,2013,598
2060,2,2,2013,481
2060,4,1,2013,446
2060,4,2,2013,0
2060,4,3,2013,35
2060,4,4,2013,15
2060,4,5,2013,423
2060,4,6,2013,160
2068,0,0,2013,1973
2068,1,1,2013,376
2068,1,2,2013,770
2068,1,3,2013,666
2068,1,4,2013,161
2068,2,1,2013,1081
2068,2,2,2013,892
2068,4,1,2013,1600
2068,4,2,2013,24
2068,4,3,2013,56
2068,4,4,2013,24
2068,4,5,2013,180
2068,4,6,2013,89
2070,0,0,2013,4998
2070,1,1,2013,1623
2070,1,2,2013,1713
2070,1,3,2013,1264
2070,1,4,2013,398
2070,2,1,2013,2597
2070,2,2,2013,2401
2070,4,1,2013,894
2070,4,2,2013,22
2070,4,3,2013,115
2070,4,4,2013,50
2070,4,5,2013,3482
2070,4,6,2013,435
2090,0,0,2013,98104
2090,1,1,2013,25120
2090,1,2,2013,42377
2090,1,3,2013,23049
2090,1,4,2013,7558
2090,2,1,2013,52699
2090,2,2,2013,45405
2090,4,1,2013,70402
2090,4,2,2013,4859
2090,4,3,2013,7462
2090,4,4,2013,3143
2090,4,5,2013,6644
2090,4,6,2013,5594
2100,0,0,2013,2679
2100,1,1,2013,512
2100,1,2,2013,799
2100,1,3,2013,955
2100,1,4,2013,413
2100,2,1,2013,1349
2100,2,2,2013,1330
2100,4,1,2013,2035
2100,4,2,2013,12
2100,4,3,2013,67
2100,4,4,2013,24
2100,4,5,2013,356
2100,4,6,2013,185
2105,0,0,2013,2248
2105,1,1,2013,424
2105,1,2,2013,709
2105,1,3,2013,782
2105,1,4,2013,333
2105,2,1,2013,1195
2105,2,2,2013,1053
2105,4,1,2013,1034
2105,4,2,2013,12
2105,4,3,2013,94
2105,4,4,2013,18
2105,4,5,2013,878
2105,4,6,2013,212
2110,0,0,2013,31989
2110,1,1,2013,7392
2110,1,2,2013,11576
2110,1,3,2013,9779
2110,1,4,2013,3242
2110,2,1,2013,16327
2110,2,2,2013,15662
2110,4,1,2013,21117
2110,4,2,2013,443
2110,4,3,2013,1950
2110,4,4,2013,2207
2110,4,5,2013,3567
2110,4,6,2013,2705
2122,0,0,2013,55838
2122,1,1,2013,13075
2122,1,2,2013,17395
2122,1,3,2013,17668
2122,1,4,2013,7700
2122,2,1,2013,29223
2122,2,2,2013,26615
2122,4,1,2013,45579
2122,4,2,2013,446
2122,4,3,2013,2061
2122,4,4,2013,845
2122,4,5,2013,4021
2122,4,6,2013,2886
2130,0,0,2013,13536
2130,1,1,2013,3132
2130,1,2,2013,4534
2130,1,3,2013,4234
2130,1,4,2013,1636
2130,2,1,2013,7034
2130,2,2,2013,6502
2130,4,1,2013,8757
2130,4,2,2013,108
2130,4,3,2013,647
2130,4,4,2013,1018
2130,4,5,2013,1864
2130,4,6,2013,1142
2150,0,0,2013,13892
2150,1,1,2013,3743
2150,1,2,2013,5341
2150,1,3,2013,3692
2150,1,4,2013,1116
2150,2,1,2013,7479
2150,2,2,2013,6413
2150,4,1,2013,7143
2150,4,2,2013,161
2150,4,3,2013,1142
2150,4,4,2013,2821
2150,4,5,2013,1788
2150,4,6,2013,837
2164,0,0,2013,1746
2164,1,1,2013,485
2164,1,2,2013,691
2164,1,3,2013,426
2164,1,4,2013,144
2164,2,1,2013,930
2164,2,2,2013,816
2164,4,1,2013,395
2164,4,2,2013,13
2164,4,3,2013,52
2164,4,4,2013,13
2164,4,5,2013,1115
2164,4,6,2013,158
2170,0,0,2013,92599
2170,1,1,2013,26204
2170,1,2,2013,31693
2170,1,3,2013,26005
2170,1,4,2013,8697
2170,2,1,2013,48021
2170,2,2,2013,44578
2170,4,1,2013,75227
2170,4,2,2013,1085
2170,4,3,2013,4070
2170,4,4,2013,1463
2170,4,5,2013,5286
2170,4,6,2013,5468
2180,0,0,2013,9749
2180,1,1,2013,3419
2180,1,2,2013,3450
2180,1,3,2013,2172
2180,1,4,2013,708
2180,2,1,2013,5142
2180,2,2,2013,4607
2180,4,1,2013,1684
2180,4,2,2013,58
2180,4,3,2013,174
2180,4,4,2013,125
2180,4,5,2013,7119
2180,4,6,2013,589
2185,0,0,2013,9637
2185,1,1,2013,2448
2185,1,2,2013,3621
