DRGID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
1 ,0,4509.999624,449.0496123,865204.2516,37553.27193,247559.5281,8478.43816,41.12097075,1.410011979,680169,197784.578,30
1 ,1,850.0007878,197.0744224,922013.6046,63626.73048,233242.636,15020.92709,45.04734311,2.923101259,749710,197784.578,33
1 ,2,1100.001282,211.106613,773916.0052,60377.78358,249544.5267,18707.81189,40.29544794,2.51176425,634789,197163.611,29
1 ,3,1769.997694,301.4929848,789658.9669,48385.17066,231442.1598,13292.77038,39.75988315,2.325276714,628558,184124.968,28
1 ,4,789.99986,165.3578071,1106438.695,132021.4309,297379.5396,19199.75179,41.12022415,3.563651466,838782,239010.288,30
2 ,0,1119.999586,150.8638265,539104.057,29590.5459,150740.0807,6958.971721,22.46874178,1.616639321,476203,141623.19,16
2 ,1,195.0001533,51.02188327,542994.544,47223.51574,127031.7275,13764.59548,23.9230723,2.536620338,496980,98041.77,21
2 ,2,355.0003174,91.47576395,499162.3555,44849.54876,149465.6564,9453.594607,22.49295189,3.186373544,451680,134129.306,17
2 ,3,404.9991653,98.86851582,502099.0172,47178.37412,154699.2924,12724.97819,22.03702761,2.669333724,456849,143863.52,15
2 ,4,164.9999498,44.87608237,711271.8752,91688.78648,171782.9731,20034.39531,21.75755737,4.521213244,654171,155038.527,14
3 ,0,55410.02425,2084.828281,539291.8911,11491.98879,147855.4835,2823.852536,37.80439169,0.466986681,401189,111123.84,29
3 ,1,10805.0032,755.5785571,592708.6266,33845.87524,150098.7305,6872.507293,41.92668641,1.257555683,446167,117439.238,33
3 ,2,12020.01877,684.7971577,437472.4518,16658.60548,140538.3802,6918.446507,33.46067713,1.008572545,337506,103659.903,26
3 ,3,22934.99055,1743.86018,479455.7454,13700.0298,132567.1877,3596.420006,37.62221623,0.685436061,370444,102987.72,29
3 ,4,9650.011731,515.3780446,751279.3718,32471.32173,192115.3792,7915.580202,39.04357186,0.996367666,573003,144774.894,30
4 ,0,44480.01915,853.7636536,326271.7524,6261.707115,85470.25763,1317.488401,28.61823835,0.336401868,237680,65600.25,23
4 ,1,8974.991923,391.346594,346748.9049,16777.12531,89757.75428,3005.718011,32.44761338,0.808551291,257584,71206.176,27
4 ,2,9315.008087,340.634543,235821.6536,7689.123305,75145.28228,2853.52266,23.99732043,0.666834883,188389,59244.912,19
4 ,3,17960.00779,598.8203834,288035.5983,7386.926428,75624.92037,1746.026699,28.54134886,0.497933946,217349,59069.822,23
4 ,4,8230.011348,318.0290492,495076.5567,19609.2112,115176.9729,3801.187167,29.84315779,0.852414317,366848,86258.618,23
5 ,0,4120.000677,477.4582563,495682.35,32972.66181,141522.5151,8223.715824,21.88470747,1.392353467,368764,107636.256,15
5 ,1,720.0010454,170.3348857,489278.6579,43959.17778,129597.8796,11386.83851,24.50694136,2.447111014,391501,100061.507,17
5 ,2,870.0018836,192.177115,461478.1707,35536.4681,145884.9282,11230.15138,22.66666632,1.696099412,381147,118779.871,16
5 ,3,1679.998369,342.5123345,374045.15,28845.24073,113895.2821,7761.691681,16.53273382,1.083544129,291106,87464.75,12
5 ,4,849.9993792,211.4371549,776528.041,96032.17595,201762.7344,22162.98597,29.44117205,4.304169681,541878,154884.42,23
6 ,0,1595.001469,191.3519359,287398.7526,16234.30975,82293.66587,3518.330455,9.567397772,0.4001348,240445,72943.313,8
6 ,1,280.0004119,60.65488689,349725.3192,42113.18341,83934.46675,6735.218899,9.392853888,0.678963101,276700,68980.121,8
6 ,2,440.0015346,111.7747167,277231.1245,22385.60075,85512.59589,6079.189425,10.35226957,0.876424242,264632,77049.632,8
6 ,3,614.9990959,118.5376274,230444.0746,14712.3897,71503.27018,4254.943633,8.731708457,0.573812754,203829,64482.98,7
6 ,4,0,0,372203.9328,50872.92496,100602.5763,10260.50037,10.40384153,0.93572424,315354,89974.443,9
7 ,0,1424.999388,243.6463865,446968.8771,29816.39951,127417.5329,5276.454764,18.95087906,1.349895343,357129,111425.7,14
7 ,1,0,0,577883.6081,112370.7631,112669.3217,11282.96163,22.00000541,2.874626305,454787,109918.86,17
7 ,2,0,0,360819.4862,20438.33235,113654.667,8163.973291,18.99999646,1.599144592,340252,106068.858,15
7 ,3,664.9986269,175.1293033,393973.475,31019.66328,126456.5974,7392.339666,19.01503669,2.582168041,311556,107160.912,14
7 ,4,0,0,589342.1427,85428.1308,156224.8235,10992.29201,16.60378447,1.290522138,467678,137196.161,12
8 ,0,755.000595,97.34285586,324840.4863,16092.33228,93168.27394,3644.93933,9.754970898,0.473348107,298013,87749.675,8
8 ,1,0,0,329259.4609,37687.11949,75530.2954,8715.085607,10.25000132,1.136133777,329934,64174.32,9
8 ,2,225.0009909,58.35671663,319263.4263,25912.59974,98435.76271,7327.409536,10.77778003,0.952627771,300367,89308.52,9
8 ,3,289.9995891,59.7336746,292644.152,27485.73664,87528.11072,5345.459527,9.568966206,0.793821236,260217,81228.477,8
8 ,4,159.9999353,42.7083446,388829.5711,34121.41715,104802.6193,6619.616465,8.406256248,0.608764883,400921,102482.328,8
10 ,0,215.0004309,43.55147792,247988.5934,24145.83154,71352.29744,5950.567295,8.418611973,0.858771635,207236,62496.928,7
10 ,1,0,0,0,0,0,0,0,0,0,0,0
10 ,2,0,0,243542.4302,29906.77329,82934.69088,8083.562236,9.650007004,1.602738281,230865,74148.837,8
10 ,3,0,0,178640.3487,15256.2087,54011.73783,5316.455442,6.818184625,0.890307225,184695,55936.21,6
10 ,4,0,0,0,0,0,0,0,0,0,0,0
11 ,0,4984.99809,297.7818275,155517.7576,6396.69066,45586.38798,1540.975529,14.44534033,0.436793654,116618,36740.592,11
11 ,1,834.9998302,94.55373447,177577.0607,22422.96655,48011.82401,5048.983828,16.41917961,1.218711074,122470,36612.297,12
11 ,2,1205.002347,122.6850937,139899.1383,8571.415639,46461.99521,2895.611188,14.24480804,0.795109165,110271,36503.012,11
11 ,3,2109.995769,236.9904915,134768.9319,6986.837117,39362.67528,1901.333644,13.78436626,0.656020991,105816,32806.284,10
11 ,4,835.0001434,92.2902097,213136.7297,18112.57268,58841.05911,4649.597171,14.43113547,0.894196291,167083,50175.744,12
12 ,0,6369.998255,431.4672896,113611.1547,4830.578658,33278.11155,1003.078163,10.37833742,0.237367285,88089,28454.013,8
12 ,1,1224.999159,191.4677367,131092.2177,13696.0509,35360.34452,2238.716013,11.94285676,0.554769469,96187,31167.604,10
12 ,2,1665.00169,227.0694089,97150.57334,5345.813741,31684.32317,1738.624373,9.435439902,0.347011618,79803,27132.84,8
12 ,3,2499.996405,295.7665049,98128.6868,6145.736394,28364.04757,1275.971965,9.898001426,0.379260936,80499,25002.84,8
12 ,4,980.0010015,102.3024239,163277.9281,17768.89614,47092.80224,3877.310705,11.24999913,0.605325537,112488,40303.452,9
13 ,0,3234.998399,251.7175099,68416.79543,3247.047775,21585.29136,1048.60832,6.658424478,0.150770048,54156,17417.431,6
13 ,1,564.9998429,101.2336864,78481.20523,9614.852419,21314.73877,1468.559144,7.176992338,0.363820491,56072,17424.387,7
13 ,2,805.0012918,105.7466847,58451.25102,3159.619492,21394.24511,2394.158659,6.534169502,0.335446178,45707,16691.1,6
13 ,3,1329.997104,193.6277119,59817.88154,2989.146582,18976.82668,1033.406845,6.496238691,0.234988271,50860,16541.278,6
13 ,4,535.0001603,66.62877261,95688.90192,12852.56994,29062.32959,3910.376707,6.700931536,0.318252516,68694,22473.93,7
14 ,0,7189.999552,838.3182604,475401.0492,30009.27714,152472.3662,10345.4842,34.92768084,1.436387584,341778,111652.74,28
14 ,1,1674.999128,359.8332609,461697.4066,36512.3937,137916.4326,13123.40708,35.30446497,2.951902711,349502,105804.204,28
14 ,2,1760.001274,348.0525977,434760.4619,73331.40251,151247.5193,31605.44599,34.03977956,3.808375272,298534,97830.48,26
14 ,3,2214.996923,556.1149519,418884.0738,34770.06236,144030.9954,13292.72101,34.64785885,2.003070403,303010,111197.55,29
14 ,4,1540.002227,378.0120099,618523.0651,71678.58485,182001.7764,19239.59988,35.9350814,2.678720169,490258,140517.932,30
16 ,0,8440.0016,911.8774858,203517.733,9281.000847,61440.93775,2344.699915,20.01361906,0.415609707,162825,50133.223,19
16 ,1,1874.999409,378.2714434,226241.1047,15446.72425,64184.92965,4565.462023,20.35465775,0.80355191,192341,54157.16,19
16 ,2,2280.001345,474.0457548,175587.2825,12615.79522,55120.65747,2409.934816,19.46053102,0.647213871,144928,45491.665,18
16 ,3,2679.99924,544.0682933,169512.7307,11420.04018,54731.21702,4258.31126,19.54662007,0.932080197,136374,44601.165,18
16 ,4,1605.001606,409.5138321,273255.5,26594.89884,78378.05919,6471.471723,21.18069023,0.781055831,231123,65184.672,20
17 ,0,1560.000293,201.5932403,158704.0645,10885.92617,45061.64892,2991.845641,14.63140333,0.733356786,140766,40554.24,16
17 ,1,410.000351,99.94354917,185653.7275,14986.78848,45321.42869,4700.175832,16.65853071,0.94675867,187487,43178.78,18
17 ,2,389.9997758,93.46611046,128335.4379,16314.33958,41399.69314,4677.77573,13.73078023,1.420812785,111272,34640.436,16
17 ,3,510.0000242,124.423352,111683.6036,11352.25068,37861.3064,5775.171607,12.84310768,1.594235349,103115,29920.82,15
17 ,4,0,0,257803.2979,28748.13797,65036.94557,9604.689993,16.36000516,1.092122164,239474,53560.98,18
20 ,0,5820.007472,371.0024837,323310.9823,11616.21304,87481.82102,2233.159201,18.21477721,0.391271063,263823,75994.443,17
20 ,1,1100.001742,148.2541473,354489.3017,25594.43333,90627.70075,4021.238265,18.5863676,0.753825846,313266,81714.626,17
20 ,2,1190.003402,129.7201611,272567.4851,12031.64954,83413.35251,3847.874268,18.62605126,0.713594381,237864,73730.937,17
20 ,3,2075.000965,249.0594757,256724.8142,12944.30103,72684.76902,2811.671262,17.42650649,0.560526834,218276,63593.2,16
20 ,4,1455.001363,191.8478776,442343.1245,29351.36147,110882.9082,5214.129541,18.72164608,1.075776437,378675,96614.83,17
21 ,0,2690.003848,176.33986,232733.8403,10370.9904,64184.43443,2441.809455,14.57063474,0.301087544,196249,57271.26,14
21 ,1,475.0008953,65.42549702,254724.3596,17879.43547,68378.88009,3803.809242,15.52631688,0.574719069,232860,63372.285,15
21 ,2,685.0024577,86.11706243,206620.6041,12988.04768,64338.75443,4625.41584,14.72993782,0.603410448,178564,59127.156,14
21 ,3,920.0003028,104.0538424,193086.7929,9482.261653,51831.49451,2173.734548,13.87500073,0.452030945,170782,47821.848,13
21 ,4,610.0001919,92.58455597,312597.4833,35914.82991,81191.67154,7501.761989,14.69671772,0.785819223,243117,66016.08,13
22 ,0,1030.001059,75.99394182,158122.4455,7247.831817,42347.43605,1617.391944,9.131068168,0.455763689,133659,37084.114,9
22 ,1,175.0003297,29.73198782,196518.1834,23602.78856,48604.97467,4654.168347,10.0000003,1.026788149,161679,41877.874,10
22 ,2,215.0007461,30.9218028,136057.6959,9320.326906,42473.8096,3115.020978,9.023268266,0.844578031,132155,37860.75,10
22 ,3,409.9999432,52.67975039,131531.4048,7485.665873,36060.4698,1994.374453,8.890243581,0.479704185,122488,33873.606,10
22 ,4,230.0000404,34.05545631,201668.7556,20658.72528,49447.01496,4028.267716,8.999988698,1.475771912,164824,45729.54,7
23 ,0,16685.00961,627.6384914,180371.5899,4557.73932,48421.06372,1006.041776,12.78843359,0.242114393,141815,39610.821,10
23 ,1,2935.003206,259.4751581,195113.9482,11405.28306,49248.48708,2402.114805,13.402046,0.768027206,164152,41428.2,10
23 ,2,3725.006301,258.7845784,148889.9444,5435.93985,45235.16758,1397.814884,11.82685292,0.418685034,124062,39110.4,9
23 ,3,6194.998802,408.9139359,154168.7682,5519.5682,42220.03517,1203.962099,13.00726593,0.360829885,128188,35150.592,10
23 ,4,3830.001301,304.0109425,243673.1506,13967.21694,61353.09212,3119.688338,12.89947104,0.501634527,180408,47253.707,9
24 ,0,5805.003533,278.1262211,122928.5483,3752.829323,33844.26141,888.8625674,7.709731078,0.270513711,103394,29185.75,6
24 ,1,1040.001433,118.8242718,139412.865,8963.154119,35348.0176,1947.054762,7.711538386,0.633650751,127521,32101.84,6
24 ,2,1345.002295,126.914484,104867.0131,4555.521514,32868.64203,1517.250894,7.539034692,0.469512491,91781,26898.985,6
24 ,3,2024.998997,173.5769,99486.61295,3693.834804,27884.7704,985.6996348,7.128391904,0.383167782,88795,25277.552,5
24 ,4,1395.000809,130.3792961,165703.5352,11017.97672,43191.271,2588.434979,8.716840652,0.730259092,135564,37648.872,6
25 ,0,47445.02504,1788.565067,142039.4723,3351.738179,39561.86374,667.8021618,10.3052997,0.15116283,105492,30278.172,8
25 ,1,9165.006048,836.9665119,151966.695,7890.971225,38884.06854,1528.417998,10.4855446,0.398452766,116498,30284.334,7
25 ,2,10500.01717,747.3739381,117701.3948,3434.537357,37300.64321,948.284134,9.714759842,0.240652734,93666,29298.528,7
25 ,3,17794.99537,1132.850106,120975.3428,4164.743289,34540.13971,802.4501004,10.28154049,0.23962905,91080,27012.462,8
25 ,4,9985.006447,810.2684065,197752.5805,9540.561836,51977.21485,1939.57386,10.80319905,0.36898922,148735,39298.56,8
26 ,0,33900.01783,1266.133722,98787.2908,2390.561068,27955.53767,585.8877224,6.405015557,0.102974981,76793,22252.155,5
26 ,1,6110.002517,563.9826499,109523.8452,7287.253546,29320.31867,2040.403389,6.576923537,0.274275414,80198,22834.032,5
26 ,2,7935.012013,569.5216962,80898.13785,2604.986451,26481.27071,861.6563067,6.034027198,0.179849801,68145,21898.155,4
26 ,3,11939.9964,735.0473325,87462.61512,2665.037799,24536.43482,628.1813311,6.654523483,0.15366414,70979,20095.292,5
26 ,4,7915.006892,648.3584118,127226.1294,6114.462351,33970.31859,1316.902341,6.267847661,0.248510391,98762,27434.13,5
27 ,0,48330.02614,2201.292709,76834.20759,1922.873808,21854.69945,395.3043956,3.499586012,0.054283122,63133,18638.658,3
27 ,1,8955.008512,876.3501843,80104.10718,4878.011576,21786.33903,993.7232767,3.585147118,0.106828544,63714,18059.699,3
27 ,2,10745.02227,877.3080516,66175.1041,2024.420855,21296.17131,639.7388887,3.447184992,0.087241068,57756,18315.806,3
27 ,3,17964.98804,1535.701153,68818.45681,2127.715713,19873.05894,539.834141,3.482327155,0.101093953,58474,17146.08,3
27 ,4,10665.00732,974.5011527,99675.87464,5183.343255,26103.61159,921.8002329,3.509609901,0.12452947,85768,22718.512,3
28 ,0,6855.002934,243.0088998,154109.5353,4792.560808,43703.80092,1224.106676,12.80087667,0.390638367,115908,34563.066,9
28 ,1,1085.000204,107.2095592,176993.4096,13441.64383,45672.1216,3110.162394,13.88479578,0.955873449,134423,36667.456,10
28 ,2,1520.001844,103.8564431,129629.8967,7350.776674,43011.561,2983.418202,11.5953971,0.798844077,100568,31763.55,8
28 ,3,2674.999942,155.2788886,130390.3076,5471.811374,37753.68893,1423.246082,13.34018924,0.706468588,100691,30821.67,9
28 ,4,1575.000944,112.5244052,203599.6239,13627.12132,53534.39523,3091.182887,12.30158657,0.646194771,151960,43230.6,9
29 ,0,15605.00758,530.9687143,88733.20521,2216.014957,24882.05597,456.917073,6.315924794,0.119554562,66871,20022.942,5
29 ,1,2640.000758,231.4068489,103358.8179,6351.354169,26196.61675,1216.115737,7.117425411,0.345372402,75290,21887.424,5
29 ,2,3500.003242,228.5747475,70327.76438,2408.847789,22943.68383,720.6492966,5.672859425,0.194452069,55718,18205.794,5
29 ,3,6020.000642,348.5697533,80793.0908,2952.116413,23002.80553,661.574906,6.449336258,0.200645179,62220,18049.968,5
29 ,4,3445.002936,233.7335186,110826.5535,5780.500927,29347.24045,1155.803952,6.121913796,0.249950046,84461,22660.044,5
30 ,0,17005.00297,702.0200629,53980.83519,1569.418668,15770.73743,398.0733348,3.479564913,0.08731975,39151,12131.168,3
30 ,1,2699.996916,225.6378577,57927.02878,3405.157972,15945.9409,686.3646021,3.553706332,0.143967486,40723,12416.096,3
30 ,2,4065.0019,356.3560852,47808.43268,2487.630756,16169.3718,1028.373948,3.57564549,0.206721877,35795,12578.839,3
30 ,3,6635.002112,484.1789955,48839.19414,2241.355441,14055.30358,475.4031585,3.474000813,0.14786323,36710,10924.548,3
30 ,4,3605.002037,283.7265705,68240.46281,4624.0116,18552.92711,1099.851444,3.325936287,0.1634996,50602,13748.48,3
31 ,0,4230.003409,207.537965,122987.9812,5964.482142,34795.29666,1573.839073,11.08983302,0.530090186,71726,20265.642,6
31 ,1,690.0005868,85.34180659,126316.8075,14564.48442,32172.56035,2679.485023,11.19565693,0.851306913,80905,21669.096,7
31 ,2,960.002129,98.08059616,92262.57801,7758.698007,31158.72156,3136.067462,9.739582774,0.930401887,59735,18705.36,6
31 ,3,1560.000072,129.1061137,117037.2268,9829.387018,34072.19707,2816.302216,11.92948481,1.095959002,64497,18668.135,6
31 ,4,1020.000621,97.47097534,158937.6274,14262.74208,41260.50884,3396.699187,11.00489946,0.952645298,94614,27291.817,6
32 ,0,10885.00642,565.4986855,54320.30604,1557.403262,15747.82043,352.3803629,4.093707084,0.112068913,42022,12804.385,3
32 ,1,1855.000536,215.2664688,62460.15984,4607.877716,16691.28493,896.484539,4.584906008,0.275282342,44064,12818.844,3
32 ,2,2585.004793,273.8189061,45918.97731,2411.361666,15227.09237,770.3549129,3.96518292,0.280559679,38283,12704.202,2
32 ,3,4075.000379,359.1571385,49143.1891,1808.994406,14271.87078,451.4804456,4.117791379,0.148774285,40417,11941.576,3
32 ,4,2370.000716,263.5876841,66051.48214,4403.485197,18220.51778,907.7430864,3.808018478,0.226437701,52541,14766.798,2
33 ,0,8280.003417,363.3470612,44053.95039,921.7040017,12609.32674,258.3066315,2.614129952,0.071580066,38053,11180.75,2
33 ,1,1315.000318,125.5278453,43360.66668,2365.342051,12306.29185,657.0500358,2.695816821,0.13882502,37114,10619.008,2
33 ,2,1780.002262,141.2092519,38593.74518,1797.345757,12709.84268,724.0308394,2.558987318,0.188254019,34541,10989.117,2
33 ,3,3550.000073,270.9741732,41421.01023,1054.73567,11321.24235,241.4822391,2.488731681,0.094355196,37101,10633.168,2
33 ,4,1635.000765,151.3168581,56572.94899,2609.226799,15707.9229,623.2962138,2.880735103,0.178431239,47464,13886.112,2
34 ,0,1570.001235,93.20471208,111097.9768,4961.376481,29171.812,1104.328994,7.519105911,0.403327441,87127,24756.992,6
34 ,1,269.99987,43.35746699,128429.2611,16259.29256,31484.25339,3020.82796,7.537038479,0.968317074,99812,26611,6
34 ,2,400.0009156,45.49855912,86599.1696,6941.324025,25543.26582,1775.532068,6.299997139,0.531264892,70606,22569.144,5
34 ,3,679.9999322,59.86003957,105613.2471,5691.089846,28674.56193,1471.740471,8.566175267,0.730884508,92870,26276.97,7
34 ,4,220.000517,33.96918001,152474.5614,18385.46496,34590.15337,4012.186965,6.477270829,0.819926569,107172,25078.248,5
35 ,0,4000.001417,199.3591651,67713.76235,2636.622364,18041.7142,466.944297,3.413751011,0.146872561,51446,14734.896,2
35 ,1,615.000561,88.79985403,74712.68519,11420.79715,18505.74704,1054.099348,3.609759193,0.332855307,56700,14938.4,2
35 ,2,1029.999735,95.26568504,59213.37042,3481.896655,18238.49333,888.1988957,3.616509989,0.326419576,47266,15067.327,2
35 ,3,1794.99962,136.9873854,64448.13519,3121.95887,17010.8161,722.1526146,3.303620545,0.222900023,48970,13341.06,2
35 ,4,560.0015015,63.38428934,86036.74986,5566.426934,20610.31563,1216.813558,3.178568265,0.287098254,72355,17321.5,2
36 ,0,8904.998443,448.3990232,49480.73353,1060.678214,13356.46163,265.1416408,1.6367211,0.042791693,43317,11853.595,1
36 ,1,1159.999588,136.6223683,54454.9631,3209.98502,14018.4233,609.9541845,1.818967677,0.148581941,46824,12574.498,1
36 ,2,2389.996257,224.9132564,40725.56122,1411.160183,12955.52849,463.8734483,1.625523213,0.077671579,37247,11608.926,1
36 ,3,4079.998586,331.9216928,49404.9734,1646.766706,12874.8531,433.2621283,1.609068829,0.059961579,44069,11319.16,1
36 ,4,1275.004012,147.0987063,61232.41918,2466.88229,15043.15849,646.28907,1.58039044,0.10512848,55133,13305.132,1
37 ,0,7865.001903,203.6339753,96406.30835,2793.917159,25418.27704,565.3700648,8.222506497,0.210281005,69832,19324.254,6
37 ,1,1199.99856,69.34249461,95779.64215,6471.065883,26892.81076,1614.788963,9.279179785,0.700830468,61033,19991.56,7
37 ,2,1839.999732,90.99414776,83330.18697,4218.035797,25199.23156,1046.691282,7.940217568,0.41166886,59545,18537.035,6
37 ,3,3430.001534,149.7548051,89001.86797,3049.961741,22519.28288,650.2718134,8.320699586,0.278324708,69453,18254.226,7
37 ,4,1395.002077,77.14906179,135090.4221,11703.08785,32122.91495,1941.252654,7.444445067,0.522077981,96302,23109.288,6
38 ,0,22149.99199,491.617423,50232.09365,895.9572128,13544.73917,182.1236331,3.626863576,0.059858459,38560,11125.95,2
38 ,1,3564.995468,181.7249357,48822.1621,2522.249207,13247.4679,479.2019039,3.856944459,0.159837564,31616,10378.5,2
38 ,2,5634.994606,225.4697301,41702.35021,1091.987689,13267.82896,292.3701189,3.370010935,0.101659816,34878,10960.494,2
38 ,3,9259.997285,355.0794999,49632.56797,1375.108974,12863.13033,273.0269515,3.856372285,0.101302122,38322,10650.64,2
38 ,4,3690.004629,178.1731964,67028.06765,2737.226892,16160.12349,549.6252774,3.220868397,0.126935168,53640,13035.596,2
39 ,0,61144.96983,1340.345893,32363.35113,448.2136963,8868.285219,91.01852202,1.655572813,0.018417514,26594,7749.978,1
39 ,1,10129.98369,501.5259068,28618.71519,1059.230105,8413.968685,254.7543997,1.678183582,0.0432819,21881,7012.328,1
39 ,2,15104.97878,605.9468687,28448.66695,711.190505,9039.436549,164.9724748,1.567692711,0.037316713,24529,8124.208,1
39 ,3,26719.9945,976.975903,31809.91553,665.6367563,8227.781074,124.3368417,1.708832404,0.029827135,26517,7253.364,1
39 ,4,9190.012861,472.5942818,45045.83558,1405.291186,11081.31086,260.6408769,1.620239281,0.03886321,37850,9896.64,1
40 ,0,10515.00068,251.3532247,117476.994,3416.099465,31780.5422,857.1422144,12.56443626,0.410938679,78734,22577.126,8
40 ,1,2139.998034,113.2918284,130306.4015,7086.198165,33804.67273,1750.543011,13.28738892,0.665385895,87841,24915.954,9
40 ,2,2580.000837,140.3654466,91769.92034,3647.78064,29268.62043,1077.684374,11.67054646,0.967314049,72372,22351.884,8
40 ,3,3880.000382,146.3598171,107917.2673,5489.120131,29336.68545,1451.464327,13.04639648,0.655695439,74429,20631.84,9
40 ,4,1915.001428,96.01953193,157986.9598,11447.44684,38047.32646,2733.876309,11.98433924,1.030270596,97677,24982.944,8
41 ,0,18745.00104,359.2484982,58977.58141,1114.273711,16473.27022,278.8223885,5.992262924,0.092206008,44698,13079.464,5
41 ,1,3724.995769,157.6585866,63866.94999,3078.600841,16741.4166,646.0119101,6.292615683,0.216230474,46404,13349.104,5
41 ,2,4509.997279,179.7681238,49969.9816,1629.121876,16655.92464,615.6564185,5.822615564,0.168789047,38803,13054.34,5
41 ,3,6830.002823,224.9105355,54517.07813,1427.012539,14951.50735,326.6920929,6.284770155,0.156882152,42076,12015.788,5
41 ,4,3680.005173,145.9517942,74296.4916,3296.593876,19025.98734,822.6619057,5.353261423,0.208796922,57835,15196.5,4
42 ,0,10275.00667,354.3653099,52775.79883,1608.017784,14920.23152,392.7737327,2.912851474,0.070610663,40667,12479.922,2
42 ,1,2150.000687,165.6322154,55387.13737,3528.164245,14648.5083,846.5601938,3.181393956,0.172957543,44464,12318.356,2
42 ,2,2410.000999,188.9678703,44616.42698,2115.236186,15152.33029,896.3050821,2.933470959,0.146705078,35325,12089.836,2
42 ,3,3530.001655,194.2742375,46917.89689,1697.166159,13468.14396,450.0480263,2.991500038,0.111654297,38377,11247.6,2
42 ,4,2185.003334,157.128631,69728.68788,5187.673175,17492.01142,1076.023519,2.498853956,0.142425431,54630,15474.24,2
52 ,0,3290.001043,129.9574921,55093.96904,4663.545835,16232.89883,1415.202563,9.530513399,1.478696036,33915,9979.405,4
52 ,1,579.9992584,52.75828548,53867.14369,8416.428471,13404.43155,1289.790159,5.801731802,0.659398917,34278,10039.032,4
52 ,2,685.0002388,53.06935332,43260.24396,4905.989877,13735.68857,1340.378242,5.810225819,0.430757642,28111,9703.575,4
52 ,3,1244.99918,78.54666084,45239.34082,3684.712745,13186.99138,1219.243401,6.437745219,0.515895283,32311,8832.222,4
52 ,4,780.0023666,71.55123245,85359.05982,18264.34242,26551.60229,5512.695564,20.64941987,5.7479888,45547,11749.454,5
53 ,0,2000.001543,94.44331938,31435.65222,1375.040593,8777.781713,350.3620405,3.712503566,0.248117362,23783,6962.875,3
53 ,1,354.9992919,39.4330262,35676.99258,4368.036926,9657.522695,1102.965668,3.788738825,0.753913445,25762,7252.295,2
53 ,2,465.0009156,40.84823451,27057.39059,2037.741853,8509.465335,592.9926282,4.215069203,0.682316294,20767,6912.42,3
53 ,3,705.0000133,57.6744711,28298.90561,1880.173262,7915.37146,463.9188919,3.666665342,0.284088356,23585,6726.4,3
53 ,4,475.0013225,48.67909348,37333.55318,3250.418781,9700.207399,821.5466125,3.231576493,0.383852311,27856,7263.606,2
54 ,0,27534.99991,715.2587451,41193.96221,924.4572774,11574.87406,212.615457,5.419829998,0.086996673,27296,8164.59,4
54 ,1,6349.995344,379.1631942,48875.93215,2735.836681,13166.96691,625.0902933,6.167719473,0.254455998,32151,9294.6,4
54 ,2,6245.000844,310.1978888,33598.60801,1223.40783,10700.99081,335.0655838,4.90232279,0.137498308,24003,7622.062,4
54 ,3,10639.99819,475.8931067,34522.65407,922.0248477,9951.353801,241.5184126,5.337876704,0.120788675,24223,7240.05,4
54 ,4,4300.005533,212.4461471,57994.28158,2770.758953,14642.58826,587.9761891,5.269765348,0.19094511,39183,10092.264,4
55 ,0,27254.99868,656.3855008,32159.21692,658.0102055,9077.305237,201.5270075,4.150248545,0.082720907,23045,6814.197,3
55 ,1,5769.992867,395.0463012,38216.09765,1343.513155,10631.36784,519.2650827,4.819759754,0.154237417,26904,8128.485,4
55 ,2,6149.995092,252.517257,25929.61691,884.0868758,8563.612638,263.6397491,3.906503969,0.129397508,19180,6458.088,3
55 ,3,10250.00223,414.8892002,27931.27445,682.9325992,7648.812285,196.9152116,3.98146424,0.099663398,21759,6039.052,3
55 ,4,5085.008492,197.1860342,42076.88072,2572.911812,10971.44442,704.9290336,4.025566857,0.308872101,30029,8053.87,3
56 ,0,19344.99986,420.7564198,48502.65149,1159.620387,13985.43215,370.9439494,9.108073139,0.354680829,29338,8718.744,6
56 ,1,3979.991531,254.8857329,57148.57778,3132.922911,16404.87453,781.9470707,10.65200451,0.61458132,34583,10660.96,7
56 ,2,4364.992521,190.6944108,37130.05651,1724.899915,12111.96566,519.6000906,7.239402182,0.293160186,22933,7987.815,5
56 ,3,7840.006713,229.2404895,41924.3071,1589.470411,11835.34875,430.0906731,8.243143875,0.277037201,26535,7523.708,6
56 ,4,3160.009095,152.1632924,70226.02682,3569.745794,19051.0831,1535.70391,11.92945466,1.813760562,44077,11311.924,6
57 ,0,93449.99971,2139.754711,28045.89003,478.0794218,8513.182584,144.507302,7.763452402,0.192770144,19813,6262.381,5
57 ,1,19894.98938,831.7427796,32703.18217,1252.489757,9944.668429,255.751801,7.938436322,0.297990712,21125,7261.838,5
57 ,2,23674.85845,1098.214099,22078.73855,625.1140357,7728.615691,212.4217336,7.128598057,0.232977475,16892,5881.488,5
57 ,3,37010.12043,1469.806691,24933.86643,583.5748383,7310.325333,161.769952,7.608153405,0.274224891,19176,5628.192,5
57 ,4,12870.03145,721.3516862,41166.00822,1573.501218,11314.5731,716.7105613,9.116603508,0.962320628,30081,7804.232,4
