DXCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
659,0,384958.9199,14074.2219,29946.81402,1803.959823,9241.203751,815.1696775,10.36120174,0.21573,17043,5028.6,7
659,1,86419.99591,5051.425746,42863.88943,2131.636472,13421.98072,617.5948693,15.68158413,0.52070858,25830,8263.356,10
659,2,87474.99503,5858.883996,20509.15392,846.4586931,6751.855564,276.8269934,8.715626879,0.185663738,14419,4765.134,7
659,3,133094.676,8423.106656,20423.19923,712.6424293,5424.007137,170.0197285,8.374389041,0.203571044,14502,3875.326,6
659,4,77969.25294,8203.144074,42236.77775,8393.813404,13869.87287,3930.854361,9.705171018,0.531698588,19231,5424.3,6
660,0,257429.8767,7703.278926,21574.32218,433.4506458,6289.645702,114.309655,4.544516734,0.09480815,13318,4132.954,3
660,1,79875.0535,5969.095634,21564.96061,947.2804708,6619.442395,228.9259724,5.124316146,0.162070445,12825,4398.401,4
660,2,60279.95978,2695.835741,16873.91751,444.5354359,5556.049341,141.1649162,3.881801916,0.091271006,11404,3781.05,3
660,3,72279.92864,3280.315588,18893.76961,554.3938133,5092.100571,109.95433,4.087506818,0.067196484,12617,3530.28,3
660,4,44994.93482,2383.779107,32532.03999,1446.298622,8692.473368,456.8632246,5.137240284,0.413304819,20254,5528.502,3
661,0,214489.9926,8781.6473,20368.19608,534.3805756,5912.927006,158.9881422,4.77809205,0.123017838,11735,3588.63,3
661,1,62865.10244,6885.072336,19822.77392,1128.04964,6038.935217,320.0988365,5.64804675,0.274863237,12032,3930.855,4
661,2,48215.0542,3425.226014,15895.30378,752.3660967,5205.769967,262.8061808,4.222644387,0.194182075,9581,3049.059,3
661,3,69809.93063,3539.058633,19536.82324,838.5321602,5296.34545,251.1199934,4.302264366,0.147051585,11305,3236.1,3
661,4,33599.90537,2335.807991,29721.74989,1576.006309,8023.919011,499.9215525,4.936017091,0.328598655,16864,4793.765,3
662,0,2624.995923,207.5079367,13284.38423,839.9129835,3873.369855,230.0005589,3.361909267,0.221093248,8624,2660.45,2
662,1,264.9980734,53.58494874,13676.97279,1385.902898,4986.197819,663.3766371,3.962266497,0.698859035,10998,3630.672,3
662,2,539.9988848,76.98846541,10539.40985,1087.554642,3661.310799,341.1187032,3.10185353,0.313698799,7783,2501.73,2
662,3,1109.998906,154.2699289,13239.05824,1481.650206,3149.137837,306.6107998,3.261263731,0.326434561,8624,2141.832,2
662,4,710.0000593,102.2827565,15385.20879,1906.721345,4790.298648,540.979169,3.492969442,0.537941771,9205,3467.828,2
663,0,73724.94315,1178.980806,47314.53411,1211.62512,12699.64733,323.2949832,5.450323005,0.070620752,27343,7628.255,4
663,1,14225.00813,485.8062628,48289.4759,2452.746828,13066.79421,502.5333135,5.858348548,0.142316729,26733,8226.467,4
663,2,14544.98605,478.1966729,39844.64188,1977.210442,12429.32362,620.2592099,5.349604597,0.13407376,22611,7135.128,4
663,3,28134.98061,751.6631988,41297.54169,1526.293932,10650.47976,452.3392338,5.311179157,0.10891891,26078,6850.725,4
663,4,16819.96836,600.2652694,63420.94487,3903.065172,16176.25841,1016.576733,5.425090534,0.187529904,35939,9247.788,4
670,0,48969.96473,1236.428569,23380.77319,1101.597034,6623.386732,273.7136892,4.816791437,0.294767951,13564,4089.405,2
670,1,10030.00262,737.1356796,31768.53658,3372.204397,7957.801468,544.2346347,6.785046776,0.738563,18033,5167.851,3
670,2,12394.99112,495.1242582,17469.71823,913.964776,5747.018978,376.4133591,3.983457533,0.248042246,11724,3813.885,2
670,3,16834.99386,681.2412898,18330.21829,761.2009684,5226.282969,322.4775254,4.561793671,0.650903676,12095,3506.393,2
670,4,9709.977129,525.498686,31328.54669,3437.223647,8894.537807,965.7703711,4.290426844,0.339924469,17545,4879.233,2
76,0,32764.97663,623.4629365,39235.9108,951.5363885,10728.7713,248.2673948,4.837172968,0.072113226,22286,6496.74,3
76,1,5395.001163,234.7020949,43562.16797,2934.772187,11554.77151,501.825893,5.21593976,0.207992113,23904,7184.188,3
76,2,6979.994459,283.9976091,29809.37438,1472.269077,9969.41455,582.1672229,4.497134224,0.169394694,18328,6150.843,3
76,3,12844.99133,408.0054962,36324.66313,1310.427018,9564.842325,351.3386383,4.949395191,0.101284021,20664,5858.461,3
76,4,7544.989683,294.1051393,50261.5604,2324.368402,12934.91193,620.879362,4.689860346,0.15144305,30034,7689.276,3
77,0,10399.99507,287.5228292,96909.25989,4159.492336,26789.71104,1264.876685,9.864424552,0.257268923,50760,14323.4,6
77,1,1875.000443,124.079159,113180.6558,10053.1596,29085.81117,2482.040494,10.54400526,0.687073768,61487,15550.605,6
77,2,2219.997764,132.4547632,69914.51372,6939.64787,22345.1682,2182.780568,8.277027441,0.379319559,38864,12701.507,5
77,3,4189.998758,181.4612998,88729.67082,6482.205904,25127.12271,2277.537482,10.22076205,0.421868531,48038,13543.2,7
77,4,2114.998105,129.6197208,129598.4025,10932.25683,33239.77549,2857.264248,10.22222639,0.588283502,66635,17638.698,6
78,0,9830.000239,331.0398746,111196.6361,3578.188701,29747.88666,833.6253586,11.19634529,0.307904053,71342,20711.251,8
78,1,1750.004159,152.570814,117817.3935,7883.827963,29317.91116,1458.388899,11.12006111,0.607801973,87785,23258.716,8
78,2,2164.998252,148.165231,95823.96125,6687.177299,28732.93835,1624.599888,10.07159395,0.511937703,61879,19428.948,8
78,3,3709.997916,213.3094057,99985.95231,4606.39882,27156.84096,1353.922601,12.14015986,0.555851789,63391,17828.592,8
78,4,2204.999912,137.3160843,141880.2981,10587.01475,35903.85803,2133.795836,10.77323066,0.72976134,83046,25097.722,7
79,0,11484.9869,498.0872775,45232.69406,1868.516498,11985.57082,425.7558964,4.224734879,0.341736574,30271,8529.066,3
79,1,2899.996435,211.3907147,45723.42061,4994.823412,11866.06889,962.9241711,4.613795786,0.540654098,29150,8371.539,3
79,2,2629.999237,187.2024323,36448.77243,2364.098031,10894.02667,662.1335152,3.606467282,0.207163233,24958,7552.214,3
79,3,3839.996314,345.4591563,42133.79047,2718.912927,10724.62785,594.44812,3.464148028,0.222606515,28988,7710.52,2
79,4,2114.994914,221.4003669,61814.07345,4325.957056,15992.09339,1308.602561,5.839214448,1.628231322,47524,12941.525,2
80,0,23044.99374,584.0035564,32721.83173,933.4428334,8565.838143,170.8776396,4.41190289,0.082086608,23886,6631.116,4
80,1,5275.00207,246.131414,39418.78226,2834.378576,9618.902892,362.9470061,4.510435438,0.129488249,27958,7466.04,4
80,2,5859.997396,384.3306061,24979.79143,1505.537489,7497.185111,322.2491439,4.063139897,0.103324597,19693,6196.01,3
80,3,8219.997385,318.6706694,29538.90428,1013.127453,7945.282382,275.090165,4.622256098,0.17075914,22140,6034.512,4
80,4,3689.996888,176.6874943,42658.52864,2258.193468,10171.94881,483.967287,4.3560722,0.23390278,31874,7631.36,3
81,0,42964.97896,1171.014263,50785.3479,1123.555079,13820.92876,319.0270972,5.170429736,0.115229656,32644,9020.088,3
81,1,8430.008212,466.9073152,53506.01233,2520.782315,14352.34481,652.291725,5.88241774,0.314975826,33504,9247.324,3
81,2,9579.998321,515.3493161,40469.51952,1706.440561,12823.20258,603.2420556,4.735385067,0.166147374,26135,8665.5,3
81,3,16334.98021,753.1737964,47734.79309,1774.927391,12821.90904,551.4379547,5.256811136,0.204234175,31550,8524.384,3
81,4,8619.992215,566.0532474,65855.07774,3250.190095,16409.56727,822.8293717,4.79454358,0.217306554,41775,11028.15,3
82,0,8559.99592,387.6048603,50361.91456,2279.782138,15194.67389,795.5118237,5.624923432,0.467198499,31700,9332.388,3
82,1,1254.999827,119.6158789,48602.04749,3709.357797,14458.20037,1229.979564,4.482070723,0.31281501,33055,10119.629,3
82,2,2199.995601,287.1764842,43845.283,5041.416354,15232.58523,1918.548177,4.620451766,0.459725583,30068,9977.191,3
82,3,3174.999933,174.7849054,45982.94763,2970.281878,13005.26054,1007.087598,5.141730529,0.767369419,30204,8069.848,3
82,4,1930.000559,151.358756,67592.91588,6149.158223,19655.07139,2058.460539,8.386656788,1.546327259,39305,10642.474,3
83,0,284229.8475,6727.013436,31720.13908,730.3191721,8543.178331,186.7093889,3.480982762,0.031556966,19514,5451.108,2
83,1,64365.02915,3068.259251,35630.06914,2344.914006,9227.787122,609.6020668,3.663714961,0.075319519,20338,5680.44,2
83,2,63269.94558,3039.087547,25718.25351,1197.623682,8152.638389,298.0004182,3.357277677,0.065125709,16755,5424.328,2
83,3,107429.9274,4676.377438,28621.68101,766.4664896,7506.032313,193.1408397,3.505678871,0.04978299,18584,4961.24,2
83,4,49164.94531,2175.760987,41235.7055,1574.852379,10482.32577,399.8209232,3.346992914,0.069356531,25305,6557.2,2
84,0,68814.97317,2052.28176,23653.22115,475.6633816,6230.711806,125.9005044,2.72683661,0.102289286,18819,5150.988,2
84,1,13340.00565,764.2431292,24396.20214,1031.065594,6218.032462,152.8695875,2.5352313,0.090293089,18855,5174.432,2
84,2,17319.98402,1468.755714,21654.43693,1564.134324,6760.438639,402.5566109,3.148961801,0.360222452,17544,5542.674,2
84,3,27249.99312,1086.421111,21828.04039,461.7025796,5463.494055,83.72710485,2.659507915,0.045747827,17679,4673.788,2
84,4,10904.99038,538.7380476,30647.46697,887.1404495,7385.909678,257.9833557,2.458963607,0.065812549,24772,5875.97,2
85,0,16939.98196,354.5587265,43233.15101,2225.457194,12000.04374,491.2964429,5.228307497,0.236802057,20634,6272.508,3
85,1,2790.001585,136.1722128,47357.15388,4500.51605,13305.77603,1107.544152,6.175627016,0.650694399,21364,6885.117,3
85,2,3889.996345,163.143406,28185.90125,1808.80112,9725.003105,558.1842655,4.239072639,0.284125582,15442,5731.926,3
85,3,5589.994722,203.5336236,32939.26395,1703.818984,9458.512917,479.9476273,4.899732314,0.21602842,18508,5591.03,3
85,4,4669.989307,197.806249,67810.2811,7519.263754,16567.5619,1562.800696,5.886358194,0.685373251,31912,7599.122,3
86,0,149.9998105,28.82095341,0,0,0,0,0,0,0,0,0
86,1,0,0,0,0,0,0,0,0,0,0,0
86,2,0,0,0,0,0,0,0,0,0,0,0
86,3,0,0,0,0,0,0,0,0,0,0,0
86,4,0,0,0,0,0,0,0,0,0,0,0
87,0,3964.997472,221.2457563,42187.26398,3311.618545,11446.3808,943.5954093,4.044134811,0.414606846,22692,6300.192,2
87,1,1010.000112,136.5517511,43323.80411,7410.462129,10378.22965,1534.330819,3.717816557,0.643242295,22292,6155.324,2
87,2,909.9984206,96.13474552,40759.9825,8547.48125,13860.20238,2952.619298,4.9450576,1.355578015,18055,6447.225,2
87,3,1289.999255,115.7241095,37310.17,3876.574301,9593.675953,1078.019924,4.034882915,0.571454765,22946,5895.005,2
87,4,754.9996837,87.57479747,50895.11458,7714.47947,13387.58458,2151.001958,3.410595603,0.493495767,30849,7068.289,2
88,0,644.9989117,67.62933737,27207.89012,2622.943845,6622.510814,421.7827739,2.627906501,0.25224417,21724,5499.8,2
88,1,200.0000818,45.93824542,34114.08643,6868.90084,6667.984045,789.7616185,2.824998954,0.450570795,22245,5475.808,2
88,2,124.9997802,28.84413106,26446.22819,4590.119382,7282.177818,1122.918661,2.99999994,0.794287914,19734,5549.02,2
88,3,154.9996623,28.50923107,26653.47011,3116.493371,7799.619094,819.7617543,3.064510286,0.532825947,22590,7511.712,2
88,4,164.9993874,28.61196828,19440.72404,2413.511507,4876.014766,529.8060448,1.696972475,0.163885643,17762,4159.12,1
89,0,5844.999121,194.7870144,23020.5277,662.1093883,6088.877855,128.4990297,2.298544596,0.066150902,18636,5119.704,2
89,1,1335.001281,96.0068985,25232.36002,1634.287928,6673.959622,233.1408337,2.498127603,0.130418642,20346,5932.64,2
89,2,1484.998078,99.49327525,17477.64645,656.6292761,5642.16435,187.049614,2.222219965,0.110477452,15305,5036.57,2
89,3,2065.001053,115.2665036,21620.27705,920.7644788,5374.817522,204.6788235,2.198547173,0.105729479,18182,4472.16,2
89,4,959.9987086,74.42699613,31643.11978,2182.721698,7538.808629,455.9368577,2.35416253,0.217630549,25773,6072.756,2
90,0,18799.98772,544.1991797,23399.17549,558.3284853,6438.668558,141.2013877,3.563181407,0.055487895,16030,4630.68,3
90,1,4330.001725,316.5796785,25702.16061,1279.589937,6893.521582,308.361279,3.682447273,0.136599488,18279,5114.23,3
90,2,3949.995796,224.2446116,19995.93244,1195.489854,6411.54239,326.4760224,3.444303311,0.122799687,13643,4507.08,3
90,3,7034.990815,332.7761382,20451.26578,701.1339106,5521.499564,182.0276041,3.576102997,0.081644639,14298,4007.094,3
90,4,3484.999388,186.8273275,30648.59412,1454.692896,7843.836814,389.8683436,3.523671479,0.120435384,20898,5587.577,3
91,0,7409.994868,264.2510494,30042.53174,1290.040398,8331.869205,345.6332829,2.989195141,0.100521589,21599,5979.149,2
91,1,1680.002486,135.3240312,31668.96145,1806.226659,8515.011187,484.134147,3.011903564,0.166599422,22525,6797.12,2
91,2,1489.996801,101.6820585,27964.05647,4911.113716,8743.176716,1315.568636,2.969798736,0.313840089,18064,5726.826,2
91,3,2849.995515,168.3350624,28665.70521,1542.90306,7663.673098,382.5745315,3.100173108,0.150005127,21028,5693.501,2
91,4,1390.000066,113.3141184,33164.07831,2451.994278,9083.263271,762.3360852,2.755395547,0.188371237,24998,6112.436,2
92,0,10704.98853,365.9618314,23627.87069,831.6895744,6426.907724,250.8605915,2.976157424,0.067122226,15302,4174.56,2
92,1,1884.999348,164.9405099,27653.17057,2367.123483,6876.208786,473.7424166,3.108754486,0.175980097,16874,4641.308,2
92,2,2234.99741,155.4537727,20330.01249,2022.647331,6954.83513,848.8396083,2.852348936,0.122671045,12074,4208.94,2
92,3,4554.99503,245.1205003,20825.64114,1062.384416,5372.367314,282.0502631,2.997800659,0.110437867,13740,3566.344,2
92,4,2029.996739,149.9091562,29798.80278,1851.767733,7862.774212,530.7675094,2.940885383,0.139922426,21342,5425.875,2
93,0,53089.97509,961.2869803,21893.44341,305.8550145,5657.742584,53.76740226,2.318044746,0.02380802,17912,4911.81,2
93,1,14724.99754,583.2119893,22353.9002,702.4443928,5990.656189,110.1348788,2.519863528,0.04370615,17538,5235.698,2
93,2,12249.99769,398.4899684,17039.21503,383.4260156,5449.866949,90.74303528,2.279183746,0.050523083,14507,4731.399,2
93,3,17874.98729,557.8833653,21711.05444,439.1504957,5118.857194,76.91432586,2.260979514,0.035489389,18583,4524.192,2
93,4,8239.992556,337.5030814,28695.85164,926.0758726,6560.005247,177.7873332,2.138955553,0.074207625,24655,5591.118,2
94,0,7244.994694,236.8481501,27656.47422,1277.692504,7509.075774,327.5037607,3.009661799,0.076174188,15068,4509.064,2
94,1,1675.000401,122.1574091,35000.37634,3576.272221,8937.634168,842.9606346,3.214926775,0.190350004,18793,5023.437,2
94,2,1629.998091,108.3504164,19571.6236,1722.271357,6294.816693,492.8414533,2.779140523,0.137626602,12256,4141.508,2
94,3,2679.998535,147.8684785,24066.72961,1358.130002,6377.868656,381.751749,3.113804682,0.126806147,14845,3998.982,3
94,4,1259.997668,87.004103,35849.76816,3614.03152,9597.825444,996.9432845,2.813492823,0.153155076,18996,5500.11,2
95,0,255594.8184,3850.131131,42357.94135,701.1703905,11419.41534,152.4413305,4.648697168,0.04151533,25198,7056.379,3
95,1,50110.02879,1758.182398,44929.5266,1851.271733,11944.373,361.1054108,4.857712821,0.079973709,26179,7476.3,3
95,2,61094.93612,2131.403499,34377.21664,936.1087514,10853.34543,268.3355444,4.481381112,0.102129105,21393,6936.867,3
95,3,94629.93471,2267.13037,38924.04695,857.5477091,10296.13484,216.9416582,4.671158716,0.054701682,23947,6368.19,3
95,4,49759.91875,1431.622642,56509.92848,2259.849847,13820.817,450.3227392,4.600902423,0.112232408,32970,8341.452,3
96,0,122824.9633,4569.155714,161720.4944,3444.89746,41949.89698,557.9135617,8.16401519,0.084199486,130401,36822.453,6
96,1,28440.01094,2359.294596,162382.0239,7828.562627,40673.05475,1242.696142,8.588434317,0.206260164,129904,34735.76,7
96,2,28979.97402,2771.316016,134517.7148,4147.977215,41202.28088,693.6205117,7.84437613,0.17820353,115910,36479.264,6
96,3,41780.00171,2204.957483,149283.6501,3933.473163,37774.20964,809.5284492,8.293321625,0.130624662,126971,34402.046,6
96,4,23624.97665,1663.996088,219713.776,10926.00421,52588.32263,1563.267384,7.8165111,0.145405833,173239,46005.116,6
97,0,69189.96753,1413.780809,79149.91353,2312.682976,21204.51988,602.8396766,6.268752864,0.107796849,38915,10670.55,4
97,1,15495.00636,640.2408425,78906.32098,4917.189651,20410.83621,974.2300956,6.040658232,0.187408633,39029,10836.582,4
97,2,15904.98444,868.824697,67804.96134,4335.67816,21031.80247,1319.58138,5.743478252,0.254512611,34515,10892.662,4
97,3,24839.99167,729.8846489,74370.46192,2753.176113,19748.58083,824.7316302,6.899354709,0.187136484,37514,9633.494,4
97,4,12949.98506,548.8896842,104181.7025,8212.658298,25513.51468,2054.088262,5.977221079,0.237130808,49952,12547.98,4
98,0,55259.96292,1052.901922,22071.66404,365.6903587,5796.529213,64.10227772,2.520724617,0.059269338,16348,4550.568,2
98,1,11984.99322,553.7135218,23155.48235,1106.649146,6195.525546,152.5400686,2.600583662,0.070168007,16076,4866.444,2
98,2,12265.00329,417.5682525,17389.95897,466.035575,5641.821724,118.3992284,2.426008868,0.06188714,13500,4541.618,2
98,3,23169.97769,717.0791784,21561.46659,488.1908173,5249.004434,91.21695465,2.447226557,0.043990241,16504,4171.224,2
98,4,7839.988716,336.8055799,29211.4715,940.7422149,7073.34951,189.4094708,2.764036072,0.369881292,22079,5450.329,2
99,0,242519.8886,3764.767186,46814.89051,1083.008643,11943.33817,248.8318347,4.831986318,0.040916718,25876,6900.572,3
99,1,41289.9915,1567.173008,56848.8081,3027.581226,13581.03733,465.2283884,5.70558334,0.120861838,30930,7993.872,4
99,2,50679.99622,1841.605075,38876.22602,1771.051093,12004.70137,554.3314113,4.666238369,0.083236956,21937,6910.494,3
99,3,113434.9494,2537.745378,40380.83209,1186.302227,10228.14428,349.2699268,4.668047684,0.052363167,23569,6111.882,3
99,4,37114.95148,1373.237005,66415.16186,4039.818693,15418.76944,766.9923677,4.587578304,0.113523921,36848,8769.228,3
100,0,602274.9531,10105.26099,77962.84702,1030.553856,20155.81761,190.6328913,4.55484763,0.028576451,55675,15402.15,3
100,1,109430.0329,4122.815606,75923.58879,2921.279418,19790.24375,478.3753918,4.928767348,0.081527975,51198,14696.16,3
100,2,138355.0415,4165.444109,65638.50706,1255.562688,20181.68987,267.4081564,4.334899334,0.050689747,50220,16051.992,3
100,3,246239.9929,7421.311002,74428.32825,1354.597326,18535.66118,299.0591931,4.680508628,0.04441582,55474,14446.71,3
100,4,108249.8858,3562.570635,105377.843,3188.660236,24535.14585,473.197342,4.172111517,0.054731008,72726,18163.13,3
101,0,458370.0598,9530.979011,77748.40434,1093.915341,19665.75262,214.4576713,3.967655353,0.034627242,55276,14528.228,3
101,1,89765.03746,4917.156071,71832.85562,3136.432402,18181.91134,519.6825575,3.815127957,0.088082071,48463,13101.696,2
101,2,103605.0968,3933.867731,68927.68123,1414.51581,20739.53026,371.0653553,3.933493172,0.067691119,51226,15903.285,2
101,3,192385.0142,6464.868061,75104.792,1436.264421,18184.58343,314.0783307,4.137776996,0.05537312,56043,13785.696,3
101,4,72614.91133,3064.523246,105816.0372,3336.956692,24239.62383,599.4229003,3.754251237,0.068033356,72315,16678.992,2
102,0,357484.8673,6582.32753,23074.17384,271.1411607,5705.888399,46.29141947,1.87712103,0.01277326,18339,4769.775,1
102,1,74545.00132,3499.320813,21585.73955,744.7345548,5599.649861,106.3772922,1.975652438,0.034324868,15888,4598.064,1
102,2,68615.0246,2246.2239,18714.80708,334.6482839,5848.876242,80.23064726,1.842673343,0.02758492,15467,4983.454,1
102,3,147649.8985,4151.999514,23445.89153,377.3848681,5438.177114,72.38568549,1.948589468,0.018812071,19042,4578.174,1
102,4,66674.94289,2966.001985,28385.11269,717.8953345,6290.500372,125.1830663,1.644143019,0.024019212,23088,5212.805,1
103,0,189569.8681,2145.316187,42201.72727,712.3370916,11544.83572,170.1923908,5.101785718,0.03632663,26788,7979.022,4
103,1,34629.99559,973.8884818,48153.92988,1947.492838,12743.77648,435.1287195,5.466068951,0.108049247,28495,8723.25,4
103,2,47974.96825,1078.794379,32990.34972,776.860398,10732.11499,217.2511765,4.813634464,0.064479151,22834,7785.834,4
103,3,71374.95542,1280.941582,39539.5888,987.2164604,10498.36046,251.5268782,5.361470465,0.051895847,26163,7393.7,4
103,4,35589.9488,921.5823991,54796.69758,2377.421274,13705.65107,549.1929373,4.614920521,0.088449142,34394,9071.592,3
104,0,10394.99745,306.4257074,56836.28992,2790.914841,15548.82932,706.7298958,4.331569486,0.142456346,33456,9611.328,3
104,1,2075.002503,128.0946215,58033.24197,5790.696515,14978.05761,932.2451454,4.438553661,0.215823278,32789,9840.056,3
104,2,2439.998488,162.3909776,51515.78623,5535.041479,17107.20714,1981.430286,4.585214688,0.411008259,29446,9628.255,3
104,3,3630.000174,184.6241109,46709.11139,2607.989675,12360.78324,702.3660208,4.137740818,0.177144549,30870,8349.345,3
104,4,2249.99628,130.5051346,78980.23569,9275.645886,19841.59885,2044.565934,4.271116037,0.332509494,44367,11742,3
105,0,56284.98764,973.6171484,68067.9049,900.3294102,17923.32818,204.6288902,3.522743675,0.040119524,54034,15239.055,3
105,1,13180.00861,568.3618419,65343.08484,2115.150516,17810.57934,522.2019183,3.643779759,0.081034621,48668,15095.587,3
105,2,12544.9972,443.2452401,58491.91348,1391.313494,17845.53634,330.1987568,3.389797579,0.068072325,47791,15174.144,3
105,3,19654.99154,546.8737822,66972.78958,1345.491493,16748.6008,308.3933453,3.692952366,0.066047896,54771,14465.217,3
105,4,10904.99029,359.6635814,85694.41958,2521.390938,20515.30117,509.2553951,3.222477499,0.113262375,68467,16902.336,2
106,0,709559.616,9205.902991,38596.7032,525.146077,10118.0913,102.1968662,3.425000827,0.015559884,21806,6138.374,3
106,1,149585.0153,4292.308621,41068.43086,1562.008533,10736.55414,272.4752422,3.66467186,0.032606823,22741,6616.225,3
106,2,171089.9731,4420.885152,31438.97306,761.8225852,9852.587736,186.9165771,3.315320702,0.029832361,18170,6032.838,3
106,3,276389.8335,6177.920455,36696.92396,712.2029715,9133.071244,142.3152421,3.516589477,0.026856813,20909,5449.554,3
106,4,112494.7941,2934.929285,51264.20876,1394.367987,12234.18177,260.4043424,3.048091139,0.031326062,30276,7548.693,2
107,0,20804.99707,444.2164577,93298.38067,2568.114054,24256.14125,539.2963033,5.220913036,0.138403246,47292,12786.84,3
107,1,3490.000304,180.6002292,96991.29353,8806.972589,24251.71192,1495.181116,5.532953093,0.355493786,42991,12167.84,3
107,2,5140.004163,215.612441,76620.2336,3444.561765,23708.21732,1087.09279,4.870489804,0.324775122,38728,12055.68,3
107,3,8079.995749,283.052425,84808.35505,2990.513188,21347.51284,667.5245606,5.428219174,0.216615438,45679,11721.969,3
107,4,4094.996853,195.203531,130239.7102,7596.416389,31222.26525,1499.574139,4.985350519,0.225692381,68265,18455.79,3
108,0,882179.3334,9749.654906,43252.47266,725.8187024,11618.66723,164.9240692,5.215219981,0.031661107,24241,7137.456,4
108,1,177379.9735,4439.003975,48573.86169,1921.322089,12834.51761,404.3655845,5.805469503,0.090670231,26360,8002.786,4
108,2,201789.8856,4105.781422,34284.47729,1082.319897,11055.05763,291.4506795,4.97331319,0.057381894,20710,7101.342,4
108,3,359884.6973,6895.133966,39229.09852,1002.222698,10195.18335,244.9839509,5.234022435,0.046576817,22349,6250.95,4
108,4,143124.777,3309.18434,60317.98925,2266.386851,14694.19807,450.5576497,4.777442836,0.065711339,34963,8840.053,3
109,0,584979.6741,8592.396863,58603.12067,1227.610542,15111.16901,240.9666005,5.590018956,0.046136977,32505,8949.486,4
109,1,104245.0033,3873.746413,64870.10824,3515.673241,16438.37119,501.2148328,6.047060086,0.117856763,36205,10076.835,4
109,2,127354.8835,3502.472912,45080.16962,1374.540471,13894.41517,357.8160512,5.064229675,0.069927907,26651,8574,4
109,3,241209.9219,5919.233212,51844.24949,1636.500682,13130.27049,384.8868553,5.733836009,0.075748002,30172,7924.481,4
109,4,112169.8654,3393.926085,84395.64545,3801.032681,19874.90514,701.1502486,5.453015255,0.10836499,44688,11068.382,3
110,0,102455.0076,2018.710618,41041.17524,595.1678676,10665.62667,112.9396075,2.205504943,0.024195674,31402,8683.388,1
110,1,16460.00673,762.7175997,38165.23822,1631.520085,10254.88293,314.6788049,2.31561309,0.059530537,27630,8173.825,1
110,2,25255.00616,937.5774569,34725.84172,777.6799159,10696.24547,194.3618367,2.097011241,0.040121395,28521,8947.874,1
110,3,45070.01567,1456.982431,39832.83332,836.3893242,9806.966533,148.7573769,2.243177041,0.039275823,30951,8028.55,1
110,4,15669.97904,701.1455858,58351.02815,2056.370063,13688.5294,357.4464971,2.1563502,0.065016851,45660,11122.41,1
111,0,26634.98729,1140.318563,80361.15455,2948.880169,21714.22492,675.6711154,3.70916308,0.117296628,56823,16880.49,2
111,1,5590.004641,530.6754309,76222.07024,5361.265695,19667.30501,994.2772827,3.644902919,0.187703585,51849,15045.61,2
111,2,6479.991815,505.4920101,68806.12062,3969.165548,20717.7461,1152.788921,3.63271672,0.187404895,53165,17247.384,2
111,3,9929.994911,724.2640833,72227.81534,3047.85864,20101.50825,967.0226006,3.799497376,0.250927853,54407,15814.274,2
111,4,4634.995925,488.4970594,121181.8775,10887.79464,29529.93129,2270.795675,3.700105682,0.208660746,87376,23190.892,2
112,0,149899.9186,2181.692284,25049.43935,282.4554412,6417.684081,46.30899539,2.342661955,0.015014958,20394,5558.915,2
112,1,30680.00015,1014.631785,26429.34206,790.0765953,7001.829952,104.4529712,2.603160905,0.035854157,20664,6093.62,2
112,2,31534.9877,877.2900793,19422.32534,358.1156595,6161.492639,78.45482145,2.279848529,0.029913452,16856,5472.735,2
112,3,63359.97071,1448.820754,24399.76916,419.1346321,5871.586081,72.84167429,2.370738644,0.023952096,20239,5120.208,2
112,4,24324.96,928.2155474,32328.46614,679.9152232,7464.277929,128.171092,2.022405505,0.030573856,27732,6432.664,2
113,0,16919.99141,482.123254,34536.00939,1130.234195,9624.05937,527.1263422,6.329679212,0.654869329,23006,6502.806,3
113,1,3720.001124,196.7497424,38154.86567,2529.941619,9554.904531,456.3312482,4.857337329,0.227057637,24933,7071.98,3
113,2,3759.998908,216.2406391,26345.59534,1315.050469,8122.166059,334.7648305,4.962756234,0.34238012,19334,6173.166,3
113,3,6559.994017,311.3918842,30295.80806,1439.251891,8007.627122,333.464029,5.311733506,0.336649494,21684,5889.715,3
113,4,2879.997359,223.6234588,50884.80548,4041.810316,15688.00183,2812.644953,12.47075155,3.548722868,33267,8049.162,3
114,0,149004.9994,2555.664211,61500.40203,881.324284,16183.16893,184.4134259,5.049395568,0.049356741,41408,11518.313,3
114,1,29560.0099,1287.651571,60729.97125,2599.788058,16281.14927,480.3973194,5.203145761,0.139640477,37855,11141.44,4
114,2,36839.9943,1152.369654,52537.82565,1142.597265,16160.63526,287.6070401,4.758789873,0.086577191,37376,11878.448,3
114,3,59580.024,1705.049265,60851.08327,1341.447042,15028.27875,282.2029334,5.254278005,0.080614812,41889,10928.244,4
114,4,23024.97121,798.8893393,78990.33528,2273.897233,19245.3603,476.1694072,4.78675469,0.091969473,53545,13498.02,3
115,0,81439.97774,2256.013767,127313.0248,2837.142775,33663.67264,511.0472439,5.483300659,0.105186518,91964,25980.318,3
115,1,15260.00345,1006.063365,123922.3354,8389.601431,31766.63023,1059.094101,5.679228141,0.241912802,82275,24669.975,3
