StateCountyFips,CatID,CatVal,Year,Population
1083,2,1,2012,43199
1083,2,2,2012,42592
1083,4,1,2012,67126
1083,4,2,2012,10883
1083,4,3,2012,4835
1083,4,4,2012,1120
1083,4,5,2012,489
1083,4,6,2012,1338
1085,0,0,2012,11107
1085,1,1,2012,2525
1085,1,2,2012,3757
1085,1,3,2012,3118
1085,1,4,2012,1707
1085,2,1,2012,5280
1085,2,2,2012,5827
1085,4,1,2012,3223
1085,4,2,2012,7643
1085,4,3,2012,123
1085,4,4,2012,24
1085,4,5,2012,27
1085,4,6,2012,67
1087,0,0,2012,20075
1087,1,1,2012,4335
1087,1,2,2012,7185
1087,1,3,2012,5391
1087,1,4,2012,3164
1087,2,1,2012,9318
1087,2,2,2012,10757
1087,4,1,2012,3786
1087,4,2,2012,15638
1087,4,3,2012,321
1087,4,4,2012,70
1087,4,5,2012,38
1087,4,6,2012,222
1089,0,0,2012,333541
1089,1,1,2012,78927
1089,1,2,2012,114552
1089,1,3,2012,95890
1089,1,4,2012,44172
1089,2,1,2012,163001
1089,2,2,2012,170540
1089,4,1,2012,221084
1089,4,2,2012,79011
1089,4,3,2012,15404
1089,4,4,2012,8607
1089,4,5,2012,2306
1089,4,6,2012,7129
1091,0,0,2012,20347
1091,1,1,2012,4761
1091,1,2,2012,6366
1091,1,3,2012,5592
1091,1,4,2012,3628
1091,2,1,2012,9581
1091,2,2,2012,10766
1091,4,1,2012,9699
1091,4,2,2012,9978
1091,4,3,2012,416
1091,4,4,2012,65
1091,4,5,2012,44
1091,4,6,2012,145
1093,0,0,2012,30394
1093,1,1,2012,6448
1093,1,2,2012,9376
1093,1,3,2012,8720
1093,1,4,2012,5850
1093,2,1,2012,15058
1093,2,2,2012,15336
1093,4,1,2012,27985
1093,4,2,2012,1200
1093,4,3,2012,706
1093,4,4,2012,88
1093,4,5,2012,102
1093,4,6,2012,313
1095,0,0,2012,92511
1095,1,1,2012,23208
1095,1,2,2012,30227
1095,1,3,2012,24468
1095,1,4,2012,14608
1095,2,1,2012,45425
1095,2,2,2012,47086
1095,4,1,2012,76912
1095,4,2,2012,1603
1095,4,3,2012,11615
1095,4,4,2012,663
1095,4,5,2012,537
1095,4,6,2012,1181
1097,0,0,2012,402523
1097,1,1,2012,100319
1097,1,2,2012,135803
1097,1,3,2012,109770
1097,1,4,2012,56631
1097,2,1,2012,192556
1097,2,2,2012,209967
1097,4,1,2012,236926
1097,4,2,2012,139047
1097,4,3,2012,10114
1097,4,4,2012,7745
1097,4,5,2012,3482
1097,4,6,2012,5209
1099,0,0,2012,22520
1099,1,1,2012,5407
1099,1,2,2012,6924
1099,1,3,2012,6405
1099,1,4,2012,3784
1099,2,1,2012,10777
1099,2,2,2012,11743
1099,4,1,2012,12632
1099,4,2,2012,8953
1099,4,3,2012,255
1099,4,4,2012,90
1099,4,5,2012,269
1099,4,6,2012,321
1101,0,0,2012,222543
1101,1,1,2012,56747
1101,1,2,2012,80597
1101,1,3,2012,56596
1101,1,4,2012,28603
1101,2,1,2012,105551
1101,2,2,2012,116992
1101,4,1,2012,84496
1101,4,2,2012,122161
1101,4,3,2012,7793
1101,4,4,2012,5107
1101,4,5,2012,467
1101,4,6,2012,2519
1103,0,0,2012,117665
1103,1,1,2012,27894
1103,1,2,2012,38513
1103,1,3,2012,33231
1103,1,4,2012,18027
1103,2,1,2012,57842
1103,2,2,2012,59823
1103,4,1,2012,90996
1103,4,2,2012,13932
1103,4,3,2012,9022
1103,4,4,2012,844
1103,4,5,2012,912
1103,4,6,2012,1959
1105,0,0,2012,10331
1105,1,1,2012,2574
1105,1,2,2012,3482
1105,1,3,2012,2520
1105,1,4,2012,1755
1105,2,1,2012,4808
1105,2,2,2012,5523
1105,4,1,2012,3446
1105,4,2,2012,6630
1105,4,3,2012,131
1105,4,4,2012,43
1105,4,5,2012,21
1105,4,6,2012,60
1107,0,0,2012,19387
1107,1,1,2012,4284
1107,1,2,2012,5979
1107,1,3,2012,5679
1107,1,4,2012,3445
1107,2,1,2012,9270
1107,2,2,2012,10117
1107,4,1,2012,11115
1107,4,2,2012,7656
1107,4,3,2012,359
1107,4,4,2012,49
1107,4,5,2012,36
1107,4,6,2012,172
1109,0,0,2012,32536
1109,1,1,2012,7113
1109,1,2,2012,13540
1109,1,3,2012,7419
1109,1,4,2012,4464
1109,2,1,2012,15611
1109,2,2,2012,16925
1109,4,1,2012,18878
1109,4,2,2012,11603
1109,4,3,2012,765
1109,4,4,2012,654
1109,4,5,2012,192
1109,4,6,2012,444
1111,0,0,2012,22630
1111,1,1,2012,5190
1111,1,2,2012,6881
1111,1,3,2012,6399
1111,1,4,2012,4160
1111,2,1,2012,10963
1111,2,2,2012,11667
1111,4,1,2012,17212
1111,4,2,2012,4322
1111,4,3,2012,677
1111,4,4,2012,78
1111,4,5,2012,87
1111,4,6,2012,254
1113,0,0,2012,56712
1113,1,1,2012,14417
1113,1,2,2012,20785
1113,1,3,2012,14414
1113,1,4,2012,7096
1113,2,1,2012,27755
1113,2,2,2012,28957
1113,4,1,2012,29296
1113,4,2,2012,22989
1113,4,3,2012,2645
1113,4,4,2012,493
1113,4,5,2012,222
1113,4,6,2012,1067
1115,0,0,2012,83683
1115,1,1,2012,19731
1115,1,2,2012,28455
1115,1,3,2012,23301
1115,1,4,2012,12196
1115,2,1,2012,41791
1115,2,2,2012,41892
1115,4,1,2012,72621
1115,4,2,2012,7343
1115,4,3,2012,1849
1115,4,4,2012,639
1115,4,5,2012,244
1115,4,6,2012,987
1117,0,0,2012,196154
1117,1,1,2012,49520
1117,1,2,2012,68599
1117,1,3,2012,54265
1117,1,4,2012,23770
1117,2,1,2012,95637
1117,2,2,2012,100517
1117,4,1,2012,155682
1117,4,2,2012,22096
1117,4,3,2012,11605
1117,4,4,2012,4039
1117,4,5,2012,527
1117,4,6,2012,2205
1119,0,0,2012,13448
1119,1,1,2012,2935
1119,1,2,2012,4871
1119,1,3,2012,3584
1119,1,4,2012,2058
1119,2,1,2012,6060
1119,2,2,2012,7388
1119,4,1,2012,3717
1119,4,2,2012,9450
1119,4,3,2012,150
1119,4,4,2012,48
1119,4,5,2012,20
1119,4,6,2012,63
1121,0,0,2012,80100
1121,1,1,2012,18273
1121,1,2,2012,26442
1121,1,3,2012,22987
1121,1,4,2012,12398
1121,2,1,2012,38958
1121,2,2,2012,41142
1121,4,1,2012,51655
1121,4,2,2012,25132
1121,4,3,2012,1726
1121,4,4,2012,352
1121,4,5,2012,246
1121,4,6,2012,989
1123,0,0,2012,40678
1123,1,1,2012,8836
1123,1,2,2012,12209
1123,1,3,2012,12020
1123,1,4,2012,7613
1123,2,1,2012,19722
1123,2,2,2012,20956
1123,4,1,2012,28422
1123,4,2,2012,10508
1123,4,3,2012,1034
1123,4,4,2012,193
1123,4,5,2012,134
1123,4,6,2012,387
1125,0,0,2012,192139
1125,1,1,2012,45384
1125,1,2,2012,79169
1125,1,3,2012,45481
1125,1,4,2012,22105
1125,2,1,2012,92987
1125,2,2,2012,99152
1125,4,1,2012,123860
1125,4,2,2012,57232
1125,4,3,2012,6092
1125,4,4,2012,2620
1125,4,5,2012,461
1125,4,6,2012,1874
1127,0,0,2012,65088
1127,1,1,2012,14542
1127,1,2,2012,20294
1127,1,3,2012,18828
1127,1,4,2012,11424
1127,2,1,2012,31655
1127,2,2,2012,33433
1127,4,1,2012,58565
