DRGID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
101,2,47174.95656,2339.956683,18770.55,868.22,5947.98,211.73,2.702383418,0.05929204,14661.00,4751.06,2
101,3,79374.93757,3874.50658,20496.35,461.86,5322.44,116.60,2.713664696,0.037468358,16317.00,4370.28,2
101,4,35704.95837,1660.069927,29283.04,1084.96,7658.84,376.45,2.599072116,0.056390041,22219.00,5679.48,2
102,0,5339.995025,168.8185049,31839.18,1054.11,8583.75,257.93,3.677903217,0.105823503,23182.00,6322.19,3
102,1,979.9999407,100.4449161,35504.67,2798.02,9075.35,660.18,3.816326006,0.261954326,25640.00,6702.05,3
102,2,1319.998368,76.7521062,30309.43,2310.33,9373.01,632.59,3.837122146,0.228040605,21536.00,6542.73,3
102,3,2039.997632,94.18397585,28509.59,1248.30,7505.01,280.45,3.686275179,0.154162489,20861.00,5983.86,3
102,4,999.9990838,60.40694758,37310.43,2774.04,9345.97,679.35,3.315001051,0.246007396,27404.00,6350.11,2
103,0,72479.97121,2071.032942,22574.87,441.62,5971.69,118.92,2.652752682,0.094944399,18120.00,5017.61,2
103,1,14425.00646,756.7148079,23274.09,874.64,5994.52,139.92,2.458924345,0.071386855,18205.00,5103.36,2
103,2,17869.98277,1456.739069,20491.12,1513.22,6417.02,392.08,3.023503873,0.344092604,16946.00,5390.14,2
103,3,28829.99296,1141.59458,20897.09,430.30,5255.96,79.03,2.599583352,0.041952949,17142.00,4521.83,2
103,4,11354.98902,539.660305,29381.09,865.00,7118.08,259.84,2.450462508,0.087830587,23913.00,5765.98,2
113,0,2649.994053,150.1011281,62419.41,2263.59,16337.67,586.79,4.726416086,0.185871008,49955.00,12392.62,4
113,1,570.0002999,83.64745293,60785.69,5139.19,14413.67,1186.74,4.833334364,0.436216433,43013.00,10919.17,4
113,2,504.9988052,52.87363895,61436.97,3954.83,19077.09,1362.44,5.297030288,0.462180523,49325.00,14982.26,4
113,3,964.9947657,93.72345701,58466.05,3321.00,15198.62,796.90,4.64767064,0.254540917,48811.00,11909.30,4
113,4,610.0001823,62.87880558,71590.62,6119.26,17835.11,1551.47,4.278688354,0.408055785,57671.00,14194.32,3
114,0,2324.997639,157.0308442,39294.97,1589.70,10635.20,378.16,2.696774323,0.108339707,32962.00,9002.52,2
114,1,540.0002556,84.55606187,41093.21,2915.99,11244.13,975.37,2.750000448,0.252800845,34794.00,9100.87,2
114,2,429.9987517,63.02501582,35297.90,1993.90,10801.29,590.59,3.127908941,0.229206726,32395.00,10468.35,3
114,3,769.9990245,92.90976531,36226.60,2764.95,9829.23,587.10,2.662338126,0.18384183,31777.00,7891.80,2
114,4,584.9996074,70.03271598,44764.61,4128.73,11026.70,796.22,2.376067047,0.189229045,34737.00,9603.49,2
115,0,3154.999205,207.3549296,39473.22,1546.16,11464.68,495.92,3.519807826,0.174474427,31703.00,8993.34,2
115,1,745.0028088,129.2274054,37790.39,2554.26,11060.05,1028.48,3.342279112,0.326112161,30303.00,8132.34,2
115,2,759.9977988,95.23014543,33430.86,1993.65,10960.14,804.27,3.506579992,0.296883932,29079.00,9951.39,3
115,3,1009.998776,100.980787,39138.77,2351.21,10874.74,634.28,3.623758061,0.316049932,32654.00,8886.75,3
115,4,639.9998213,83.84774646,49494.45,5632.12,13564.93,1671.89,3.578124884,0.458616684,35684.00,8975.17,2
116,0,1369.998099,115.5507,59011.63,6033.46,16472.69,1676.20,5.872260902,0.610384145,35752.00,11151.66,3
116,1,315.0002985,75.25296161,66483.82,19765.99,17200.86,4452.76,6.777768198,1.751637172,29585.00,10010.56,2
116,2,274.9989742,48.00092613,50623.81,7507.20,16326.42,2142.81,5.400002381,1.11734127,34936.00,11620.22,3
116,3,519.9990301,63.79002695,61457.39,9002.66,17044.07,3118.41,6.682689634,1.023141811,37126.00,10804.07,4
116,4,259.9997964,36.27257351,53166.73,5622.89,14440.49,1564.10,3.653849111,0.490882173,38548.00,12343.52,2
117,0,1754.998386,210.8868799,28903.70,2276.92,8746.59,674.09,2.162393334,0.449724712,24006.00,7369.90,1
117,1,0,0,28285.81,6641.11,9498.51,2034.83,0,0,21565.00,6565.35,0
117,2,309.9986919,71.47662613,27739.61,3139.24,9920.13,935.49,2.032260619,0.307657992,26345.00,8679.57,1
117,3,524.9994933,68.72072786,31026.71,2493.41,8611.37,651.03,1.904760959,0.153828606,26841.00,7344.06,2
117,4,435.0001694,72.55772857,27807.98,3420.26,7227.20,754.84,1.344827073,0.142387509,23195.00,6506.28,1
121,0,2799.997341,109.9155769,25696.52,1060.83,6930.80,341.74,4.182468089,0.176746513,18541.00,5247.45,3
121,1,579.9997392,51.05353222,31607.41,3595.48,8655.19,1368.11,4.66378832,0.715114521,20483.00,5828.99,3
121,2,569.9997183,50.07604329,18204.18,1257.76,5706.29,373.48,3.631579005,0.19269906,15239.00,5135.54,3
121,3,1059.99802,65.93786218,22368.59,1163.15,5898.49,286.54,4.360191312,0.192909379,18229.00,4838.71,4
121,4,589.9998631,51.1816286,33480.67,2441.46,8342.67,570.33,3.923727973,0.232879636,25344.00,7056.22,3
122,0,3999.99882,143.7660566,15638.60,431.39,4379.31,115.68,2.929999403,0.073055329,12191.00,3596.37,3
122,1,845.0009029,60.57365015,17801.04,995.76,4799.71,258.81,2.934910913,0.166519422,15275.00,4021.49,3
122,2,804.9990184,60.30533956,12115.22,664.43,4099.10,240.29,2.720495637,0.118401518,10362.00,3326.76,2
122,3,1529.997875,95.5601609,13590.07,623.62,3719.44,157.93,2.957517175,0.120983802,10767.00,3082.06,3
122,4,820.0010237,65.04639572,20997.56,1182.24,5529.72,308.93,3.079265024,0.180673961,16275.00,4573.42,3
123,0,10394.99474,316.1424634,26693.85,598.69,7052.06,131.04,2.556036003,0.044574502,21230.00,5857.32,2
123,1,2605.000282,212.9238069,30126.08,1487.25,7716.70,304.32,2.639154756,0.086049323,23633.00,6596.77,2
123,2,2339.99793,113.8041007,20702.37,702.02,6571.16,199.80,2.474358166,0.086372078,18147.00,5689.80,2
123,3,3789.99799,179.3377659,25285.58,829.32,6495.49,210.15,2.57255841,0.072567008,20087.00,5349.48,2
123,4,1659.998537,97.44794508,32828.77,1672.51,7958.90,374.72,2.503012888,0.132339242,26889.00,6394.20,2
124,0,2154.998444,99.89824511,55141.25,8589.25,13948.98,1644.90,5.802782137,0.376407603,26203.00,7515.19,4
124,1,475.0001936,47.60548025,0.00,0.00,0.00,0.00,7.39999905,1.094575646,0.00,0.00,5
124,2,464.9996803,46.56544452,39049.60,6705.55,11708.69,1594.07,5.279568544,0.590936188,20202.00,7347.31,3
124,3,774.9988272,60.81519177,34044.21,3819.06,9686.82,1395.45,5.148386301,0.55876759,21748.00,6269.86,3
124,4,439.9997426,42.97149582,69499.61,10318.06,17437.79,2853.05,5.784081705,0.766149197,41911.00,10646.10,3
125,0,17254.9838,409.2226652,19682.92,407.29,5299.14,94.49,2.617101308,0.044132583,14456.00,4123.78,2
125,1,4059.999942,206.5365074,21690.07,923.46,5764.93,209.79,2.857143679,0.102145161,16218.00,4404.04,2
125,2,3599.994841,158.1591528,15289.49,557.67,4982.21,181.75,2.508333534,0.075782275,11973.00,4066.50,2
125,3,6384.991876,271.1393975,17742.05,622.48,4595.70,141.67,2.595610866,0.07706365,13070.00,3634.15,2
125,4,3209.99714,162.0955595,26012.68,1126.23,6504.60,244.93,2.478191607,0.094726351,18943.00,4945.45,2
129,0,4554.996085,273.2223266,79926.07,3143.38,23169.78,735.49,4.793633695,0.219776419,58772.00,17840.96,3
129,1,925.0001572,132.1284851,77432.19,6260.55,22189.48,1585.28,4.12973524,0.365588701,58772.00,18146.46,3
129,2,1024.999528,126.9959334,73406.33,4617.52,23910.17,1266.59,5.014633063,0.297159961,57343.00,19418.52,4
129,3,1589.99765,172.5106338,66182.24,4215.26,18927.14,933.46,4.474843373,0.262476965,49654.00,15134.77,3
129,4,1014.99875,106.3231737,112667.64,9120.91,30511.37,1925.05,5.674873981,0.753469879,81013.00,21840.58,4
130,0,3629.995879,208.5209594,51783.60,2194.49,14603.75,489.90,2.871901141,0.093458121,40495.00,12118.28,2
130,1,734.9995885,100.3800561,56344.85,4923.79,15127.85,1054.33,3.394560219,0.283963482,42227.00,12633.17,2
130,2,809.9993501,82.72367162,44731.25,2532.57,14081.66,721.58,2.78394854,0.180268659,37873.00,11930.44,2
130,3,1324.997579,143.3693462,45787.07,2752.28,13034.69,674.16,2.80377373,0.111862554,38872.00,10886.98,2
130,4,759.9993616,77.50393264,67164.62,7531.50,17763.00,1548.57,2.578948259,0.223408854,47557.00,13538.70,2
131,0,9189.993752,381.1137075,75199.83,2097.22,20065.17,513.19,4.512511988,0.126502738,57310.00,15408.26,3
131,1,1675.000687,138.4975797,71492.75,5850.17,17480.21,957.48,4.373134587,0.222781266,49663.00,13217.45,3
131,2,1754.996714,134.4873629,69753.85,3724.03,21776.16,1231.27,4.757832315,0.324785365,49461.00,16117.92,3
131,3,3489.996252,282.0927497,70126.49,2972.23,18747.60,782.85,4.558737897,0.191653308,58293.00,15153.49,3
131,4,2270.0001,168.5316239,90404.52,4800.13,22830.30,1206.66,4.354623283,0.290579253,69582.00,17251.84,3
132,0,16239.99146,732.4610803,50020.02,1470.47,13490.55,268.61,1.992303328,0.039720769,41049.00,11586.53,2
132,1,3505.003332,342.6156102,46061.43,3050.15,12082.69,550.40,2.024252158,0.08379208,37952.00,10367.25,2
132,2,2954.995401,245.9358826,38329.35,1684.19,12848.87,535.34,1.966160091,0.077292404,33775.00,11149.69,2
132,3,5619.995202,437.660134,48016.59,1790.00,12840.89,382.20,2.091636482,0.059655026,41182.00,11212.73,2
132,4,4159.99752,408.7577847,65622.96,3885.50,16268.58,642.42,1.849760102,0.092374043,54964.00,14128.68,1
133,0,14529.99101,679.5137725,56101.26,2683.46,16304.02,935.17,4.6390233,0.167193084,34363.00,10056.12,3
133,1,2810.002305,334.6263823,58845.93,5630.57,15895.26,1666.44,4.599647472,0.435694254,34139.00,9314.18,2
133,2,3619.99887,335.3135905,51158.88,6408.36,17822.58,2947.02,5.012430474,0.465101928,31548.00,10852.49,3
133,3,4874.994637,389.1910273,51217.13,2599.24,14060.89,713.11,4.903588255,0.189619325,33414.00,9426.56,3
133,4,3224.995198,293.0175618,67034.53,7738.52,18528.33,1845.07,3.854265508,0.217906502,38511.00,11271.41,2
134,0,30974.97966,1620.822973,27025.83,846.14,7725.10,189.16,1.87570633,0.031650446,20584.00,6223.14,1
134,1,7020.005528,871.2374244,26756.64,1797.48,7161.60,410.35,1.857550121,0.090783408,19798.00,5756.34,1
134,2,6089.994233,525.3545455,23683.52,1059.11,8244.14,397.45,1.996716631,0.075649954,18953.00,6947.09,2
134,3,9969.990759,910.8260971,25127.51,1095.51,6833.16,237.37,1.978936479,0.044437178,19681.00,5478.49,1
134,4,7894.989135,873.1614297,32487.20,2443.60,9047.15,436.22,1.668144426,0.039407875,25806.00,7492.94,1
135,0,1569.998422,94.77409092,62212.76,3126.32,16932.20,707.64,5.560510985,0.27357729,49286.00,13365.55,4
135,1,239.9999491,39.40832837,82373.16,13555.59,18026.67,1922.95,5.937509335,0.819749796,50248.00,13971.72,4
135,2,370.0002562,44.96549883,47327.41,4156.92,15837.77,1606.32,5.405414943,0.660046049,39669.00,13141.46,4
135,3,594.9989719,61.56221262,59753.41,3892.01,15840.68,938.04,5.932770051,0.402983811,51861.00,13208.65,5
135,4,364.9992444,40.21579114,67667.40,5452.99,19147.36,1592.39,4.863008798,0.465393762,55518.00,15285.76,4
136,0,1019.99889,85.17029842,39320.56,2151.64,10710.06,531.22,2.436273513,0.171932002,33271.00,9170.08,2
136,1,254.9999191,55.0003269,44095.91,5145.06,10565.02,1123.51,2.235294659,0.371934323,38143.00,9001.75,1
136,2,199.9992516,30.50972207,30871.22,2947.54,9830.83,778.46,2.599995654,0.328419876,26416.00,8876.89,2
136,3,339.9995557,43.7194481,37180.17,3680.75,10601.43,1043.39,2.47059227,0.269081489,31608.00,9200.26,2
136,4,225.0001638,37.23856188,45473.76,4263.12,11990.87,1074.31,2.466659819,0.396940927,41094.00,10847.04,1
137,0,5119.996344,198.4809026,41530.47,1835.99,10710.91,383.06,4.13378844,0.140866352,27555.00,7507.55,3
137,1,890.0000381,73.23771155,50176.43,6585.44,11927.79,1024.45,4.455055958,0.375052868,30451.00,7904.76,3
137,2,1079.999329,77.09689946,33716.34,3159.25,10324.61,881.25,3.949073718,0.303511312,22833.00,7082.10,3
137,3,2159.997939,147.526496,37161.98,2376.64,9316.75,534.70,4.039350415,0.216446854,26580.00,6903.90,3
137,4,989.9990382,79.51671133,51876.44,3820.75,13161.62,916.70,4.252525538,0.291264037,36600.00,10043.86,3
138,0,3949.998427,168.7170333,25935.48,759.03,7075.79,171.27,2.398734681,0.064951166,21663.00,6164.01,2
138,1,899.9998974,84.52920313,27865.70,2175.82,7097.52,389.61,2.322224197,0.121853781,20979.00,6108.07,2
138,2,804.9994147,63.7728233,20690.14,987.79,6975.22,389.58,2.304347966,0.11282347,18359.00,5997.09,2
138,3,1474.999338,110.9996989,24723.42,995.07,6398.90,211.74,2.467796933,0.118752069,21932.00,5742.21,2
138,4,769.9997763,70.23065552,31639.03,1923.52,8506.64,485.27,2.454544961,0.159686801,26080.00,7202.49,2
139,0,2974.998812,194.7554703,33274.82,1514.15,9287.11,298.56,1.643697424,0.07151977,27511.00,8160.77,1
139,1,990.0003596,155.6639555,29271.18,2261.99,8141.31,588.92,1.510100314,0.115091327,25164.00,6895.05,1
139,2,570.0000232,60.65829818,29305.75,2519.52,9705.38,702.36,1.877193081,0.196461134,24285.00,8129.86,1
139,3,689.9999652,72.05818801,33272.42,2121.80,9209.31,390.58,1.847825497,0.173247177,27793.00,8028.11,1
139,4,724.9984636,69.47384094,43207.31,4252.60,10809.85,666.07,1.448276726,0.093113801,36259.00,9766.16,1
146,0,2109.999014,95.17049959,60589.09,3612.15,15863.08,829.98,8.379144865,0.424144093,39449.00,11356.72,7
146,1,400.0003032,44.06610382,82925.74,12221.30,21081.98,2527.56,10.3500014,0.903409404,53520.00,13575.20,8
146,2,449.9992957,42.7666083,43826.45,3862.32,12985.03,965.43,7.122221425,0.699293077,34091.00,11400.22,7
146,3,849.9981401,60.40469705,45475.08,3782.74,12309.75,885.73,7.452935511,0.597696384,34041.00,9969.41,6
146,4,410.0012751,40.47088183,89746.89,9655.71,21538.70,2465.77,9.756086142,1.311822869,57010.00,14579.80,7
147,0,3634.998623,138.988445,39254.39,1588.14,10509.15,395.64,5.458043865,0.192424339,27531.00,7691.24,4
147,1,700.0003221,60.77807169,45631.23,3830.15,11514.76,778.87,6.249998973,0.47162961,30923.00,8298.31,5
147,2,765.0012164,65.69571076,28501.06,2633.14,8782.40,664.81,4.901957783,0.365084196,18473.00,6241.91,4
147,3,1509.998428,92.70623355,36710.37,2385.52,9598.93,620.38,5.288072592,0.289123359,27531.00,7334.82,4
147,4,659.998657,52.09070648,50721.18,4324.10,13563.74,1194.15,5.651520094,0.49325364,35247.00,9384.20,4
148,0,1504.997379,93.29837543,25728.42,1406.83,6800.89,353.66,3.298999756,0.20663668,19838.00,4929.84,2
148,1,279.9996903,43.37769933,29914.54,2991.66,8088.02,1001.35,3.660719935,0.654074686,25065.00,5413.50,2
148,2,259.9995111,39.73412158,17380.75,2942.46,6137.15,842.52,3.249997705,0.400046943,12263.00,4348.93,2
148,3,664.9990425,63.06645395,24884.42,2178.53,6080.67,444.16,3.240600407,0.250987943,18303.00,4621.40,3
148,4,299.9991351,35.59190956,31200.50,3196.97,7822.35,829.71,3.133314222,0.50980255,23708.00,6549.87,2
149,0,52174.97643,949.1302045,21360.39,290.03,5506.78,49.26,2.294585471,0.023207117,17676.00,4857.74,2
149,1,14569.99756,578.0101311,22015.19,686.12,5894.53,105.71,2.508578632,0.043387026,17385.00,5214.63,2
149,2,11939.99847,390.545271,16253.05,333.03,5203.02,71.64,2.219011894,0.046983493,14256.00,4646.66,2
149,3,17559.98779,551.1155722,21107.65,413.62,4966.52,68.12,2.244305751,0.034234672,18277.00,4484.48,2
149,4,8104.992619,332.4130726,28246.35,843.18,6442.19,166.54,2.130165809,0.075030543,24479.00,5552.52,2
150,0,2304.9995,100.6337241,35238.62,1707.00,9738.22,482.71,4.759220837,0.202752313,24426.00,6915.45,4
150,1,509.9998082,43.73725767,40068.25,4365.33,11257.72,1436.59,5.029414031,0.452019039,25380.00,8051.55,4
150,2,599.9996935,48.45656855,30331.94,2562.49,9869.31,913.55,4.91666964,0.418637519,23122.00,7055.02,4
150,3,780.0001055,61.89208796,29883.72,2594.70,7681.40,540.10,4.461541118,0.34197005,22027.00,5919.46,3
150,4,414.9998932,45.11683859,46375.71,4520.21,11601.57,1042.83,4.759034096,0.416036101,30413.00,8914.33,4
151,0,9654.995404,215.0691976,19078.46,518.35,5004.35,98.12,2.645778789,0.049207947,13590.00,3848.80,2
151,1,2380.001822,97.90111293,23474.22,1637.91,5775.92,242.15,2.987392847,0.126882555,15410.00,4396.66,2
151,2,2354.998294,97.53312898,14520.15,539.28,4552.47,164.54,2.46072117,0.089045629,11042.00,3585.17,2
151,3,3149.997482,118.7385965,17133.93,642.67,4340.35,135.67,2.693651341,0.078146914,12586.00,3350.91,2
151,4,1769.997806,114.2740841,22675.53,1048.91,5766.37,271.36,2.347456317,0.091870041,17869.00,4477.52,2
152,0,13689.99177,356.9278486,30201.65,1144.62,8703.78,311.73,4.125273787,0.081604299,19630.00,5890.58,3
152,1,2900.001138,183.3011422,34910.84,1938.77,9288.84,395.62,4.574136342,0.182845192,22493.00,6886.58,4
152,2,3259.997649,177.8716544,24729.45,1149.80,8352.24,421.02,4.003067146,0.12809736,18032.00,5980.91,3
152,3,5034.996131,205.9535002,25540.59,1159.35,7420.35,410.45,4.13703976,0.136334278,17091.00,4946.41,3
152,4,2494.996855,140.5098242,41577.46,5198.93,11168.35,1346.20,3.739481643,0.227275821,25206.00,6879.78,3
153,0,99924.92938,2325.129772,15812.54,302.42,4522.98,119.18,2.362880728,0.01985025,11406.00,3412.56,2
153,1,21730.00394,1200.474011,18356.09,602.19,4808.04,149.82,2.526230496,0.051574382,13278.00,3780.40,2
153,2,22069.98387,994.0761073,12747.11,591.80,4692.73,362.22,2.330311347,0.039421719,9658.00,3479.59,2
153,3,37574.96052,1410.435931,14032.97,295.35,3778.50,87.84,2.399387336,0.031089918,10743.00,2985.38,2
153,4,18549.98105,993.7674685,20122.30,1094.96,5535.52,416.13,2.136388606,0.042860442,13877.00,3859.78,2
154,0,5404.995212,152.5889366,43008.15,1724.04,11541.25,389.84,5.299724481,0.185097917,28141.00,8149.12,4
154,1,1125.00039,67.82318628,50276.13,4985.88,12681.32,872.06,5.933332745,0.446782364,30995.00,8828.79,4
154,2,1224.997637,72.50362475,31032.44,1885.67,9785.17,494.51,4.693878082,0.280493766,23833.00,7779.75,3
154,3,1989.999272,92.15463844,37665.02,1987.66,10138.77,612.25,5.2311574,0.252686797,26855.00,7544.26,4
154,4,1064.997913,70.24347653,59072.98,5243.79,15000.98,1141.04,5.455404886,0.569389814,38457.00,9995.37,4
155,0,15594.99104,287.8894369,26019.02,682.30,6969.42,165.87,3.371272773,0.08563741,18833.00,5462.49,3
155,1,3295.000284,123.2313636,28342.11,1599.05,7456.85,286.27,3.503792704,0.126963905,19210.00,5674.62,3
155,2,3709.997673,145.6129,20014.66,559.60,6429.31,190.74,3.223719768,0.090026939,16374.00,5395.10,3
155,3,5714.996003,172.4713316,24100.63,1160.67,6197.97,348.39,3.502187749,0.202212074,17479.00,4818.50,3
155,4,2874.997081,129.402017,35093.69,1991.12,8699.99,373.50,3.149564557,0.140768956,27220.00,6786.82,2
156,0,14119.99445,351.8322561,19183.79,1442.75,5489.88,637.92,2.348103697,0.04460301,13084.00,3762.61,2
156,1,3405.000371,176.9330547,19911.43,1155.59,5296.85,224.15,2.51688824,0.108486767,13594.00,4042.47,2
156,2,2949.999484,147.5475717,13408.66,528.15,4623.41,215.16,2.286441688,0.083697586,10462.00,3561.63,2
156,3,4939.996678,201.8893674,16048.85,479.97,4138.90,123.77,2.398984059,0.068767343,12856.00,3349.48,2
156,4,2824.997914,173.0636531,30030.43,7146.06,0.00,0.00,2.120353386,0.103899724,16778.00,0.00,2
157,0,4459.994414,147.178611,48865.54,2215.08,13520.89,725.49,5.884531314,0.222174945,29613.00,8756.80,4
157,1,790.0002313,60.10700735,51447.15,3922.22,14065.65,1122.56,6.563298732,0.634474062,37186.00,10602.11,4
157,2,1089.99873,77.62459069,39200.72,4662.02,13419.20,2271.27,5.513764624,0.355484426,24990.00,7855.48,4
157,3,1659.996738,94.0208934,42276.67,3228.57,11189.89,833.47,5.804213654,0.383747135,24688.00,7403.99,4
157,4,919.9987152,56.41972806,70979.77,6435.18,17598.96,1406.33,5.885874637,0.465040451,45174.00,10861.66,4
158,0,15624.9894,340.7136111,25909.22,615.09,7047.33,173.26,3.391359847,0.06843959,17746.00,5072.51,3
158,1,3030.002407,149.5874029,28080.03,1423.94,7348.33,380.87,3.412542632,0.13792344,18883.00,5359.86,3
158,2,3699.99818,157.7133916,19943.75,800.92,6462.36,276.34,3.25675583,0.151034778,15216.00,5004.36,2
158,3,5849.9912,220.1597282,23252.95,932.92,6101.58,287.09,3.524785365,0.11883968,16735.00,4462.51,3
158,4,3044.997612,142.7079321,36012.65,1863.86,9306.31,486.15,3.27750512,0.134095781,24283.00,6210.00,2
159,0,11855.00028,325.0980308,18042.18,418.15,4873.04,96.13,2.154786738,0.044635344,13530.00,3796.30,2
159,1,2640.001073,139.4043247,19830.84,1023.77,5021.53,179.14,2.128789056,0.079260771,14036.00,3947.59,2
159,2,2460.005484,127.8527382,13913.46,517.40,4739.46,208.88,2.052845219,0.069443149,11110.00,3811.99,2
159,3,4339.99498,228.2075519,16242.21,655.56,4196.70,153.35,2.281105955,0.098934619,12340.00,3381.83,2
159,4,2414.998745,133.5296015,23594.32,1011.49,6107.33,227.65,2.060039622,0.071098536,17631.00,4918.28,2
163,0,31969.99405,692.1664706,148674.25,2795.97,39336.90,825.76,13.28964652,0.170182438,107409.00,29619.43,11
163,1,5555.00347,355.3193335,150493.51,6567.60,39763.57,1702.58,13.46894652,0.391517542,109775.00,30825.00,11
163,2,7129.998815,288.7645062,125428.50,5736.84,39492.75,2421.11,12.82678853,0.363190007,94931.00,29978.36,11
163,3,13279.99794,464.4433608,133569.41,3012.01,33828.26,756.82,13.30157983,0.233956084,99469.00,26392.68,11
163,4,6004.993824,231.840503,209449.45,9488.64,51392.40,2387.26,13.6469642,0.486482178,148686.00,37764.30,11
164,0,44914.98012,1467.250621,76329.53,1300.95,20904.35,238.52,6.441834705,0.079132741,62900.00,18398.21,5
164,1,9765.000307,844.6413802,75199.83,3161.13,20729.47,654.57,5.986174028,0.160067414,60098.00,17977.68,5
164,2,10589.99666,689.5647877,66114.30,1921.92,20738.15,422.35,6.33852767,0.161243799,57324.00,18560.39,5
164,3,16934.99151,890.0619007,72475.03,1818.67,19227.66,315.38,6.810451979,0.140510183,60846.00,17134.81,6
164,4,7624.991642,414.3616047,102434.80,3755.22,25456.82,573.59,6.350164756,0.152057542,86018.00,22338.99,5
165,0,33659.98551,1091.069512,55696.74,1063.26,15335.46,201.39,4.065656952,0.055520612,46604.00,13709.22,4
165,1,8400.00269,598.6490312,52964.46,2172.27,14771.10,501.73,3.748810366,0.104533517,44503.00,13228.68,3
165,2,7399.998424,492.7348402,48134.84,1223.58,15245.71,331.02,4.073649561,0.121235883,42710.00,13869.95,4
165,3,11989.99217,674.3999106,53220.04,1406.36,14248.82,244.88,4.306505206,0.101845212,45975.00,12911.54,4
165,4,5869.992226,366.6730893,76522.49,3827.80,18895.63,605.42,4.017036481,0.116703475,64725.00,16828.95,4
166,0,40134.98679,663.2604647,109940.86,2182.74,28543.28,514.93,11.37213534,0.139420836,74302.00,20207.61,9
166,1,7115.001352,317.1169043,131937.57,7789.00,33443.23,1673.52,13.02670687,0.447753071,85291.00,22628.87,10
166,2,9324.998428,319.2213493,88742.93,3255.96,27448.96,1170.47,10.42413133,0.250371478,63283.00,19841.45,8
166,3,17729.99374,449.0136146,98459.53,2279.71,25077.65,547.65,11.33248608,0.176783251,69655.00,18437.44,9
166,4,5964.993272,189.3035052,152233.35,6338.30,34994.76,1204.70,10.99748594,0.347650698,100801.00,24411.66,8
167,0,33384.98925,614.4707211,60353.13,899.37,15975.68,175.50,6.498127397,0.073544411,46800.00,13065.58,5
167,1,7054.999153,367.8758103,66372.80,2508.17,17185.56,367.87,6.793763322,0.159625022,51284.00,14154.38,6
167,2,7530.000224,305.2005576,49802.28,1207.86,15474.69,314.49,6.040507084,0.130656514,40572.00,12857.48,5
167,3,13754.99395,341.0769693,56454.73,1184.58,14583.30,275.71,6.744818924,0.113125664,44804.00,12019.44,6
167,4,5044.995923,180.999381,79361.07,2824.11,19029.97,520.48,6.095139836,0.231725737,62545.00,15167.00,5
168,0,9259.995042,237.4584118,41207.43,821.71,11003.48,180.25,3.785636967,0.080559244,32915.00,9427.98,3
168,1,1855.000024,104.5376206,43941.42,2402.26,11575.51,417.20,4.000000052,0.194226315,33720.00,9785.16,3
168,2,1984.999249,106.3375637,34560.42,1255.77,11006.50,361.98,3.589423369,0.162417163,28324.00,9545.35,3
168,3,3839.997926,163.8217028,39990.17,1064.41,10335.93,283.47,4.028643858,0.13489104,32971.00,8765.04,3
168,4,1579.997843,85.5169891,49744.90,2418.99,12028.39,425.44,3.189873095,0.157354236,40406.00,10265.57,3
175,0,40279.97037,552.1003229,42545.26,572.33,11712.45,122.75,5.919935296,0.050362778,32375.00,9640.36,5
175,1,6464.99791,213.75177,47621.88,1665.24,13109.83,339.53,6.43928607,0.131145643,33594.00,10682.89,6
175,2,10174.99418,262.4289145,34495.35,680.45,11188.36,179.55,5.714005098,0.090006447,28767.00,9561.33,5
175,3,16049.99183,367.4582396,40551.48,900.74,10645.79,191.43,6.136447729,0.084617389,30896.00,8738.92,5
175,4,7589.986451,235.0116047,53818.46,1635.06,13610.93,333.93,5.295785842,0.106694373,41412.00,10971.38,5
176,0,113554.909,1322.510619,27302.28,317.24,7732.25,68.42,3.872170828,0.024789963,21006.00,6517.92,3
176,1,21914.99614,615.8754814,30583.89,961.49,8404.30,162.02,4.007300438,0.052509422,21851.00,7075.79,3
176,2,28884.97869,638.9787603,22085.21,401.37,7488.24,138.65,3.716414037,0.047716292,18240.00,6351.87,3
176,3,41374.9706,788.6148767,26193.95,477.11,7067.33,100.14,4.19480292,0.044281384,20611.00,6064.46,4
176,4,21379.96357,582.6872641,33479.50,824.85,8732.17,172.58,3.31969068,0.046757626,26807.00,7298.47,3
177,0,119464.9391,1925.330544,54383.61,806.60,14772.78,179.17,7.794876874,0.058131882,38120.00,11280.75,6
177,1,20895.02022,687.4035952,56770.55,2085.11,15778.36,380.67,8.422107832,0.129312385,37194.00,12043.54,7
177,2,28739.99204,919.2933022,42255.16,960.99,13682.62,275.28,7.262352749,0.108986136,32502.00,10898.81,6
177,3,47899.96251,1358.639538,50344.42,1162.56,13247.93,290.34,7.974007493,0.089154373,36402.00,10252.49,7
177,4,21929.96432,737.1379996,77240.09,2559.83,18674.21,495.95,7.503877112,0.161901355,54874.00,14022.01,6
178,0,92744.89923,1250.224536,39330.58,603.45,11204.51,150.88,6.195815546,0.049018437,27835.00,8590.53,5
178,1,18294.99851,661.3317414,41471.58,1344.41,11747.28,333.02,6.55916902,0.11408403,28299.00,8967.67,5
178,2,21049.988,575.8201043,29310.59,644.07,10319.96,233.28,5.593108826,0.074049002,23228.00,8281.05,5
