ProviderID,Year,CostToChargeRatio
'030132',2014,0.600551691691495
'030134',2014,0.407009727694106
'030136',2014,1.839292455307780
'030137',2014,1.148324624079080
'031300',2014,0.807212381124537
'031301',2014,1.444707790645540
'031302',2014,1.117850363425740
'031304',2014,1.591458103809460
'031309',2014,0.977436147334892
'031311',2014,0.334105669226819
'031312',2014,0.782353459443195
'031313',2014,0.611614876474609
'031314',2014,0.812247254679122
'031315',2014,1.298685080727480
'031317',2014,0.559186775935591
'032000',2014,0.300587317779378
'032001',2014,0.324345147488699
'032002',2014,0.305109382628692
'032004',2014,0.266099610595057
'032005',2014,0.336573211746059
'032006',2014,0.249259701260261
'032007',2014,0.422606442844705
'032008',2014,0.394260738185122
'033025',2014,0.574101392680222
'033028',2014,0.490282372572942
'033029',2014,0.513850823129273
'033032',2014,0.519649921629390
'033034',2014,0.441075215463438
'033036',2014,0.509343485453325
'033037',2014,0.448318793886877
'033038',2014,0.479949370482696
'033302',2014,0.344674929826697
'034004',2014,0.341494834079111
'034013',2014,0.285639578117591
'034020',2014,0.551104360061211
'034021',2014,1.079592133938680
'034022',2014,0.405817919160059
'034023',2014,0.728407279634927
'034024',2014,0.331439534888268
'034025',2014,1.155546328623760
'034026',2014,0.230136670162020
'034028',2014,0.375468979209029
'034029',2014,0.312011401463055
'034030',2014,0.332897649742057
'034031',2014,0.246408389226452
'040001',2014,0.359195882533283
'040002',2014,0.985335265298817
'040004',2014,0.238769819228598
'040007',2014,0.237608336616896
'040010',2014,0.416071189175232
'040011',2014,0.671768018898712
'040014',2014,0.330331403323636
'040015',2014,0.754468615100501
'040016',2014,0.403115503744702
'040017',2014,0.521911742116874
'040018',2014,0.440223583111747
'040019',2014,0.270161895954693
'040020',2014,0.770790255581851
'040022',2014,0.178168764528161
'040026',2014,0.323103332012639
'040027',2014,0.458443878566006
'040029',2014,0.569742471855783
'040036',2014,0.326546139187396
'040039',2014,0.592877217344771
'040041',2014,0.246903905676892
'040047',2014,0.777746533060295
'040050',2014,0.683159706224174
'040051',2014,0.777093037256476
'040055',2014,0.267099423190056
'040062',2014,0.414326266109858
'040067',2014,0.889365867923285
'040069',2014,0.523377089078447
'040071',2014,0.250013410893312
'040072',2014,0.569709783991128
'040074',2014,0.513939068569640
'040076',2014,0.765204272447488
'040078',2014,0.148621410542440
'040080',2014,0.543924769263071
'040084',2014,0.540300356062321
'040085',2014,0.267465917013531
'040088',2014,0.213524603861844
'040114',2014,0.294139960914237
'040118',2014,0.312752293020986
'040119',2014,0.289309406603291
'040132',2014,0.823402960613583
'040134',2014,0.389657248580379
'040137',2014,0.312640337137238
'040147',2014,0.364681066565203
'040152',2014,0.762185602701095
'040153',2014,0.413054247127821
'041302',2014,0.666164345568884
'041303',2014,1.548894549397070
'041304',2014,1.130151120681870
'041305',2014,1.405455347181270
'041306',2014,1.144312075676380
'041307',2014,1.502362745300890
'041309',2014,0.740092614479743
'041310',2014,0.573978307531560
'041311',2014,1.166151682763350
'041312',2014,0.543894778111323
'041313',2014,1.400258054264590
'041314',2014,1.336285998867990
'041316',2014,0.624963859718407
'041317',2014,1.948880806922820
'041318',2014,1.316994827408180
'041319',2014,0.558915602485901
'041320',2014,1.453973958904740
'041321',2014,0.470489046562684
'041322',2014,0.685534520840320
'041323',2014,1.016227741963750
'041324',2014,0.788438191290533
'041326',2014,0.689014264196338
'041327',2014,0.935415779717901
'041328',2014,1.090634630005970
'041329',2014,0.891983997477053
'041330',2014,0.849793142229806
'041331',2014,0.557605113453359
'042004',2014,0.424444570625767
'042006',2014,0.232300156767011
'042008',2014,0.369688605826459
'042009',2014,0.240439563987726
'042010',2014,0.325951877057735
'042011',2014,0.279952897656786
'042012',2014,0.297480233200095
'043026',2014,0.438908890128120
'043028',2014,0.477557709869080
'043029',2014,0.425743145712135
'043031',2014,0.568390413924689
'043032',2014,0.485263336043330
'043033',2014,0.719102539387183
'043034',2014,0.695709605210573
'043300',2014,0.466996297841715
'044004',2014,0.398548946882755
'044005',2014,0.286261647609660
'044006',2014,0.362685333518914
'044007',2014,0.434816449343261
'044011',2014,0.786879628775343
'044019',2014,0.386386429821333
'044020',2014,0.379484735542548
'044021',2014,1.201227702557490
'050002',2014,0.195663429290323
'050006',2014,0.303345839318277
'050007',2014,0.473323333844194
'050008',2014,0.285550131490436
'050009',2014,0.319004294366856
'050013',2014,0.220093968824410
'050014',2014,0.295246422255452
'050017',2014,0.225781865565455
'050018',2014,0.288358585632964
'050022',2014,0.126779837320471
'050024',2014,0.279771847378344
'050025',2014,0.408076530824392
'050026',2014,0.208914114383991
'050028',2014,0.565566172954323
'050030',2014,0.147003350079976
'050036',2014,0.294299159986662
'050038',2014,0.357149114583624
'050039',2014,0.230061819456303
'050042',2014,0.336961658099467
'050043',2014,0.274452556787063
'050045',2014,0.259707601867639
'050047',2014,0.317551795923881
'050054',2014,0.430104117839627
'050055',2014,0.281422470877154
'050056',2014,0.264718237241033
'050057',2014,0.353815434616089
'050058',2014,0.252075564517694
'050060',2014,0.219131293975866
'050063',2014,0.206829838579822
'050067',2014,0.525831740266509
'050069',2014,0.284180895742074
'050077',2014,0.212178780371745
'050078',2014,0.180940396366893
'050079',2014,0.525884782690895
'050082',2014,0.272597238904154
'050084',2014,0.181472497675846
'050089',2014,0.266318169472448
'050090',2014,0.413432971018692
'050091',2014,0.152697811021104
'050093',2014,0.321499484274573
'050096',2014,0.327802063156362
'050099',2014,0.222349535420864
'050100',2014,0.243373658686152
'050101',2014,0.293363469576780
'050102',2014,0.210199777205020
'050103',2014,0.166581107659263
'050104',2014,0.260116649884444
'050107',2014,0.281315046970298
'050108',2014,0.253755686253256
'050110',2014,0.900304058816896
'050112',2014,0.499590489620599
'050113',2014,0.856580314923683
'050115',2014,0.235723366665985
'050116',2014,0.183781593776088
'050118',2014,0.161169779209305
'050121',2014,0.407418882682693
'050122',2014,0.156533350610342
'050124',2014,0.428877533289205
'050125',2014,0.114794341212193
'050126',2014,0.412250036489426
'050127',2014,0.373951640455873
'050128',2014,0.268232534409592
'050129',2014,0.220626124289583
'050131',2014,0.417144589837850
'050132',2014,0.152646628389712
'050133',2014,0.358303596054868
'050135',2014,0.181692786330740
'050136',2014,0.292437987072524
'050145',2014,0.353278359245105
'050146',2014,0.377523121315076
'050149',2014,0.248570016860566
'050150',2014,0.329138118798181
'050152',2014,0.280560173317717
'050153',2014,0.273278879043882
'050158',2014,0.194708914252058
'050159',2014,0.249969026666849
'050167',2014,0.200506495784770
'050168',2014,0.330319930620196
'050169',2014,0.183940893219765
'050174',2014,0.239016841101718
'050179',2014,0.178214547541977
'050180',2014,0.201131418054745
'050189',2014,0.351958533343092
'050191',2014,0.269318561401551
'050194',2014,0.160900319321954
'050195',2014,0.203455873441292
'050196',2014,0.191436402145251
'050197',2014,0.365064824118664
'050204',2014,0.197549979367061
'050205',2014,0.331756766060209
'050211',2014,0.318062283469950
'050222',2014,0.206801102799659
'050224',2014,0.437369253978509
'050225',2014,0.142781054057779
'050226',2014,0.176271731065247
'050228',2014,0.251485767483405
'050230',2014,0.214454409562641
'050231',2014,0.145398817570562
'050232',2014,0.276569600889787
'050234',2014,0.310609132460505
'050235',2014,0.204768094605294
'050236',2014,0.253432626692661
'050238',2014,0.206840907776541
'050239',2014,0.184979325043145
'050242',2014,0.231247944945632
'050243',2014,0.134401489353805
'050245',2014,0.389245126586153
'050248',2014,0.220373617046489
'050254',2014,0.208497554603898
'050257',2014,0.548300612731610
'050261',2014,0.375875581914290
'050262',2014,0.476126025342567
'050272',2014,0.263292212414911
'050276',2014,0.439273720137543
'050278',2014,0.159528932553740
'050279',2014,0.466889748651857
'050280',2014,0.277569209198520
'050281',2014,0.171483390208690
'050283',2014,0.284537048133082
'050289',2014,0.231012212565272
'050290',2014,0.300903081222394
'050291',2014,0.369414682700584
'050292',2014,0.280822037401335
'050295',2014,0.273687944924186
'050296',2014,0.455997573050685
'050298',2014,0.147029744736347
'050300',2014,0.251172341567165
'050301',2014,0.278042277899515
'050305',2014,0.387866131305521
'050308',2014,0.346176272724098
'050309',2014,0.302975251610981
'050313',2014,0.372969837045829
'050315',2014,0.389569016123615
'050320',2014,0.292347848223791
'050324',2014,0.216950375616721
'050327',2014,0.196650059148662
'050329',2014,0.268068373922669
'050334',2014,0.323741417890018
'050335',2014,0.230805433455989
'050336',2014,0.127012511208609
'050342',2014,0.360288571084028
'050348',2014,0.245254380382727
'050350',2014,0.429382946293373
'050351',2014,0.230046461734491
'050352',2014,0.309961926946792
'050353',2014,0.201686902876482
'050357',2014,0.367468615573139
'050359',2014,0.348230859220944
'050360',2014,0.272558610190497
'050367',2014,0.148168114273161
'050376',2014,0.499958787439874
'050378',2014,0.473982421593962
'050380',2014,0.165971509581786
'050382',2014,0.309540925330450
'050390',2014,0.219800639438695
'050393',2014,0.210794114806365
'050394',2014,0.210275716785597
'050396',2014,0.386045478357475
'050407',2014,0.940999661984242
'050414',2014,0.270027356388851
'050417',2014,0.472957641380720
'050423',2014,0.531872363549264
'050424',2014,0.264490660752542
'050426',2014,0.172603766819799
'050434',2014,0.451335897752426
'050438',2014,0.209621556648667
'050441',2014,0.191945160801197
'050444',2014,0.253434691112097
'050454',2014,0.246574782658956
'050455',2014,0.201585135824117
'050457',2014,0.270664471681776
'050464',2014,0.125786377065552
'050468',2014,0.161329767066724
'050471',2014,0.216061948709832
'050481',2014,0.144997041117806
'050485',2014,0.245511915149745
'050488',2014,0.306522443515094
'050492',2014,0.269477296787540
'050496',2014,0.201485507301562
'050498',2014,0.313095722859429
'050502',2014,0.226977801181731
'050503',2014,0.249756158808847
'050506',2014,0.196315599624911
'050516',2014,0.215499484924017
'050517',2014,0.240728695510549
'050523',2014,0.241033629123861
'050526',2014,0.215966219985693
'050528',2014,0.409617080947600
'050534',2014,0.168899235560214
'050537',2014,0.398130104401104
'050543',2014,0.352053172637415
'050546',2014,0.995057522574546
'050547',2014,1.035582201073100
'050548',2014,1.037977942754890
'050549',2014,0.165965503523336
'050551',2014,0.159631521140759
'050557',2014,0.245094573459801
'050567',2014,0.301524009197138
'050568',2014,0.556411588204632
'050570',2014,0.190502284513062
'050573',2014,0.147499486585124
'050575',2014,0.239456842511245
'050580',2014,0.226859661195401
'050581',2014,0.176499463399713
'050586',2014,0.231000213900818
'050588',2014,0.257562151437511
'050589',2014,0.260462798378110
'050590',2014,0.233824646526603
'050597',2014,0.310123861409076
'050599',2014,0.186980229065655
'050603',2014,0.269684048460845
'050608',2014,0.374897669731363
'050616',2014,0.225887524042538
'050624',2014,0.282871523023842
'050625',2014,0.144503522477901
'050633',2014,0.186209295274348
'050636',2014,0.264060854800070
'050641',2014,0.156578255383017
'050660',2014,0.608366693710650
'050663',2014,0.164135431081697
'050668',2014,1.474025805472250
'050678',2014,0.282187128605346
'050684',2014,0.254533142925091
'050688',2014,0.294285840556100
'050689',2014,0.248175836457126
'050696',2014,0.234353868255902
'050697',2014,0.487069008589850
'050701',2014,0.264501479144406
'050704',2014,0.279902615476884
'050708',2014,0.599489112394240
'050709',2014,0.178370597460689
'050714',2014,1.005638056147420
'050724',2014,0.244169935855919
'050726',2014,1.267931430893100
'050727',2014,0.225252606844522
'050735',2014,0.157876106505822
'050736',2014,0.122410805665621
'050737',2014,0.131977641513279
'050738',2014,0.163126517402941
'050739',2014,0.159187338041502
'050740',2014,0.201661202831143
'050742',2014,0.155428513316553
'050744',2014,0.406061564727388
'050745',2014,0.262641100333772
'050746',2014,0.238626268786659
'050747',2014,0.236969643449532
'050751',2014,0.346691299192635
'050754',2014,1.123303419442510
'050755',2014,0.187759354780999
'050757',2014,0.225108244639943
'050758',2014,0.320011448932891
'050761',2014,0.215657455111412
'050763',2014,0.345721221017497
'050764',2014,0.167567952085852
'050766',2014,0.689344705252111
'050769',2014,0.247608750688959
'050770',2014,0.246387300098628
'050771',2014,0.194448409650073
'050773',2014,0.306159452968729
'050775',2014,0.271564945343383
'050776',2014,0.276149000709228
'050778',2014,0.215849305013570
'050779',2014,0.170341333057731
'050780',2014,0.201765343676940
'051300',2014,0.910309763747795
'051301',2014,1.704804791819620
'051303',2014,0.458801901190142
'051304',2014,0.832000848034623
'051305',2014,1.049523317465230
'051306',2014,1.290453768455140
'051307',2014,1.620333467299250
'051308',2014,1.694492731830200
'051310',2014,0.448524655390997
'051311',2014,0.570585292361736
'051312',2014,0.851599022759100
'051314',2014,0.612814979212497
'051315',2014,0.504020643330568
'051316',2014,0.362160558191461
'051317',2014,0.385102969395952
'051318',2014,0.417348721497540
'051319',2014,0.563476389403976
'051320',2014,0.871679716800153
'051321',2014,0.769502474171134
'051323',2014,0.679372075268030
'051324',2014,0.887689559890543
'051325',2014,0.663936638015543
'051326',2014,0.757546267124823
'051327',2014,0.874662030519857
'051328',2014,0.823520221431070
'051329',2014,0.443154498079871
'051330',2014,1.623474855512610
'051331',2014,1.129002276521650
'051332',2014,0.398516738059981
'051333',2014,0.524666285426441
'051334',2014,0.502579857182033
'051335',2014,0.543473030923123
'051990',2014,1.228038591749850
'051991',2014,1.432102160177090
'051993',2014,1.517693947628300
'051994',2014,1.212969187016710
'051995',2014,1.548604169551380
'052031',2014,0.162645365389348
'052032',2014,0.179631513670775
'052033',2014,0.244545942974184
'052034',2014,0.281565065060055
'052035',2014,0.185291652074941
'052036',2014,0.344169168475780
'052037',2014,0.206075253169285
'052038',2014,0.212157488022208
'052039',2014,0.261821462504442
'052043',2014,0.513736462876282
'052044',2014,0.218742109134021
'052045',2014,0.183868526457665
'052046',2014,0.227765499708847
'052047',2014,0.216736882226855
'052049',2014,0.190533679348771
'052050',2014,0.243219145352862
'052051',2014,0.324022506417476
'052052',2014,0.209027266747643
'052054',2014,0.239163982379977
'052055',2014,0.199647106968658
'053027',2014,0.507047724441178
'053031',2014,0.537473938641693
'053032',2014,0.402403645329414
'053034',2014,0.600855648905063
'053037',2014,0.490216766731782
'053300',2014,0.248479904795799
'053301',2014,0.303713067326473
'053302',2014,0.351573344507727
'053303',2014,0.313773732077908
'053304',2014,0.216505445052607
'053305',2014,0.187783766841690
'053306',2014,0.310580535901368
'053309',2014,0.308474534428219
'054009',2014,0.752674532345573
'054028',2014,0.550728332120266
'054032',2014,0.273931666402554
'054053',2014,0.299490660427223
'054055',2014,0.272341683521289
'054069',2014,0.386517722232745
'054074',2014,0.267137063781743
'054075',2014,0.309666047977942
'054077',2014,0.400363422141321
'054078',2014,0.457145971475896
'054087',2014,0.344298969021528
'054089',2014,0.427455463770072
'054093',2014,0.442196318600931
'054095',2014,0.415502902924977
'054096',2014,0.609883232477770
'054104',2014,0.358496980891788
'054110',2014,0.282030862509749
'054111',2014,0.310507452452554
'054122',2014,1.063006147714590
'054123',2014,0.470929024871347
'054124',2014,0.988800786472118
'054125',2014,1.035643618814580
'054130',2014,0.625153018163320
'054131',2014,0.419336579492766
'054133',2014,1.064101031921050
'054135',2014,0.663135144152009
'054144',2014,0.597907732761320
'054145',2014,0.234921272016850
'054146',2014,0.521910186264346
'054147',2014,0.652193835508655
'054148',2014,1.119812834340230
'054151',2014,0.388601576814088
'054152',2014,0.807211995880475
'054153',2014,0.641856921567470
'060001',2014,0.408348612118504
'060003',2014,0.414234445667940
'060004',2014,0.699292449807420
'060006',2014,0.618843240886305
'060008',2014,0.448228577053546
'060009',2014,0.342018662145114
'060010',2014,0.507181935859663
'060012',2014,0.388504989959191
'060013',2014,0.507126476252866
'060014',2014,0.195853683682647
'060015',2014,0.214207327408912
'060016',2014,0.678991167026899
'060020',2014,0.235058781314713
'060022',2014,0.301492174171306
'060023',2014,0.369919885438271
'060024',2014,0.200037555925790
'060027',2014,0.361233333508140
'060028',2014,0.264056102883034
'060030',2014,0.661185809871940
'060031',2014,0.342000722354299
'060032',2014,0.190742326954783
'060034',2014,0.152775010091881
'060036',2014,0.955066556459872
'060044',2014,0.492016132475713
'060049',2014,1.118843647228830
'060054',2014,0.567319494976616
'060064',2014,0.273245462195124
'060065',2014,0.151517441279847
'060071',2014,0.787179624443695
'060075',2014,0.647480745050418
'060076',2014,0.638274294339695
'060096',2014,0.762497373582341
'060100',2014,0.176219517778140
'060103',2014,0.473028637228068
'060104',2014,0.342267602696347
'060112',2014,0.156834220054756
'060113',2014,0.287232920207189
'060114',2014,0.300847756736389
'060116',2014,0.298344099585766
'060117',2014,0.513966276023223
'060118',2014,0.505668567675487
'060119',2014,0.424876569268031
'060124',2014,0.214635036992754
'060125',2014,0.461343495418337
'060126',2014,1.601212185937090
'061300',2014,1.504087042069820
'061301',2014,0.695926603138744
'061302',2014,1.049570755372700
'061303',2014,1.696006242390000
'061304',2014,1.589789859614250
'061305',2014,1.761999239883620
'061306',2014,1.717802612122700
'061309',2014,1.752945924868720
'061310',2014,1.431287909361440
'061311',2014,0.823225631163064
'061312',2014,0.885305600017756
'061313',2014,1.359641219783830
'061314',2014,1.235828590587220
'061315',2014,1.116646668905730
'061316',2014,1.353670153112030
'061317',2014,0.682500973147032
'061320',2014,0.995499116157378
'061321',2014,0.732988033006603
'061322',2014,1.042532990525130
'061323',2014,0.919523820818005
'061324',2014,1.427917420226590
'061325',2014,1.990435628473040
'061326',2014,1.072037190286890
'061327',2014,0.709539016254754
'061328',2014,0.740876440973533
'061991',2014,1.233145832076130
'062009',2014,0.325415455239345
'062011',2014,0.502072737229433
'062012',2014,0.242573774050736
'062013',2014,0.344025034193493
'062014',2014,0.178821604711525
'062015',2014,0.282435536865310
'062016',2014,0.305780082294529
'062017',2014,0.510163211855258
'063027',2014,0.221770219387628
'063030',2014,0.526204724522725
'063033',2014,0.469954105857064
'063034',2014,0.570609202321322
'063301',2014,0.323969899307525
'064001',2014,0.956743401661040
'064003',2014,1.081340156480200
'064007',2014,0.437366850221434
'064009',2014,0.343971786515035
'064023',2014,0.541190317045196
'064024',2014,0.396332389541790
'064025',2014,0.735360563712731
'064026',2014,0.345010209877885
'070002',2014,0.410382980669351
'070003',2014,0.841889912580305
'070004',2014,0.649513269957483
'070005',2014,0.281893276500362
'070006',2014,0.436074406481205
'070007',2014,0.806765874875797
'070008',2014,0.945566895823660
'070010',2014,0.336597325263911
'070011',2014,0.579225773913344
'070012',2014,0.664081766304630
'070016',2014,0.500909510366695
'070017',2014,0.603969493337490
'070018',2014,0.474563933825225
'070019',2014,0.440194111609201
'070020',2014,0.370077050848235
'070021',2014,0.995429663608659
'070022',2014,0.356965510004376
'070024',2014,0.744361726283149
'070025',2014,0.363751653936430
'070027',2014,0.474609671164448
'070028',2014,0.345493715144981
'070029',2014,0.554360202665538
'070031',2014,0.425801521520830
'070033',2014,0.570295915080931
'070034',2014,0.539568716167581
'070035',2014,0.626706778239281
'070036',2014,0.826707921588220
'070039',2014,0.766281810888015
'070040',2014,0.828741820077478
'072003',2014,0.408725520655543
'072004',2014,0.522245786711888
'073025',2014,0.865837125022600
'073300',2014,0.515818661286199
'074008',2014,0.527252662670395
'074014',2014,0.985163644930655
'080001',2014,0.483983282032631
'080003',2014,0.364161077284590
'080004',2014,0.630110568759873
'080006',2014,0.720439483473450
'080007',2014,0.521708310092761
'080009',2014,0.640675282230288
'082000',2014,0.238947708484889
'083026',2014,0.686638620638861
'083300',2014,0.610056365858347
'084001',2014,1.170149133952510
'084002',2014,0.299685888254780
'084003',2014,0.297600461823759
'084004',2014,0.431194267587457
'090001',2014,0.248640665622575
'090003',2014,0.477341740974717
'090004',2014,0.357547360488168
'090005',2014,0.705808166172997
'090006',2014,0.472068728293459
'090008',2014,0.512298415357957
'090011',2014,0.265044140383811
'092002',2014,0.383624562663795
'092003',2014,0.393630993255486
'093025',2014,0.721469704100538
'093300',2014,0.328227226970441
'094001',2014,1.016722773245820
'094004',2014,0.577047226104724
'100001',2014,0.260779327040533
'100002',2014,0.247644672314107
'100006',2014,0.220023670664111
'100007',2014,0.220830321023106
'100008',2014,0.236365020820569
'100009',2014,0.185595258277733
'100012',2014,0.281883620701957
'100014',2014,0.516482209526746
'100017',2014,0.310506827176754
'100018',2014,0.298848274695568
'100019',2014,0.274452691558923
'100022',2014,0.284648191038326
'100023',2014,0.147716789144578
'100025',2014,0.210373066149361
'100026',2014,0.245699207391536
'100028',2014,0.550746665042061
'100029',2014,0.144504265519229
'100030',2014,0.197099031408158
'100032',2014,0.137196291516282
'100034',2014,0.249408401454845
'100035',2014,0.201262050540383
'100038',2014,0.215552611738379
'100039',2014,0.280074647430476
'100040',2014,0.269455078740666
'100043',2014,0.290847956657807
'100044',2014,0.225562527774874
'100045',2014,0.254101133441360
'100046',2014,0.185973758898877
'100047',2014,0.186847944215568
'100048',2014,0.670087868368253
'100049',2014,0.244863377293315
'100050',2014,0.394609716660093
'100051',2014,0.238386423704605
'100052',2014,0.245703734477758
'100053',2014,0.141345604095863
'100054',2014,0.164316886412774
'100055',2014,0.246066928147474
'100057',2014,0.233771543651650
'100062',2014,0.213394543543410
'100063',2014,0.258678957671026
'100067',2014,0.245080397685784
'100068',2014,0.264264964464693
'100069',2014,0.201258813774095
'100070',2014,0.190672449169594
'100071',2014,0.162129934042772
'100072',2014,0.260794392059549
'100073',2014,0.239730304318407
'100075',2014,0.277953782947575
'100077',2014,0.142641834856274
'100079',2014,0.447103773509618
'100080',2014,0.120464321052617
'100081',2014,0.463104013658097
'100084',2014,0.314973029045148
'100086',2014,0.307444004411620
'100087',2014,0.282349780290689
'100088',2014,0.294142946068657
'100090',2014,0.294921349037297
'100092',2014,0.200817163101073
'100093',2014,0.268387893750414
'100099',2014,0.148932154620969
'100102',2014,0.303827766058125
'100105',2014,0.436254694397260
'100106',2014,0.639211810795011
'100107',2014,0.187530687340728
'100109',2014,0.205407890993258
'100110',2014,0.111277793703697
'100113',2014,0.367076261472418
'100117',2014,0.306185987881165
'100118',2014,0.226647431541281
'100121',2014,0.204666762053806
'100122',2014,0.119126881991895
'100124',2014,0.226147039630936
'100125',2014,0.319236578874161
'100126',2014,0.136339344834998
'100127',2014,0.260160924637655
'100128',2014,0.190760860592626
'100130',2014,0.446935432561179
'100131',2014,0.126490941916602
'100132',2014,0.269684219890946
'100135',2014,0.265119955073029
'100137',2014,0.116479530861047
'100140',2014,0.370607720868178
'100142',2014,0.739656084539396
'100150',2014,0.256248618509253
'100151',2014,0.440976706567719
'100154',2014,0.264438056333002
'100156',2014,0.200302251795201
'100157',2014,0.232976087605617
'100161',2014,0.145224241215904
'100166',2014,0.152760971228304
'100167',2014,0.141031564805059
'100168',2014,0.422315791388056
'100173',2014,0.238191126000368
'100175',2014,0.529004367802455
'100176',2014,0.220473652572020
