DXCCSID,Region,Discharges,DischargesStdErr,MeanCharges,MeanChargesStdErr,MeanCost,MeanCostStdErr,MeanLOS,MeanLOSStdErr,MedianCharges,MedianCost,MedianLOS
44 ,2,9889.99045,484.4619041,52689.52436,3377.620241,17555.02347,1162.384837,5.164395079,0.215320295,31927,10841.144,3
44 ,3,16900.00733,584.2271037,53641.02445,3094.640621,15599.47578,1024.637081,5.406033792,0.207555756,30217,8811.576,3
44 ,4,9520.015237,398.4007973,77463.90723,5890.339053,21249.76,1658.856536,5.069852964,0.26466303,43213,12650.066,3
45 ,0,163390.0236,9115.179141,49373.21202,1409.390032,14761.64866,403.4597029,5.409633324,0.083528205,28679,8865.162,4
45 ,1,30774.98262,2886.601135,52504.35565,2858.158662,14151.81212,613.3745754,5.322503835,0.175672227,30641,8419.311,4
45 ,2,33760.02941,3063.199345,42776.14959,2130.323194,14586.44315,768.4762705,5.173429335,0.142890396,25325,8739.39,4
45 ,3,65499.96777,7652.960554,43699.16815,1829.513332,13555.66182,812.8715282,5.335267587,0.147189207,26264,8408.62,4
45 ,4,33355.04381,2608.261719,65169.22557,4567.593038,18079.81411,905.7000249,5.875128607,0.186205514,36447,10740.57,4
46 ,0,120335.0387,2411.035884,32451.16711,494.6273114,8962.921252,111.6734618,2.274778952,0.015438299,26635,7634.676,2
46 ,1,26149.96854,1186.920362,29519.27052,1158.518688,8216.052675,202.131542,2.275144558,0.037248687,23668,7105.713,2
46 ,2,21014.97737,835.2919569,28272.83505,606.6880867,9732.951417,367.1772068,2.297239955,0.040071449,25053,8325.276,2
46 ,3,46020.0451,1606.303895,30624.75489,673.8222137,8166.850897,128.1015813,2.362677728,0.023924518,25265,7032.462,2
46 ,4,27150.04766,1061.31486,42222.93645,1321.507604,10577.31065,276.589428,2.108103262,0.026531883,35373,9008.846,2
47 ,0,133485.0194,3092.547163,57411.64687,1128.738123,16256.58276,247.5650251,4.468994799,0.038047757,39121,11567.752,3
47 ,1,27784.98352,1594.421608,57131.18846,3084.517574,15599.608,593.8951383,4.314379371,0.084640562,36629,10880.892,3
47 ,2,28514.99797,1322.815503,48027.60533,1299.602725,15839.18821,402.6707688,4.268280549,0.062167943,35599,11826.048,3
47 ,3,48799.99636,1917.75377,53228.91695,1298.163582,14885.13736,343.0076936,4.779942161,0.070153065,37873,10925.877,3
47 ,4,28385.04151,1262.555867,75683.89635,3156.726409,19998.02252,674.409221,4.287827593,0.079163723,50481,13687.528,3
48 ,0,37860.01468,877.8574811,29863.74234,603.6928888,8444.11999,156.113911,2.714436456,0.057831781,22683,6589.143,2
48 ,1,8809.998723,546.1316497,28771.04913,1437.232545,7961.088994,394.4778863,2.63904665,0.119023788,20768,6010.308,1
48 ,2,7749.998142,346.2181599,25855.52323,860.2381295,8794.471799,295.274438,2.744998093,0.090055868,20287,7003.776,2
48 ,3,12895.00572,444.7694067,28912.04577,871.8076272,7930.694959,201.2285942,3.031102644,0.126703451,22231,6193.236,2
48 ,4,8405.012091,393.302859,36765.20255,1613.939819,9565.298032,388.7817395,2.280785121,0.081536887,28462,7463.537,1
49 ,0,19180.00777,693.0847634,14084.88569,479.662378,4304.433195,126.5943725,2.432785623,0.043992885,9830,3164.645,2
49 ,1,3604.992806,309.8446117,17027.38083,1245.893606,4529.429796,241.2981112,2.511790961,0.095802653,12204,3489.57,2
49 ,2,4939.990767,313.6622098,11878.34292,514.5947127,4414.744871,193.7662911,2.468622051,0.089863187,9018,3201.462,2
49 ,3,7605.013271,460.6355689,11933.0632,482.4410238,3612.148641,160.3948919,2.357285217,0.069538144,8646,2761.248,2
49 ,4,3030.010927,271.6499525,19627.77541,2057.119103,5652.678304,515.9436345,2.46942228,0.105248375,13527,4024.944,2
50 ,0,528030.2822,5451.714493,33900.11537,423.5159823,9360.915709,85.57195209,4.601903289,0.025090937,19926,5952.3,3
50 ,1,98719.86733,2415.306039,38776.9838,1299.905363,10335.32565,213.383686,5.190650325,0.063550536,21814,6561.32,3
50 ,2,111584.8455,2225.737257,27109.27256,577.7181181,8983.772412,189.6370604,4.204294857,0.047894461,16702,5714.014,3
50 ,3,218925.2931,3690.468553,30534.22464,548.0784679,8313.611224,111.761698,4.670382852,0.037893536,18415,5358.4,3
50 ,4,98800.2762,2305.216514,44554.99836,1160.58448,11239.38027,233.1117381,4.311081584,0.061129915,27204,7212.06,3
51 ,0,55735.01259,818.2944327,33182.48923,673.493836,9182.057715,159.3767517,4.54361053,0.049907469,21689,6582.232,3
51 ,1,11649.98688,459.9927078,37434.25375,1798.66153,10193.36037,469.8885079,4.964377632,0.14795886,23076,6970.8,4
51 ,2,12689.987,389.8472495,25504.44229,764.7029011,8472.512487,222.16194,4.245863855,0.088438707,18128,6312.332,3
51 ,3,20305.01649,449.6782454,29836.68132,700.968223,8053.942441,146.6711459,4.702562081,0.072137429,20421,6014.64,4
51 ,4,11090.02222,322.2127947,44092.45647,2207.068997,11098.03312,492.9875565,4.151486935,0.103375466,29956,7832.376,3
52 ,0,11120.0031,334.046816,41680.73907,1310.433796,12255.36937,358.2406701,7.398303634,0.215148064,24641,7691.045,5
52 ,1,2084.998991,139.1213656,48263.36285,3267.362768,13325.06946,729.2616152,8.294970429,0.518095158,28062,9004.05,5
52 ,2,2784.996579,176.9596228,32482.63577,1975.874182,10959.54767,548.5239915,6.249553945,0.268767525,20674,7131.12,5
52 ,3,4165.004007,192.6951802,39704.77243,2162.20284,11763.4466,690.9066123,7.724756567,0.408337702,23274,7096.312,5
52 ,4,2085.003519,154.2283384,51486.78578,3431.963745,13934.11353,789.615425,7.384683023,0.492178857,31832,9527.168,5
53 ,0,924.9959469,81.72254262,27931.24804,2630.598272,9222.926588,683.2095479,3.951352174,0.239126919,18498,6449.766,3
53 ,1,139.9993867,26.64805544,35028.77107,5528.15365,9556.734799,1272.918971,4.500007286,0.722964522,27725,7524.125,4
53 ,2,294.996729,56.27918015,18698.65306,2944.964856,9036.162277,929.2226365,3.949155507,0.370889844,12710,7492.594,3
53 ,3,315.0002494,42.39822974,32740.98329,5646.382191,9943.06293,1570.65088,4.206346206,0.471141972,20625,5571.594,3
53 ,4,174.9995819,31.67805406,28721.85662,4115.880371,7801.317378,943.7027721,3.057141164,0.326740971,20543,5936.927,2
54 ,0,17604.99915,361.8470538,22839.70534,526.4046637,6597.136146,116.7452942,3.918180915,0.058078742,15884,4930.38,3
54 ,1,4679.993137,192.3328206,25541.17666,1124.0926,6987.981428,243.906395,4.150639344,0.108966451,17142,5088.105,3
54 ,2,4214.99415,186.3467292,18357.25015,611.1848854,6146.69811,185.6043568,3.703440999,0.105363355,14524,4822.818,3
54 ,3,5855.001907,204.3472337,20506.61372,729.5182592,6019.520812,170.7856365,4.137607739,0.114369535,14207,4479.716,3
54 ,4,2855.009961,132.1305455,30222.96475,1979.45045,7897.388622,407.6709358,3.404549183,0.128858738,21400,5807.778,3
55 ,0,407445.1862,4159.083269,21210.0283,236.1084028,6088.427297,52.22668723,3.354856501,0.018655487,13966,4357.917,2
55 ,1,77214.86269,1895.031214,23946.84626,766.5786792,6668.391344,133.3663074,3.612964121,0.04806279,14647,4706.835,3
55 ,2,93624.76481,1776.90125,16976.698,290.6780889,6042.34772,111.5786663,3.260188584,0.031679129,11897,4385.656,3
55 ,3,165530.347,2791.02555,19371.57444,300.8624067,5391.019212,74.0315396,3.42001992,0.032660021,13118,3896.806,3
55 ,4,71075.21177,1661.213011,28289.38709,646.2192648,7196.471486,118.2773955,3.047417597,0.035854602,19559,5257.008,2
56 ,0,12200.005,1132.96835,87920.43432,8397.387795,26163.32245,1194.746273,10.06557429,0.254018948,54397,18769.53,9
56 ,1,2244.999239,467.6781651,0,0,26005.76284,3244.286973,10.06681521,0.703978069,0,18140.022,8
56 ,2,2990.006143,490.5265302,66977.64572,4672.436684,24055.55417,1765.626869,9.481602953,0.404445477,48449,17327.232,8
56 ,3,4179.995975,758.1865926,65853.60745,5264.859776,21438.56579,1540.656334,9.5311002,0.418386002,43168,14478.888,8
56 ,4,2785.003639,499.430907,126204.9863,14686.38337,35830.83792,2396.49001,11.49372021,0.444656619,91745,28991.42,11
57 ,0,1965.001987,124.844036,111193.8097,19011.34086,36785.2872,6836.839333,10.58524583,1.348759633,31660,9335.823,4
57 ,1,305.0000861,49.74828363,120198.9078,30914.72465,0,0,15.22950163,4.132895079,35241,0,4
57 ,2,429.9998943,53.14281949,0,0,0,0,0,0,0,0,0
57 ,3,770.0001807,80.14120554,0,0,0,0,9.76624848,2.238905102,0,0,4
57 ,4,460.0018261,62.16405316,0,0,39560.9808,11630.86856,9.152170892,1.60381382,0,13573.38,4
58 ,0,192275.0231,5960.376581,43507.94949,837.8486561,12480.9041,297.5969938,3.243635089,0.057892936,35089,10368.912,2
58 ,1,45769.91615,2417.311358,40748.35515,1616.93527,11551.96247,331.1244919,3.326416366,0.106083494,30716,9644.304,2
58 ,2,39689.99806,2189.665624,36765.07226,1101.062194,12598.32767,359.7363812,3.43945931,0.118200054,30281,10690.008,2
58 ,3,70345.06882,4157.06523,43215.98976,1542.159721,12098.33127,702.3087861,3.097539831,0.098411413,36677,10299.3,2
58 ,4,36470.04004,2758.055096,56145.0194,2175.47034,14498.56701,574.7758274,3.208392839,0.139019828,44230,11370.88,2
59 ,0,215955.0378,2379.835851,28648.3811,469.2902732,8068.988425,145.6783403,3.610846697,0.030155762,17702,5308.875,2
59 ,1,44079.91087,1150.211835,31453.71444,1019.733386,8450.340785,182.383409,3.889291728,0.059775932,19248,5819.1,3
59 ,2,45044.91188,1045.315638,25018.35281,1254.669281,8766.011888,527.8097839,3.62848436,0.072942174,15775,5618.424,3
59 ,3,90045.12828,1524.819921,25490.18438,571.7138084,6978.010185,162.0909137,3.543887684,0.041800717,16211,4716.576,2
59 ,4,36785.0868,960.6616665,37826.77443,1332.953444,9543.064022,354.8696585,3.419384412,0.087402659,23511,5991.361,2
60 ,0,38860.00013,713.2975644,25520.76585,412.9429461,7599.814891,100.0991311,3.562403487,0.041082884,17934,5829.274,3
60 ,1,7789.990834,314.5009706,26952.0339,1035.599375,8332.191658,246.0339584,3.843389319,0.093581007,17888,6413.374,3
60 ,2,9534.980573,329.4408302,23451.61753,817.1879621,8185.550041,231.0097247,3.718932981,0.09130512,16336,6261.64,3
60 ,3,15400.01443,491.3346773,23894.91172,617.0862121,6607.552429,131.4318946,3.535713232,0.063466386,17163,5076.352,3
60 ,4,6135.014295,244.829592,31072.14638,1004.587905,8327.6327,236.1679963,3.029339945,0.083992658,23469,6534,2
61 ,0,89075.10177,3195.177918,27903.30812,691.3043496,7858.855254,169.0757425,5.028686414,0.068055996,18173,5387.037,4
61 ,1,19785.01324,1748.161168,34118.44453,2001.822861,8649.21763,364.4687279,5.223150808,0.161447605,21663,5918.52,4
61 ,2,17475.02957,1549.422803,22970.94474,1083.003394,7526.990902,376.9535197,4.741057426,0.1456588,16976,5532.435,4
61 ,3,44405.04787,2086.940343,23925.6177,651.6389104,6938.975486,175.1089947,4.921949892,0.085077809,16500,4933.226,4
61 ,4,7410.011099,630.1297007,48121.20983,3061.976538,12449.1925,1095.531797,5.82725707,0.293292579,30856,7661.256,4
62 ,0,36025.01617,637.1543714,55633.54888,2050.62317,16246.05104,632.7494134,4.379511051,0.070744464,25652,7630.194,3
62 ,1,7114.994792,268.8651957,59071.2848,5870.509539,16549.4649,1692.612538,4.442025522,0.150819993,27251,8380.197,3
62 ,2,7564.997948,284.8028969,46448.96269,3290.376964,15781.51398,1285.824578,4.146068855,0.132561987,22892,7796.724,3
62 ,3,14065.00825,415.2744402,50317.85478,2316.974231,14783.52698,788.5979246,4.538050169,0.119106615,23496,6611.536,3
62 ,4,7280.015181,283.0400126,72928.42914,6302.369595,19457.60501,1754.860902,4.254805035,0.169627011,32617,8577.75,3
63 ,0,65315.003,2083.712195,40981.83451,1338.646831,12519.20402,486.1988869,5.415664133,0.074771204,23745,7434.11,4
63 ,1,13004.98828,1013.824951,45203.92188,2433.208496,13147.27716,707.4792052,5.801614103,0.185775942,26556,8005.626,4
63 ,2,15139.98673,784.5385298,37782.09557,4095.069611,13303.40307,1640.353684,5.387715354,0.218455527,20603,7226.946,4
63 ,3,25245.01056,1521.149598,35568.39774,1345.619026,10858.4276,623.7593356,5.335445347,0.086391904,22228,6619.324,4
63 ,4,11925.01743,620.1763274,52813.77056,3376.153995,14541.55043,711.6923881,5.19999914,0.122615252,31247,8941.632,4
64 ,0,5324.999036,174.9128905,56782.58385,3576.352137,17009.77385,1075.588838,6.232861367,0.338575277,32328,9966.33,4
64 ,1,1039.9981,76.61928906,58975.9093,4975.79103,17570.93325,1620.750779,6.600959333,0.482410523,34992,10807.996,5
64 ,2,1329.997752,81.98625888,61362.24687,11009.40652,19769.01646,3244.891692,6.59399131,0.891930157,29124,10140.756,4
64 ,3,2120.001594,116.8989617,52130.4403,4583.956521,15372.23524,1421.956532,6.419803385,0.573497486,30511,9028.173,4
64 ,4,835.0015898,65.85506751,58735.85086,6267.456873,16112.71174,1725.934398,4.724552174,0.364665003,36874,10023.625,3
76 ,0,34675.00829,640.9817597,38262.34845,1186.211495,10982.83556,313.9377799,5.012115566,0.091685764,21770,6559.83,3
76 ,1,5854.997506,240.6608526,40324.31546,3384.717149,10720.67144,449.4220538,4.953033726,0.139253112,22476,6813.38,3
76 ,2,6954.990554,253.1434636,31924.57476,1794.486146,11267.66183,733.1957266,4.904390568,0.191355018,18650,6450.174,3
76 ,3,14530.00584,470.314963,33906.69788,1615.171046,9721.786469,507.2051567,5.107401198,0.174323317,19706,5743.845,3
76 ,4,7335.014387,260.1195739,51876.03197,3323.706585,13576.01692,775.8480376,4.972732685,0.150363826,30994,8324.356,3
77 ,0,10270.00499,274.1744022,88720.30183,3407.388625,25746.7938,1035.817708,9.878767879,0.306654514,48082,14229.152,6
77 ,1,1945.000202,128.328362,95257.56316,7670.131834,25754.48159,1792.308421,9.832900814,0.44911448,57766,15160.6,7
77 ,2,2204.999044,115.7086066,65843.65032,4840.349255,21240.18081,1303.867602,8.888892089,0.592729581,40430,13600.452,6
77 ,3,4035.002126,167.9818317,80993.84868,5236.938264,24235.67266,1901.631845,9.805440123,0.462000618,44588,12604.036,6
77 ,4,2085.003623,130.7557146,124667.4101,9959.817807,34125.64683,2803.144239,11.11030736,0.958046442,63871,17506.635,6
78 ,0,9295.004478,288.0263209,107872.8584,3121.61282,29819.7521,859.411814,11.54222375,0.305085799,70949,21072.186,8
78 ,1,1520.000212,112.717592,111040.3934,7519.439032,29571.70096,1878.17521,12.30921107,0.891574831,73552,20883.904,8
78 ,2,1950.00064,124.8724857,86985.9472,4851.638618,29716.63161,2651.857978,9.948722652,0.476138287,59356,19897.272,8
78 ,3,3530.00191,193.1551095,99243.30068,4588.588283,26416.0206,1028.079575,12.19546325,0.564629375,67245,19415.808,8
78 ,4,2295.001716,131.7265046,138398.4316,7976.272388,35728.94892,1664.228422,11.38343111,0.500055529,90009,25634.7,8
79 ,0,12204.99826,429.8389546,39455.32027,1587.500484,11109.55924,398.6023192,4.34730009,0.223140199,25499,7158.074,3
79 ,1,3014.993514,176.0911967,38138.38718,2860.646173,10540.12929,691.3148102,4.706466362,0.29753546,25589,7192.944,3
79 ,2,3020.000153,200.3745539,30758.67752,2301.164486,9857.756671,627.6244046,3.85926664,0.191616424,19261,6483.47,3
79 ,3,4030.003122,287.5915602,36954.25841,2436.217763,10237.58866,677.6749432,4.207996539,0.488140707,25892,6582.06,3
79 ,4,2140.001465,175.7684555,59295.12776,5545.616175,15569.75234,1320.578879,4.793441263,0.72175264,42416,10766.371,2
80 ,0,23275.00846,598.8251659,30826.46876,780.6860561,8417.818532,159.2080226,4.558493828,0.096992507,21780,6343.412,4
80 ,1,5494.993753,260.1585288,36611.33732,2306.034091,9170.05601,363.9074686,4.701548632,0.169737877,24241,7035.67,4
80 ,2,6120.005209,416.6673965,24889.01074,1159.189135,7894.587845,307.86047,4.303104271,0.131721991,18538,6067.352,3
80 ,3,8025.001044,283.951821,27132.98566,894.1328468,7564.108721,232.850046,4.445134972,0.106371634,20279,5781.12,4
80 ,4,3635.008456,191.4908963,40300.50764,1735.885373,10106.84954,434.7609772,5.024893362,0.46597175,31299,7636.332,3
81 ,0,44295.0121,1192.835013,48024.58544,1282.352209,13687.15514,365.0192528,5.147645641,0.108907528,29295,8593.704,3
81 ,1,8744.994879,449.5114753,50059.81608,3545.582126,14278.65578,1004.351791,5.689537231,0.306117963,28828,9085.433,3
81 ,2,10350.00103,527.7034884,38247.28462,1796.51684,12711.3933,684.4791898,4.782127608,0.166144452,23914,8196.705,3
81 ,3,16715.00813,763.7886389,45117.96528,1651.154876,12533.75626,462.8464981,5.06790093,0.132268042,28734,8131.956,3
81 ,4,8485.008055,599.1249826,64108.75818,4018.772119,16673.09164,1094.404804,5.192101264,0.333960936,37854,10014.599,3
82 ,0,8370.00299,378.5846326,47578.62531,2616.788607,15076.64818,1034.642767,6.380851641,0.858305635,30415,9008.645,3
82 ,1,1169.998597,106.4470526,58841.33071,7245.624104,17127.66364,2064.161348,5.594024809,0.600671402,37014,12064.644,3
82 ,2,2134.998112,283.3433357,41841.32588,5692.241286,15800.23825,2515.572317,4.489455104,0.358100368,29021,9464.84,3
82 ,3,3225.001307,176.4471505,39036.51785,1910.384013,11217.46967,599.5201559,4.184779999,0.23642179,26919,7414.68,3
82 ,4,1840.004974,143.4514072,63232.32703,8282.908908,20125.4982,3274.296527,12.97265246,3.692409365,36760,9460.009,3
83 ,0,289315.113,6720.31051,29691.07294,651.9554309,8284.205067,173.4080979,3.47458856,0.030758393,17995,5282.24,2
83 ,1,65929.95176,2969.261866,32053.05225,1938.17709,8680.626352,545.6258356,3.612392303,0.067539848,18435,5478.912,2
83 ,2,64230.00073,2882.743884,24380.84603,1062.442209,7983.835259,272.2881114,3.354690719,0.065076978,15669,5287.856,2
83 ,3,108875.0652,4838.594993,27092.65237,813.6658329,7378.514362,205.4255806,3.522861999,0.052360044,17101,4791.358,2
83 ,4,50280.09521,2150.312423,39138.45955,1507.030914,10173.31063,360.8998356,3.342581054,0.064306816,23801,6286.42,2
84 ,0,79885.00241,2135.07587,21931.28771,403.6497921,6003.418286,100.7963311,2.767320337,0.087988306,17250,5019.6,2
84 ,1,15869.98199,797.85426,23372.486,1038.7047,6045.000918,152.5712089,2.570258609,0.090676958,17575,5014.184,2
84 ,2,20144.98752,1453.519742,19592.04755,1119.944784,6367.700496,323.7875452,3.069496026,0.311031107,16026,5274.36,2
84 ,3,31495.00781,1222.456927,20155.61016,465.6476092,5347.639089,76.71649586,2.755540592,0.051212373,16122,4602.936,2
84 ,4,12375.02509,561.1211725,28540.68438,859.9174421,7075.605099,182.3206504,2.557978909,0.071673545,23330,5860.61,2
85 ,0,19230.01625,396.2187322,39672.16644,1644.490472,11275.40659,389.9819643,5.177774497,0.24229669,19653,6115.34,3
85 ,1,3130.000375,141.0945374,39754.891,3146.135937,11332.48978,682.6826721,5.313099477,0.414782725,20220,6374.204,3
85 ,2,4449.990968,178.1782025,27028.90314,2047.444339,9318.030231,586.532579,4.097750375,0.238423702,15105,5803.222,3
85 ,3,6470.012562,231.9672559,34655.37774,1929.946028,10181.95153,488.2396401,5.110506008,0.241827411,17456,5658.727,3
85 ,4,5180.012342,226.9919285,58032.10442,5026.312029,14518.43539,1179.2588,6.111446388,0.780224358,28026,7088.58,3
86 ,0,204.9998446,35.52881773,20502.06449,2044.793461,5505.329081,509.2769892,2.105254733,0.265723035,17784,5388.032,2
86 ,1,0,0,0,0,0,0,0,0,0,0,0
86 ,2,0,0,0,0,0,0,0,0,0,0,0
86 ,3,0,0,21533.67608,2900.350425,6360.112002,856.6369064,2.615392696,0.485712574,18317,5388.032,2
86 ,4,0,0,0,0,0,0,0,0,0,0,0
87 ,0,3974.997321,232.8903147,40524.35136,5184.32154,10855.63677,1113.345011,3.947163149,0.395970331,21636,6194.172,2
87 ,1,1104.998781,159.8917217,55479.79929,14532.73878,12344.15324,2080.413846,4.837084205,0.975081876,24060,6291.09,2
87 ,2,924.9965919,96.34667937,26236.0001,2779.467189,9541.466863,1074.807254,3.643250698,0.517196748,18464,6568.814,2
87 ,3,1220.000969,97.51363702,33383.81219,5444.799587,8627.165774,1009.136398,3.475405218,0.469579478,20809,5761.908,2
87 ,4,725.0009792,99.40293762,0,0,0,0,0,0,0,0,0
88 ,0,785.0003769,90.6499336,24705.53491,1797.30149,6949.855793,491.6550498,3.171977096,0.451200397,18017,5444.544,2
88 ,1,245.0001815,72.05224647,27841.76376,2572.992095,7025.635017,794.2094748,0,0,22097,5335.74,0
88 ,2,154.9998652,30.86909077,22237.86058,4248.978627,7704.711255,1362.470078,3.193556232,0.484349711,12810,6230.952,2
88 ,3,215.000083,33.95609619,20510.82875,3625.699009,5964.384059,784.0451988,2.813956151,0.379388705,16025,5459.616,2
88 ,4,170.0002472,30.3309579,27776.14009,4130.293897,7473.959634,1224.541607,1.911763275,0.241622385,17572,5690.982,1
89 ,0,6350.000859,191.9777462,23318.76899,907.5373529,6409.876331,203.1394365,2.51379214,0.079975909,17977,5337.32,2
89 ,1,1669.998124,104.8059751,24440.17626,1322.923844,6717.403615,263.7491026,2.778443401,0.174426904,18386,5692.544,2
89 ,2,1524.999779,87.2561732,21608.38137,3121.337164,6587.561103,702.069881,2.590169328,0.197585379,15608,5284.209,2
89 ,3,2215.001514,114.5464824,20575.16363,883.8902192,5440.08844,183.7922636,2.366517161,0.103838822,17266,4698.67,2
89 ,4,940.0014415,71.67026049,30610.36467,1600.02784,7890.135421,438.5339969,2.265958075,0.171376994,25543,6442.281,2
90 ,0,18490.00725,524.9699733,22661.94858,570.1270168,6623.713284,162.7812979,3.68523562,0.059360845,15041,4699.956,3
90 ,1,4384.997009,286.5743667,25526.92997,1283.15419,7048.477588,307.5715591,3.893958848,0.113248862,17222,5129.862,3
90 ,2,3999.999244,225.011233,17994.96228,757.8554552,6257.232073,275.0681734,3.467502091,0.106163445,12823,4669.092,3
90 ,3,6830.005179,330.2992647,20399.9934,832.9976256,5964.480736,259.1434256,3.70936889,0.09486453,13772,4084.542,3
90 ,4,3275.005819,183.6870871,29438.87667,1647.193035,7944.547744,496.1931726,3.62137401,0.182440776,19977,5472.372,3
91 ,0,7455.002776,291.9192055,27611.74279,883.2347653,7791.062804,238.4168659,3.014102857,0.090681776,20040,5800.23,2
91 ,1,1709.9992,143.9826017,29028.53364,1737.559881,7824.266207,376.3991162,3.06140113,0.15648246,20952,6702.834,2
91 ,2,1620.002391,123.5566383,22281.06733,1366.579784,7442.303337,489.7072761,2.929014402,0.151503926,17060,5694.715,2
91 ,3,2689.999806,184.4217855,26584.10983,1618.354948,7461.574384,457.3795812,3.28544686,0.196988261,18529,5150.27,2
91 ,4,1435.001378,123.3215111,33758.98499,2049.847127,8774.164601,545.6257761,2.547038228,0.137489711,25183,6499.564,2
92 ,0,11340.00365,389.7625466,21308.54458,678.840497,6087.676871,175.568965,3.009292118,0.070384717,12806,4062.114,2
92 ,1,1984.994919,154.3404992,21771.40376,1645.349842,6114.358982,457.2519766,2.906802218,0.144991516,12839,4004.955,2
92 ,2,2374.998035,175.1114062,18482.37207,1038.894547,6533.331603,372.0867948,2.894738327,0.111496402,11939,4552.464,2
92 ,3,4890.003539,265.4723937,20255.28903,1123.798766,5452.999067,267.2011243,3.110308014,0.130860613,11731,3501.924,2
92 ,4,2090.007158,164.1775156,26466.32288,1575.482596,7103.561924,384.1519566,3.002392385,0.127875101,18839,5117.627,2
93 ,0,63139.99064,1073.674665,20039.42973,262.870516,5431.767988,46.44111842,2.304667814,0.019848788,16493,4715.75,2
93 ,1,17844.971,640.1883049,20295.33945,629.7814531,5611.140356,98.70855409,2.477444447,0.044028839,15653,4932.828,2
93 ,2,15109.96675,467.0166717,16434.48083,372.7846192,5388.95734,91.43998976,2.296492509,0.040580226,13929,4691.917,2
93 ,3,20540.03297,622.5352447,19812.33707,418.8757949,4962.52919,71.51443894,2.297777971,0.031099365,16966,4332.944,2
93 ,4,9645.019923,370.5152068,25769.33652,594.1801136,6191.521659,120.4502319,2.012441695,0.039361854,22109,5402.277,2
94 ,0,7824.998753,260.6324106,25819.79467,983.1061153,7547.00921,300.5046172,2.975704077,0.064108328,15575,4681.698,2
94 ,1,1924.996368,143.9588477,29369.0348,2292.864607,8417.531945,661.9968534,3.059741642,0.136872518,17550,5098.32,2
94 ,2,1729.997897,115.2210241,22041.47771,1908.533187,7736.393012,698.5100551,2.832371681,0.11270594,12593,4487.184,2
94 ,3,2875.001489,155.6796668,23516.656,1383.154114,6591.319439,412.1160492,3.207317863,0.120599638,14426,4092.74,2
94 ,4,1295.002998,98.45334207,30553.77545,2556.427752,8154.471695,744.0776122,2.528956713,0.118926931,20369,5466.54,2
95 ,0,259490.0059,3744.14336,38735.33517,622.551365,10926.43806,141.9614445,4.549372839,0.040385437,23171,6774.64,3
95 ,1,52929.93032,1742.933551,41404.86065,1739.690727,11307.87131,347.0997342,4.787644827,0.086337638,24077,7044.506,3
95 ,2,62049.96083,1977.183676,30831.4168,768.1489003,10163.48193,214.3354164,4.28826028,0.089878056,19813,6644.364,3
95 ,3,94935.03667,2232.085717,36086.4527,841.7085335,10054.93479,213.164647,4.613785611,0.056483841,21944,6181.632,3
95 ,4,49575.07806,1445.451557,51131.53563,1761.901029,13225.49719,405.9147498,4.498488269,0.109291455,30829,8070.57,3
96 ,0,114740.0293,4356.12048,153156.9607,3180.080123,41378.81219,519.4012781,8.341876015,0.093449295,122407,35973.588,6
96 ,1,26429.99791,2239.539947,152037.3082,7316.840975,39376.41841,1208.434083,8.919980261,0.220344325,119522,33723.668,7
96 ,2,27630.00717,2739.914963,129084.5128,4900.953995,40676.34339,721.3888533,8.114190595,0.189893793,109660,35596.546,6
96 ,3,38465.00713,2027.449305,144047.0844,4103.44059,38481.25444,816.5536728,8.462428515,0.139065999,119501,34369.203,6
96 ,4,22215.01711,1530.542967,202591.3475,9435.889741,50261.82635,1477.036624,7.728561417,0.182235284,160904,43860.106,6
97 ,0,70945.0105,1344.219032,74127.55679,2021.106335,20570.24784,527.3681368,6.208330723,0.105840991,36729,10551.203,4
97 ,1,15509.98657,571.8315752,74748.55721,4023.837829,19668.83548,783.3821545,6.329466638,0.203813825,36049,10684.378,4
97 ,2,16674.99084,831.5152368,63078.05567,2797.767769,20404.4112,956.897112,5.730438559,0.21130954,33761,10810.586,4
97 ,3,25645.01429,705.4989782,68371.50732,2766.13547,19139.72103,853.6922744,6.678884246,0.191461551,34636,9463.44,4
97 ,4,13115.0188,539.2467501,100498.589,7464.394591,25001.67495,1768.726719,5.752569214,0.241876625,47929,12433.358,3
98 ,0,64960.02687,1212.187194,19911.08306,293.750318,5501.216613,59.17143567,2.391673564,0.023336066,15027,4385.808,2
98 ,1,14349.98918,632.8592603,20435.11881,829.1951095,5693.790471,141.8542938,2.552265097,0.052796225,14696,4539.238,2
98 ,2,14534.96901,538.5458966,16565.26462,358.6192362,5652.422326,118.4132031,2.381279452,0.049757098,13445,4565.943,2
98 ,3,27200.04685,797.7289551,19383.3988,422.2426042,4962.236656,74.19750622,2.381778308,0.035866733,14914,3997.988,2
98 ,4,8875.021828,377.4702385,26155.74124,771.4311507,6638.320637,196.3133052,2.178897589,0.055637702,20035,5178.051,2
99 ,0,240800.1154,3756.937664,43675.04527,1050.664764,11672.66494,260.0014204,4.7191269,0.038004289,24414,6755.372,3
99 ,1,41329.94215,1503.029545,49792.05983,2292.782958,12615.27502,454.4733115,5.319744483,0.098830546,27864,7566.912,4
99 ,2,50789.9844,1883.083857,36826.63572,1647.496465,11739.02419,483.838125,4.564876238,0.071918249,20824,6784.954,3
