StateCountyFips,CatID,CatVal,Year,Population
1049,4,1,2011,57748
1049,4,2,2011,1271
1049,4,3,2011,9964
1049,4,4,2011,222
1049,4,5,2011,878
1049,4,6,2011,1292
1051,0,0,2011,80162
1051,1,1,2011,18543
1051,1,2,2011,29788
1051,1,3,2011,21950
1051,1,4,2011,9881
1051,2,1,2011,39107
1051,2,2,2011,41055
1051,4,1,2011,59285
1051,4,2,2011,16755
1051,4,3,2011,2256
1051,4,4,2011,565
1051,4,5,2011,258
1051,4,6,2011,1043
1053,0,0,2011,38095
1053,1,1,2011,8589
1053,1,2,2011,13411
1053,1,3,2011,10268
1053,1,4,2011,5827
1053,2,1,2011,19638
1053,2,2,2011,18457
1053,4,1,2011,23244
1053,4,2,2011,12167
1053,4,3,2011,768
1053,4,4,2011,104
1053,4,5,2011,1274
1053,4,6,2011,538
1055,0,0,2011,104303
1055,1,1,2011,23590
1055,1,2,2011,34929
1055,1,3,2011,29233
1055,1,4,2011,16551
1055,2,1,2011,50470
1055,2,2,2011,53833
1055,4,1,2011,82229
1055,4,2,2011,15981
1055,4,3,2011,3673
1055,4,4,2011,730
1055,4,5,2011,377
1055,4,6,2011,1313
1057,0,0,2011,17182
1057,1,1,2011,3715
1057,1,2,2011,5267
1057,1,3,2011,5037
1057,1,4,2011,3163
1057,2,1,2011,8480
1057,2,2,2011,8702
1057,4,1,2011,14694
1057,4,2,2011,1997
1057,4,3,2011,240
1057,4,4,2011,52
1057,4,5,2011,47
1057,4,6,2011,152
1059,0,0,2011,31884
1059,1,1,2011,7781
1059,1,2,2011,11117
1059,1,3,2011,8144
1059,1,4,2011,4842
1059,2,1,2011,15893
1059,2,2,2011,15991
1059,4,1,2011,25197
1059,4,2,2011,1322
1059,4,3,2011,4830
1059,4,4,2011,76
1059,4,5,2011,131
1059,4,6,2011,328
1061,0,0,2011,26781
1061,1,1,2011,5845
1061,1,2,2011,8413
1061,1,3,2011,7743
1061,1,4,2011,4780
1061,2,1,2011,13065
1061,2,2,2011,13716
1061,4,1,2011,22539
1061,4,2,2011,2659
1061,4,3,2011,904
1061,4,4,2011,82
1061,4,5,2011,202
1061,4,6,2011,395
1063,0,0,2011,8921
1063,1,1,2011,2131
1063,1,2,2011,2601
1063,1,3,2011,2728
1063,1,4,2011,1461
1063,2,1,2011,4183
1063,2,2,2011,4738
1063,4,1,2011,1621
1063,4,2,2011,7143
1063,4,3,2011,83
1063,4,4,2011,15
1063,4,5,2011,13
1063,4,6,2011,46
1065,0,0,2011,15421
1065,1,1,2011,3679
1065,1,2,2011,4771
1065,1,3,2011,4521
1065,1,4,2011,2450
1065,2,1,2011,7300
1065,2,2,2011,8121
1065,4,1,2011,6147
1065,4,2,2011,8946
1065,4,3,2011,175
1065,4,4,2011,45
1065,4,5,2011,30
1065,4,6,2011,78
1067,0,0,2011,17412
1067,1,1,2011,3863
1067,1,2,2011,5315
1067,1,3,2011,5079
1067,1,4,2011,3155
1067,2,1,2011,8348
1067,2,2,2011,9064
1067,4,1,2011,11805
1067,4,2,2011,4888
1067,4,3,2011,434
1067,4,4,2011,63
1067,4,5,2011,62
1067,4,6,2011,160
1069,0,0,2011,102369
1069,1,1,2011,24707
1069,1,2,2011,34836
1069,1,3,2011,27671
1069,1,4,2011,15155
1069,2,1,2011,48970
1069,2,2,2011,53399
1069,4,1,2011,70008
1069,4,2,2011,26499
1069,4,3,2011,3163
1069,4,4,2011,887
1069,4,5,2011,400
1069,4,6,2011,1412
1071,0,0,2011,53291
1071,1,1,2011,11651
1071,1,2,2011,17095
1071,1,3,2011,15424
1071,1,4,2011,9121
1071,2,1,2011,26208
1071,2,2,2011,27083
1071,4,1,2011,47895
1071,4,2,2011,1860
1071,4,3,2011,1409
1071,4,4,2011,205
1071,4,5,2011,679
1071,4,6,2011,1243
1073,0,0,2011,658931
1073,1,1,2011,154906
1073,1,2,2011,239507
1073,1,3,2011,177177
1073,1,4,2011,87341
1073,2,1,2011,311688
1073,2,2,2011,347243
1073,4,1,2011,338682
1073,4,2,2011,276209
1073,4,3,2011,26478
1073,4,4,2011,9718
1073,4,5,2011,1610
1073,4,6,2011,6234
1075,0,0,2011,14311
1075,1,1,2011,3102
1075,1,2,2011,4279
1075,1,3,2011,4200
1075,1,4,2011,2730
1075,2,1,2011,6959
1075,2,2,2011,7352
1075,4,1,2011,12270
1075,4,2,2011,1642
1075,4,3,2011,192
1075,4,4,2011,12
1075,4,5,2011,25
1075,4,6,2011,170
1077,0,0,2011,92781
1077,1,1,2011,19881
1077,1,2,2011,31406
1077,1,3,2011,25655
1077,1,4,2011,15839
1077,2,1,2011,44371
1077,2,2,2011,48410
1077,4,1,2011,78952
1077,4,2,2011,9399
1077,4,3,2011,2224
1077,4,4,2011,731
1077,4,5,2011,341
1077,4,6,2011,1134
1079,0,0,2011,34117
1079,1,1,2011,7678
1079,1,2,2011,11276
1079,1,3,2011,9991
1079,1,4,2011,5172
1079,2,1,2011,16667
1079,2,2,2011,17450
1079,4,1,2011,26143
1079,4,2,2011,3972
1079,4,3,2011,645
1079,4,4,2011,66
1079,4,5,2011,1885
1079,4,6,2011,1406
1081,0,0,2011,143468
1081,1,1,2011,34552
1081,1,2,2011,64709
1081,1,3,2011,31012
1081,1,4,2011,13195
1081,2,1,2011,70881
1081,2,2,2011,72587
1081,4,1,2011,99786
1081,4,2,2011,32527
1081,4,3,2011,4931
1081,4,4,2011,3879
1081,4,5,2011,447
1081,4,6,2011,1898
1083,0,0,2011,85369
1083,1,1,2011,19898
1083,1,2,2011,30893
1083,1,3,2011,23942
1083,1,4,2011,10636
1083,2,1,2011,43205
1083,2,2,2011,42164
1083,4,1,2011,66741
1083,4,2,2011,11104
1083,4,3,2011,4827
1083,4,4,2011,1020
1083,4,5,2011,483
1083,4,6,2011,1194
1085,0,0,2011,11147
1085,1,1,2011,2713
1085,1,2,2011,3548
1085,1,3,2011,3195
1085,1,4,2011,1691
1085,2,1,2011,5216
1085,2,2,2011,5931
1085,4,1,2011,2838
1085,4,2,2011,8067
1085,4,3,2011,118
1085,4,4,2011,21
1085,4,5,2011,27
1085,4,6,2011,76
1087,0,0,2011,21182
1087,1,1,2011,4678
1087,1,2,2011,7980
1087,1,3,2011,5459
1087,1,4,2011,3065
1087,2,1,2011,9753
1087,2,2,2011,11429
1087,4,1,2011,3372
1087,4,2,2011,17110
1087,4,3,2011,373
1087,4,4,2011,77
1087,4,5,2011,33
1087,4,6,2011,217
1089,0,0,2011,340111
1089,1,1,2011,79866
1089,1,2,2011,123314
1089,1,3,2011,94606
1089,1,4,2011,42325
1089,2,1,2011,166615
1089,2,2,2011,173496
1089,4,1,2011,224546
1089,4,2,2011,81654
1089,4,3,2011,15925
1089,4,4,2011,8556
1089,4,5,2011,2307
1089,4,6,2011,7123
1091,0,0,2011,20692
1091,1,1,2011,4935
1091,1,2,2011,6485
1091,1,3,2011,5807
1091,1,4,2011,3465
1091,2,1,2011,9763
1091,2,2,2011,10929
1091,4,1,2011,9454
1091,4,2,2011,10630
1091,4,3,2011,357
1091,4,4,2011,64
1091,4,5,2011,34
1091,4,6,2011,153
1093,0,0,2011,30663
1093,1,1,2011,6527
1093,1,2,2011,9627
1093,1,3,2011,8834
1093,1,4,2011,5675
1093,2,1,2011,15240
1093,2,2,2011,15423
1093,4,1,2011,28227
1093,4,2,2011,1299
1093,4,3,2011,684
1093,4,4,2011,73
1093,4,5,2011,99
1093,4,6,2011,281
1095,0,0,2011,94166
1095,1,1,2011,23333
1095,1,2,2011,32125
1095,1,3,2011,24604
1095,1,4,2011,14104
1095,2,1,2011,46387
1095,2,2,2011,47779
1095,4,1,2011,78217
1095,4,2,2011,1817
1095,4,3,2011,11775
1095,4,4,2011,590
1095,4,5,2011,582
1095,4,6,2011,1185
1097,0,0,2011,412577
1097,1,1,2011,102167
1097,1,2,2011,145622
1097,1,3,2011,110314
1097,1,4,2011,54474
1097,2,1,2011,197897
1097,2,2,2011,214680
1097,4,1,2011,242580
1097,4,2,2011,142987
1097,4,3,2011,10450
1097,4,4,2011,7970
1097,4,5,2011,3385
1097,4,6,2011,5205
1099,0,0,2011,22760
1099,1,1,2011,5603
1099,1,2,2011,7080
1099,1,3,2011,6428
1099,1,4,2011,3649
1099,2,1,2011,10931
1099,2,2,2011,11829
1099,4,1,2011,12423
1099,4,2,2011,9427
1099,4,3,2011,245
1099,4,4,2011,88
1099,4,5,2011,254
1099,4,6,2011,323
1101,0,0,2011,232032
1101,1,1,2011,58164
1101,1,2,2011,88720
1101,1,3,2011,57290
1101,1,4,2011,27858
1101,2,1,2011,110300
1101,2,2,2011,121732
1101,4,1,2011,88895
1101,4,2,2011,126576
1101,4,3,2011,8427
1101,4,4,2011,4933
1101,4,5,2011,559
1101,4,6,2011,2642
1103,0,0,2011,119953
1103,1,1,2011,28184
1103,1,2,2011,41241
1103,1,3,2011,33319
1103,1,4,2011,17209
1103,2,1,2011,59061
1103,2,2,2011,60892
1103,4,1,2011,92514
1103,4,2,2011,14471
1103,4,3,2011,9334
1103,4,4,2011,784
1103,4,5,2011,933
1103,4,6,2011,1917
1105,0,0,2011,10373
1105,1,1,2011,2680
1105,1,2,2011,3385
1105,1,3,2011,2630
1105,1,4,2011,1678
1105,2,1,2011,4879
1105,2,2,2011,5494
1105,4,1,2011,3117
1105,4,2,2011,7015
1105,4,3,2011,133
1105,4,4,2011,41
1105,4,5,2011,19
1105,4,6,2011,48
1107,0,0,2011,19349
1107,1,1,2011,4391
1107,1,2,2011,5926
1107,1,3,2011,5697
1107,1,4,2011,3335
1107,2,1,2011,9218
1107,2,2,2011,10131
1107,4,1,2011,10809
1107,4,2,2011,7974
1107,4,3,2011,336
1107,4,4,2011,37
1107,4,5,2011,31
1107,4,6,2011,162
1109,0,0,2011,32915
1109,1,1,2011,7277
1109,1,2,2011,13788
1109,1,3,2011,7544
1109,1,4,2011,4306
1109,2,1,2011,15694
1109,2,2,2011,17221
1109,4,1,2011,18867
1109,4,2,2011,12031
1109,4,3,2011,779
1109,4,4,2011,601
1109,4,5,2011,191
1109,4,6,2011,446
1111,0,0,2011,22787
1111,1,1,2011,5322
1111,1,2,2011,7065
1111,1,3,2011,6478
1111,1,4,2011,3922
1111,2,1,2011,11067
1111,2,2,2011,11720
1111,4,1,2011,17147
1111,4,2,2011,4615
1111,4,3,2011,663
1111,4,4,2011,68
1111,4,5,2011,84
1111,4,6,2011,210
1113,0,0,2011,54572
1113,1,1,2011,13429
1113,1,2,2011,20165
1113,1,3,2011,14113
1113,1,4,2011,6865
1113,2,1,2011,26224
1113,2,2,2011,28348
1113,4,1,2011,28347
1113,4,2,2011,22473
1113,4,3,2011,2242
1113,4,4,2011,427
1113,4,5,2011,199
1113,4,6,2011,884
1115,0,0,2011,84398
1115,1,1,2011,19573
1115,1,2,2011,29905
1115,1,3,2011,23420
1115,1,4,2011,11500
1115,2,1,2011,42241
1115,2,2,2011,42157
1115,4,1,2011,73163
1115,4,2,2011,7548
1115,4,3,2011,1869
1115,4,4,2011,583
1115,4,5,2011,256
1115,4,6,2011,979
1117,0,0,2011,197936
1117,1,1,2011,49444
1117,1,2,2011,72750
1117,1,3,2011,53802
1117,1,4,2011,21940
1117,2,1,2011,96880
1117,2,2,2011,101056
1117,4,1,2011,157385
1117,4,2,2011,22229
1117,4,3,2011,11785
1117,4,4,2011,3933
1117,4,5,2011,472
1117,4,6,2011,2132
1119,0,0,2011,13478
1119,1,1,2011,3071
1119,1,2,2011,4730
1119,1,3,2011,3615
1119,1,4,2011,2062
1119,2,1,2011,6105
1119,2,2,2011,7373
1119,4,1,2011,3381
1119,4,2,2011,9868
1119,4,3,2011,118
1119,4,4,2011,41
1119,4,5,2011,20
1119,4,6,2011,50
1121,0,0,2011,81664
1121,1,1,2011,18826
1121,1,2,2011,28003
1121,1,3,2011,23080
1121,1,4,2011,11755
1121,2,1,2011,39720
1121,2,2,2011,41944
1121,4,1,2011,52458
1121,4,2,2011,25939
1121,4,3,2011,1750
1121,4,4,2011,344
1121,4,5,2011,234
1121,4,6,2011,939
1123,0,0,2011,41623
1123,1,1,2011,9042
1123,1,2,2011,12931
1123,1,3,2011,12190
1123,1,4,2011,7460
1123,2,1,2011,20152
1123,2,2,2011,21471
1123,4,1,2011,28760
1123,4,2,2011,11049
1123,4,3,2011,1109
1123,4,4,2011,213
1123,4,5,2011,132
1123,4,6,2011,360
1125,0,0,2011,197211
1125,1,1,2011,45771
1125,1,2,2011,84649
1125,1,3,2011,45252
1125,1,4,2011,21539
1125,2,1,2011,95586
1125,2,2,2011,101625
1125,4,1,2011,127358
1125,4,2,2011,58692
1125,4,3,2011,6205
1125,4,4,2011,2614
1125,4,5,2011,482
1125,4,6,2011,1860
1127,0,0,2011,66661
1127,1,1,2011,14684
1127,1,2,2011,21619
1127,1,3,2011,19241
1127,1,4,2011,11117
1127,2,1,2011,32452
1127,2,2,2011,34209
1127,4,1,2011,60043
1127,4,2,2011,4036
1127,4,3,2011,1381
1127,4,4,2011,227
1127,4,5,2011,240
1127,4,6,2011,734
1129,0,0,2011,17344
1129,1,1,2011,4247
1129,1,2,2011,5476
1129,1,3,2011,4995
1129,1,4,2011,2626
1129,2,1,2011,8551
1129,2,2,2011,8793
1129,4,1,2011,11335
1129,4,2,2011,4328
1129,4,3,2011,175
1129,4,4,2011,33
1129,4,5,2011,1294
1129,4,6,2011,179
1131,0,0,2011,11482
1131,1,1,2011,2972
1131,1,2,2011,3519
1131,1,3,2011,3223
1131,1,4,2011,1768
1131,2,1,2011,5428
1131,2,2,2011,6054
1131,4,1,2011,3075
1131,4,2,2011,8237
1131,4,3,2011,84
1131,4,4,2011,14
1131,4,5,2011,15
1131,4,6,2011,57
1133,0,0,2011,24327
1133,1,1,2011,5177
1133,1,2,2011,7496
1133,1,3,2011,7243
1133,1,4,2011,4411
1133,2,1,2011,11921
1133,2,2,2011,12406
1133,4,1,2011,22913
1133,4,2,2011,233
1133,4,3,2011,674
1133,4,4,2011,70
1133,4,5,2011,153
1133,4,6,2011,284
2013,0,0,2011,3172
2013,1,1,2011,366
2013,1,2,2011,1396
2013,1,3,2011,1225
2013,1,4,2011,185
2013,2,1,2011,2131
2013,2,2,2011,1041
2013,4,1,2011,446
2013,4,2,2011,226
2013,4,3,2011,406
2013,4,4,2011,1193
2013,4,5,2011,788
2013,4,6,2011,113
2016,0,0,2011,5504
2016,1,1,2011,773
2016,1,2,2011,2499
2016,1,3,2011,2024
2016,1,4,2011,208
2016,2,1,2011,3721
2016,2,2,2011,1783
2016,4,1,2011,1681
2016,4,2,2011,344
2016,4,3,2011,769
2016,4,4,2011,1681
2016,4,5,2011,807
2016,4,6,2011,222
2020,0,0,2011,295570
2020,1,1,2011,76228
2020,1,2,2011,118369
2020,1,3,2011,78577
2020,1,4,2011,22396
2020,2,1,2011,149803
2020,2,2,2011,145767
2020,4,1,2011,183579
2020,4,2,2011,15736
2020,4,3,2011,23275
2020,4,4,2011,30194
2020,4,5,2011,22433
2020,4,6,2011,20353
2050,0,0,2011,17416
2050,1,1,2011,6319
2050,1,2,2011,6260
2050,1,3,2011,3741
2050,1,4,2011,1096
2050,2,1,2011,9065
2050,2,2,2011,8351
2050,4,1,2011,2004
2050,4,2,2011,98
2050,4,3,2011,237
2050,4,4,2011,187
2050,4,5,2011,14148
2050,4,6,2011,742
2060,0,0,2011,1030
2060,1,1,2011,231
2060,1,2,2011,328
2060,1,3,2011,385
2060,1,4,2011,86
2060,2,1,2011,551
2060,2,2,2011,479
2060,4,1,2011,491
2060,4,2,2011,2
2060,4,3,2011,29
2060,4,4,2011,12
2060,4,5,2011,332
2060,4,6,2011,164
2068,0,0,2011,1855
2068,1,1,2011,408
2068,1,2,2011,604
2068,1,3,2011,688
2068,1,4,2011,155
2068,2,1,2011,1014
2068,2,2,2011,841
2068,4,1,2011,1626
2068,4,2,2011,17
2068,4,3,2011,49
2068,4,4,2011,21
2068,4,5,2011,67
2068,4,6,2011,75
2070,0,0,2011,4975
2070,1,1,2011,1619
2070,1,2,2011,1693
2070,1,3,2011,1298
2070,1,4,2011,365
2070,2,1,2011,2564
2070,2,2,2011,2411
2070,4,1,2011,918
2070,4,2,2011,18
2070,4,3,2011,116
2070,4,4,2011,40
2070,4,5,2011,3463
2070,4,6,2011,420
2090,0,0,2011,99192
2090,1,1,2011,25654
2090,1,2,2011,42061
2090,1,3,2011,24718
2090,1,4,2011,6759
2090,2,1,2011,52271
2090,2,2,2011,46921
2090,4,1,2011,72829
2090,4,2,2011,4540
2090,4,3,2011,6212
2090,4,4,2011,3026
2090,4,5,2011,6790
2090,4,6,2011,5795
2100,0,0,2011,2554
2100,1,1,2011,493
2100,1,2,2011,695
2100,1,3,2011,995
2100,1,4,2011,371
2100,2,1,2011,1301
2100,2,2,2011,1253
2100,4,1,2011,2085
2100,4,2,2011,15
2100,4,3,2011,59
2100,4,4,2011,19
2100,4,5,2011,236
2100,4,6,2011,140
2105,0,0,2011,2112
2105,1,1,2011,432
2105,1,2,2011,584
2105,1,3,2011,801
2105,1,4,2011,295
2105,2,1,2011,1130
2105,2,2,2011,982
2105,4,1,2011,994
2105,4,2,2011,10
2105,4,3,2011,80
2105,4,4,2011,15
2105,4,5,2011,806
2105,4,6,2011,207
2110,0,0,2011,32164
2110,1,1,2011,7491
2110,1,2,2011,11738
2110,1,3,2011,10146
2110,1,4,2011,2789
2110,2,1,2011,16309
2110,2,2,2011,15855
2110,4,1,2011,21624
2110,4,2,2011,340
2110,4,3,2011,1727
2110,4,4,2011,2132
2110,4,5,2011,3617
2110,4,6,2011,2724
2122,0,0,2011,56293
2122,1,1,2011,13240
2122,1,2,2011,17853
2122,1,3,2011,18570
2122,1,4,2011,6630
2122,2,1,2011,29404
2122,2,2,2011,26889
2122,4,1,2011,46477
2122,4,2,2011,328
2122,4,3,2011,1777
2122,4,4,2011,769
2122,4,5,2011,4037
2122,4,6,2011,2905
2130,0,0,2011,13593
2130,1,1,2011,3226
2130,1,2,2011,4710
2130,1,3,2011,4227
2130,1,4,2011,1430
2130,2,1,2011,6985
2130,2,2,2011,6608
2130,4,1,2011,8958
2130,4,2,2011,97
2130,4,3,2011,578
2130,4,4,2011,984
2130,4,5,2011,1843
2130,4,6,2011,1133
2150,0,0,2011,13872
2150,1,1,2011,3927
2150,1,2,2011,5242
2150,1,3,2011,3732
2150,1,4,2011,971
2150,2,1,2011,7350
2150,2,2,2011,6522
2150,4,1,2011,7189
2150,4,2,2011,141
2150,4,3,2011,1099
2150,4,4,2011,2796
2150,4,5,2011,1755
2150,4,6,2011,892
2164,0,0,2011,1668
2164,1,1,2011,488
2164,1,2,2011,592
2164,1,3,2011,450
2164,1,4,2011,138
2164,2,1,2011,888
2164,2,2,2011,780
2164,4,1,2011,387
2164,4,2,2011,17
2164,4,3,2011,55
2164,4,4,2011,10
2164,4,5,2011,1023
2164,4,6,2011,176
2170,0,0,2011,91946
2170,1,1,2011,26130
2170,1,2,2011,32119
2170,1,3,2011,26097
2170,1,4,2011,7600
2170,2,1,2011,47411
2170,2,2,2011,44535
2170,4,1,2011,75518
2170,4,2,2011,1034
2170,4,3,2011,3544
2170,4,4,2011,1443
2170,4,5,2011,5090
2170,4,6,2011,5317
2180,0,0,2011,9856
2180,1,1,2011,3409
2180,1,2,2011,3595
2180,1,3,2011,2220
2180,1,4,2011,632
2180,2,1,2011,5232
2180,2,2,2011,4624
2180,4,1,2011,1647
2180,4,2,2011,45
2180,4,3,2011,153
2180,4,4,2011,113
2180,4,5,2011,7306
2180,4,6,2011,592
2185,0,0,2011,9503
2185,1,1,2011,2315
2185,1,2,2011,3624
